refseqid	cds_len	transcript_len
NM_001324090	768	1871
NM_013313	360	4336
NM_006946	7173	10620
NM_016823	915	3225
NM_015251	2472	4866
NM_015250	2475	4625
NM_014580	1434	2169
NM_024301	1488	3422
NM_031418	2946	5936
NM_022662	5835	7736
NR_110741	0	1660
NM_001112732	3378	6417
NM_001271697	2139	2297
NM_001353268	975	4008
NM_007066	231	1195
NM_005291	1104	2370
NM_005271	1677	3504
NM_005270	4761	6769
NM_007059	1311	1690
NM_001257138	2259	6639
NM_001257194	1668	6981
NM_001256787	3297	4393
NM_001257195	1518	6557
NR_003127	0	3508
NR_024055	0	3411
NR_024056	0	3664
NR_024057	0	3592
NR_033418	0	3732
NM_001256308	1638	2283
NR_037159	0	1665
NR_037161	0	1318
NR_037160	0	1673
NM_001142777	591	2215
NM_016641	996	2937
NM_016640	1320	1672
NR_036521	0	1782
NR_036522	0	1427
NM_001258326	3483	4141
NM_002495	528	678
NM_001849	3060	3439
NM_001915	756	2984
NM_002143	582	1406
NM_001492	1119	2564
NR_110744	0	2151
NM_001135214	2190	5541
NM_001135216	1221	3049
NM_001135215	1221	3553
NM_001349100	2745	4492
NM_001349099	2745	4169
NR_023847	0	1314
NR_152818	0	574
NM_001962	687	5335
NM_001961	2577	3158
NM_001860	432	1774
NM_003762	426	5155
NM_002640	1125	3373
NM_002637	3672	6161
NR_134930	0	676
NM_170783	381	879
NM_170783	381	878
NM_176888	900	1002
NM_152852	747	1791
NM_170744	2838	6890
NM_176881	1017	1017
NM_176880	420	1303
NM_152758	1757	5164
NM_152756	5127	9541
NM_170726	1692	2370
NM_152742	1740	2591
NM_173042	585	2174
NM_172390	2151	2965
NM_172389	2439	4350
NM_170714	1035	1961
NM_170713	813	1753
NM_170712	570	1659
NM_004370	9192	11579
NR_130705	0	1034
NM_018418	1800	2013
NM_019051	477	1021
NM_019046	1086	2628
NM_001351762	1197	2246
NM_001270401	1614	2931
NR_135923	0	2741
NR_135924	0	651
NM_001317957	597	2929
NM_001242537	1194	2206
NM_001264573	2502	4289
NR_049752	0	4055
NR_049753	0	3972
NR_049754	0	3899
NM_017654	4770	6855
NM_020359	675	1328
NM_001354049	2118	5120
NR_110974	0	6822
NR_110975	0	3676
NM_001258035	2019	3657
NM_003863	255	1546
NR_145326	0	3218
NR_145327	0	4113
NR_145328	0	1712
NM_001122957	1098	2221
NM_001161661	3360	6739
NM_001352597	1275	1510
NR_024162	0	1643
NR_144562	0	1252
NM_001244190	4602	5792
NM_015148	3972	4572
NM_001282234	684	999
NR_036508	0	1897
NM_032718	1425	5297
NM_001136538	3273	4107
NM_001270407	789	4219
NM_001203265	2067	2337
NM_001317958	828	2113
NM_001324332	1635	9178
NM_001330990	3501	4253
NM_001322173	537	3563
NM_001353624	309	4999
NM_001353623	528	5151
NM_213720	429	700
NM_014314	2778	4756
NM_001256766	1131	1518
NM_001256413	762	1696
NM_001256443	900	3156
NM_001256442	1185	2729
NM_001256415	549	4931
NM_001256468	5673	7950
NM_001348065	1341	2179
NM_001329909	1677	4160
NM_001329906	645	1876
NM_001329866	801	3307
NM_001348054	1431	2480
NM_001330661	1374	2359
NM_001330660	2634	3780
NM_002120	822	1372
NR_144447	0	4687
NR_144445	0	1408
NR_144444	0	703
NM_001257273	1680	9542
NM_001257268	597	1201
NR_106864	0	64
NM_001352659	1593	2308
NR_015380	0	2130
NM_133370	2130	6206
NR_136527	0	736
NR_073004	0	2119
NR_039910	0	89
NM_001122819	3087	3968
NM_001252119	3993	4593
NM_020408	276	1497
NR_134461	0	2364
NM_001317955	687	2968
NM_170746	369	1437
NM_170742	1362	4020
NM_170741	1362	3983
NM_170737	1128	2817
NM_173686	1074	2037
NM_173683	1926	3758
NM_173680	1614	2275
NM_173678	2538	2960
NM_173676	1314	2367
NM_153271	1725	3233
NM_153259	1701	3053
NM_173672	936	4128
NM_173667	393	2998
NR_106865	0	92
NM_019604	1182	2471
NR_027334	0	2606
NM_001173473	1692	2048
NM_001317941	1452	4143
NM_033505	1194	8129
NR_026052	0	3341
NM_001184705	996	2033
NM_001330646	774	1386
NM_001330638	1398	4259
NM_001304520	678	3101
NM_001304519	678	3049
NM_001304513	336	746
NM_001304512	468	772
NM_001304511	756	1395
NM_001322229	2388	6555
NM_001348129	207	2367
NM_001329972	492	965
NM_001333	1005	4527
NM_001332	3678	5479
NM_001331036	1782	4009
NM_001348107	273	1546
NM_001329939	1239	3450
NM_001329923	342	2141
NM_006156	246	625
NR_103556	0	10510
NM_001099673	297	924
NR_104227	0	3302
NR_104226	0	2480
NM_001142772	5034	9235
NR_104225	0	2008
NR_104223	0	3376
NM_001195483	2145	3449
NR_104224	0	3207
NM_001098625	918	2399
NM_006083	1674	1935
NR_027782	0	4914
NR_146953	0	2100
NR_146436	0	530
NR_146437	0	507
NR_146470	0	660
NR_136168	0	2262
NR_136169	0	2200
NM_001286712	1584	4104
NM_001291310	867	5140
NM_018060	3039	3549
NR_033880	0	1521
NR_111963	0	1282
NR_110179	0	694
NR_136151	0	751
NM_001351490	2817	6111
NM_001351489	2886	6247
NM_001352800	1713	3234
NM_001352799	1743	7658
NM_001352798	1746	7316
NM_030766	759	2037
NM_024493	1617	4725
NM_024490	4500	5234
NM_030791	1326	3365
NM_022911	2280	2643
NM_021205	777	4372
NM_021202	663	4166
NM_030787	1710	2828
NM_030785	2154	2484
NM_030784	1260	5970
NM_030783	1464	2458
NM_021196	3414	3449
NM_024520	876	1511
NM_030779	2985	3891
NM_030777	1626	4235
NM_024514	1506	1618
NM_030773	1356	3496
NM_030772	1548	2322
NM_030771	1122	1483
NM_032404	984	2139
NM_031948	873	1466
NM_030769	963	2867
NM_024512	1116	5135
NM_024508	657	2203
NM_024504	1716	2344
NM_003830	1656	2523
NR_024468	0	3242
NR_110228	0	2344
NM_001318014	951	3161
NM_001318014	951	3161
NM_001347708	996	3934
NM_001349432	600	2040
NM_001349410	1305	8634
NM_001349409	1305	8822
NM_001320543	1185	2767
NM_001353187	828	2536
NM_001353186	345	1934
NM_001353181	966	2544
NM_001353180	939	2258
NM_001353179	3273	7987
NR_038429	0	1329
NR_038430	0	1372
NR_038431	0	1046
NM_001122979	798	1898
NM_001167734	3282	3611
NM_003120	813	1405
NR_027676	0	7111
NM_001167734	3282	3611
NM_001321218	501	3017
NM_001321217	561	1047
NR_037881	0	2416
NR_136322	0	603
NR_034134	0	2674
NR_110580	0	702
NR_146954	0	416
NR_026832	0	11868
NR_106980	0	71
NR_026833	0	3463
NR_110251	0	4209
NR_110500	0	294
NR_110498	0	543
NR_110497	0	689
NR_106986	0	67
NR_038369	0	2131
NR_126359	0	832
NM_001168480	1677	2897
NR_046236	0	2426
NR_033997	0	2348
NM_001317995	1308	4249
NM_001317994	1518	5023
NM_001317993	1518	4506
NR_104388	0	6461
NR_110252	0	530
NR_038432	0	923
NR_110256	0	737
NR_015405	0	2165
NR_104348	0	15079
NR_110257	0	8839
NR_110154	0	794
NR_110153	0	814
NM_001281528	702	1014
NM_001346270	2178	5108
NM_001346269	2178	4534
NM_001346268	2235	4306
NM_001346267	2235	4517
NM_001346265	2364	4931
NM_001349129	522	1143
NR_103485	0	1823
NR_134982	0	2055
NR_135511	0	6432
NR_103797	0	8453
NR_103757	0	2271
NR_052020	0	991
NR_052019	0	1005
NR_045958	0	3951
NR_103725	0	4166
NR_103558	0	2165
NR_103530	0	2962
NR_134502	0	1839
NR_134488	0	3481
NR_134482	0	3144
NR_134855	0	1969
NR_134848	0	1027
NR_134917	0	2394
NR_134879	0	3455
NR_103495	0	1194
NR_103494	0	1264
NR_103493	0	1425
NR_103492	0	7575
NR_135598	0	7740
NR_135599	0	8007
NR_135600	0	7594
NR_135601	0	7383
NR_135602	0	7555
NR_135603	0	7781
NR_135604	0	7704
NR_135605	0	7516
NR_135606	0	7607
NM_001135177	1716	3721
NM_001135176	1983	3707
NM_001128911	1098	3168
NM_001308038	492	1622
NM_001308042	1389	11326
NM_001308043	753	4718
NR_132731	0	1040
NM_001198895	1227	1673
NM_001198896	1011	1462
NM_001352172	1722	4618
NR_045286	0	5346
NM_001353712	1449	4042
NR_045572	0	2562
NM_001353708	1377	3970
NR_132761	0	6629
NR_132741	0	4338
NR_132740	0	3110
NR_132739	0	3071
NR_132737	0	2978
NM_001350337	810	1993
NM_001350333	1464	5748
NM_001243195	660	1000
NM_001243194	1569	3166
NM_001243227	1944	8166
NM_001317008	312	1167
NM_001317007	312	1446
NM_001322130	2457	4568
NM_001322129	2457	4439
NM_001322128	2457	4344
NM_001322127	921	3777
NM_133474	2772	4692
NM_133473	1731	3873
NR_135558	0	563
NM_001318162	576	1730
NM_001318161	789	1661
NM_001318160	732	1752
NM_001309444	1026	3588
NM_001165966	2817	7043
NR_036222	0	58
NM_001290270	1365	1628
NM_001304348	1131	1692
NM_001173531	573	1579
NM_001172772	729	1762
NM_001173539	1518	2327
NM_001173408	3078	3560
NM_001351625	1155	7035
NR_028374	0	136
NR_110597	0	882
NM_001173975	1596	2070
NM_001173476	342	1432
NM_001173468	1026	1473
NM_004116	327	964
NM_004114	738	2677
NR_048552	0	3452
NR_144555	0	2086
NM_013380	2724	3686
NM_016145	321	861
NM_016143	1113	3568
NM_015159	708	7278
NM_016141	1572	2504
NM_016140	531	1151
NM_016138	654	2661
NR_110575	0	463
NR_040080	0	1635
NM_032503	1023	2144
NM_001195563	243	732
NR_104231	0	1902
NM_001350865	2568	6438
NM_001353243	975	4137
NM_001353242	975	4147
NM_001352303	921	1883
NR_047499	0	1330
NM_001190241	1923	4526
NM_001185057	660	1502
NM_175735	639	868
NR_103490	0	2975
NM_001317801	258	523
NM_001317800	777	1414
NM_001317799	2088	2250
NR_039627	0	73
NM_001350722	2289	6731
NM_001351551	1818	2229
NM_001350720	2358	7155
NM_001351549	1821	2232
NM_001351548	1872	2240
NM_001350719	2379	6982
NM_001350718	2379	7176
NM_001351540	804	1696
NM_001351539	1023	1580
NM_001351538	1221	1996
NM_001351537	1389	1905
NM_001351533	735	3314
NM_001351531	1830	3143
NM_001351530	2280	3135
NM_001350452	1782	2356
NM_017884	987	1570
NM_017883	1458	2139
NR_130710	0	7118
NR_134328	0	1715
NR_133927	0	2391
NR_135152	0	3064
NR_133679	0	1302
NR_036071	0	82
NR_036226	0	54
NR_110198	0	378
NR_110197	0	622
NR_110196	0	2195
NR_037452	0	72
NR_036072	0	78
NR_038434	0	1944
NR_103814	0	3503
NR_144632	0	4617
NM_001320334	312	5196
NM_001317019	2034	4731
NM_001317012	2136	4980
NM_001304779	225	3858
NM_001304718	621	8816
NR_073065	0	1580
NR_073065	0	1580
NR_073064	0	4636
NM_001352361	2349	4872
NR_110201	0	1871
NR_125783	0	1040
NR_110230	0	1454
NM_006316	330	770
NM_001329968	330	676
NR_126559	0	984
NM_003643	1311	2764
NM_004406	5358	5802
NM_001134672	702	2565
NM_001347849	1719	2169
NM_001347847	1509	3633
NM_012456	273	674
NM_012455	3171	5039
NR_148951	0	3435
NM_001297590	1539	3292
NM_001324451	816	5600
NM_001199103	1953	2533
NM_001199104	1809	2982
NM_001146171	846	2609
NM_001146178	264	1311
NM_001146181	882	1006
NM_001146179	264	1308
NM_006225	2271	2672
NM_007259	1713	2809
NR_135287	0	1949
NR_039914	0	77
NR_033875	0	3015
NM_001100164	1938	9633
NM_001710	2295	2627
NR_110235	0	1150
NM_001304959	996	1900
NM_003409	1350	3653
NM_001317923	1263	1685
NM_001305557	405	1423
NM_001305457	372	2411
NM_001305456	453	2604
NM_001305455	453	2332
NM_001305388	846	1220
NM_001300981	318	2445
NM_001300974	750	1398
NM_001300967	2175	2554
NM_001300964	1329	6016
NM_001317916	3180	4176
NM_001317915	678	8931
NM_001317912	546	10614
NM_001317911	702	10514
NM_001317902	1941	4394
NM_001317901	450	1620
NM_002600	2211	4258
NM_001317858	207	1984
NM_001307939	1686	4274
NM_001307936	1221	4768
NM_001307945	483	2836
NM_001319049	3360	4448
NM_001311257	1821	1991
NM_001303249	1014	4554
NM_002473	5883	7554
NM_002458	17289	17916
NR_046836	0	600
NM_001195626	3207	4854
NM_001195627	381	1238
NM_002432	1224	1766
NR_104233	0	3572
NM_001102421	642	5731
NM_001102420	642	5868
NM_001242357	579	817
NR_038837	0	2127
NR_110577	0	439
NM_001351513	1017	4508
NM_001351512	1023	4514
NM_001351511	1050	4541
NM_016122	2106	3225
NM_004316	711	2484
NM_003516	393	534
NM_003514	393	487
NM_003513	393	477
NR_110933	0	2263
NR_126354	0	568
NM_033334	1443	7064
NM_032551	1197	1625
NM_032550	2445	3986
NM_033329	1434	1868
NM_033328	900	1078
NM_031421	1827	2991
NR_136536	0	1166
NR_136538	0	1098
NR_136539	0	896
NM_001291328	563	1245
NR_111929	0	751
NM_001320962	885	1172
NM_016442	2847	5584
NM_001145710	974	1357
NM_001256749	909	1657
NM_001313982	2340	3184
NM_001313966	1437	4685
NM_001282378	1902	2979
NM_001282368	2160	3325
NM_001278691	567	1384
NM_001323579	663	2188
NM_001323578	786	2218
NM_001351822	1752	2739
NM_001351821	1752	2794
NM_018157	1563	5055
NM_018156	13092	16270
NM_016428	1101	2109
NM_016423	2169	3080
NM_016014	882	1626
NM_016011	1122	2539
NM_016008	1056	1399
NM_001350904	2091	4383
NM_004398	2628	3264
NM_002719	1575	4434
NM_002715	930	2848
NM_002713	384	2558
NM_002712	1083	2748
NM_002711	3369	4296
NR_136182	0	4220
NR_136183	0	4321
NR_136184	0	4201
NM_001199492	1368	3572
NM_001351215	2979	4083
NM_001161354	1752	2787
NM_001351783	1464	5525
NR_034113	0	4674
NM_001349373	675	4277
NM_001349372	675	4371
NM_001349371	675	3871
NM_001127183	1443	10706
NM_001130921	690	2461
NM_001199054	627	2773
NR_132378	0	466
NM_005837	423	932
NM_005835	1311	2383
NM_012287	2337	7170
NR_046109	0	765
NR_029625	0	110
NR_029624	0	110
NR_034112	0	1168
NR_034106	0	922
NR_034105	0	1057
NR_034069	0	4390
NR_034035	0	4473
NR_034035	0	4473
NR_034007	0	2016
NR_033999	0	460
NR_029583	0	75
NR_029582	0	70
NR_033979	0	3812
NR_033956	0	3470
NR_033955	0	3543
NM_001258380	3273	7387
NM_001291421	3318	5528
NM_001297561	1500	3879
NM_001288800	2310	6720
NM_001288799	192	1183
NM_001288798	357	1120
NM_001288795	1143	1955
NM_001321227	3648	4305
NM_001271168	1212	1758
NM_001288806	1116	2212
NM_001288805	1116	2926
NM_001300898	396	2326
NM_001300897	240	1758
NM_001289058	1422	2350
NM_001324244	1290	5210
NM_001324275	477	2244
NM_001324274	477	2225
NM_001324280	477	2926
NM_001324279	441	6902
NM_001288810	1368	2157
NM_001322232	2190	6357
NM_001351776	1530	6261
NM_007363	1416	3104
NM_015446	6828	8631
NM_014217	1236	3274
NR_147180	0	2483
NM_001161376	1491	1979
NM_001321238	945	2851
NM_001322291	633	856
NM_001322290	1008	3895
NM_001322286	1008	3658
NM_001288809	1008	2221
NM_001288808	1008	2047
NM_001288807	897	2200
NM_001287810	3762	7030
NM_001319053	2355	4423
NM_001319046	1116	3831
NM_001322032	1209	3051
NM_001322031	816	5315
NM_001322030	1410	3217
NM_001322029	1341	1829
NM_001282535	1368	3630
NM_001278275	750	3317
NM_001284202	960	2526
NM_001284201	978	2940
NM_001142285	870	2815
NM_001204054	267	2268
NM_001204	3117	12070
NM_001203258	1293	2793
NM_005949	186	441
NM_005947	186	380
NR_135916	0	3832
NM_001142271	960	1465
NM_001161562	3972	9784
NM_012227	865	1189
NR_136332	0	2540
NM_017419	1518	1692
NM_015658	2250	2800
NM_017417	1914	2135
NM_017416	2061	2985
NM_130854	5733	7233
NM_133170	4383	12694
NM_133169	792	1537
NM_133168	759	1504
NM_033306	966	1338
NM_130902	246	543
NM_130901	2781	11065
NM_130899	1818	2032
NM_130898	1188	1837
NM_130897	291	667
NM_130896	726	1069
NM_130855	4518	6018
NM_152486	2046	2554
NM_001352662	1176	2099
NM_001352661	1266	2189
NM_001352618	1512	5630
NM_001352617	1500	5510
NM_001874	1332	6668
NM_001871	1254	1460
NM_001870	1254	1690
NR_046730	0	407
NR_136554	0	3975
NM_001081675	1746	1834
NM_001114980	1761	4679
NM_002353	972	2072
NM_002351	387	2517
NR_073498	0	2974
NR_073497	0	1669
NR_073496	0	2592
NR_073474	0	2989
NM_001503	2523	5832
NM_001220492	528	986
NM_001220491	573	938
NM_001324188	2151	6242
NM_005600	984	1518
NM_005599	408	2511
NM_005597	1287	7805
NM_001278184	3435	7364
NR_138479	0	2191
NR_028323	0	3337
NM_001350083	4755	6902
NM_001350082	4755	6838
NM_001348740	3936	6417
NM_001350299	3174	4646
NM_001350283	1659	2403
NM_001350055	1827	2200
NM_001350021	3666	9390
NM_001350269	1644	5945
NR_130126	0	1366
NM_130759	921	4416
NM_054035	663	1651
NM_033143	372	5285
NM_033142	498	880
NM_033135	1095	3975
NM_054016	789	7792
NM_054016	789	7799
NM_033118	1791	2793
NR_038427	0	841
NM_001252669	606	3189
NM_001253913	798	3344
NM_020870	2667	5265
NM_020868	2391	6219
NM_020848	4080	9327
NM_001253915	543	2540
NM_001316325	558	3615
NM_001304480	2637	8269
NM_001318065	1365	2596
NM_001349045	747	1436
NR_049782	0	2600
NR_049783	0	2573
NR_049784	0	2549
NR_049785	0	2482
NR_049786	0	2431
NR_049787	0	2282
NR_049788	0	2212
NM_025099	3654	7072
NM_032152	2013	2209
NM_001256944	2001	6533
NM_001256915	426	1211
NM_001258025	1416	2016
NM_001256896	585	2264
NM_001258027	1674	2301
NM_001258026	504	1594
NM_001258028	1896	2187
NM_001256811	2598	7277
NM_001256809	2391	6801
NM_001330086	4515	9431
NM_020890	2718	4265
NM_025108	1302	1628
NM_025107	708	3043
NM_020894	2130	4665
NM_025104	1296	1814
NM_022123	2706	5837
NM_022111	4020	8484
NM_025098	1005	2747
NM_022876	789	1532
NM_022875	849	1574
NM_025087	2100	2470
NM_025083	1527	3773
NM_022875	849	1574
NM_025081	5697	7857
NM_022874	789	1528
NM_025078	816	2544
NM_025076	1263	2084
NM_025075	615	1010
NM_022094	717	1281
NM_025065	1050	1975
NM_172348	414	570
NM_172347	1560	2763
NM_001195628	540	1106
NM_001195630	540	1132
NM_001195643	564	4040
NM_001195637	207	800
NM_001330219	990	1642
NR_135200	0	2860
NM_001351051	642	3495
NM_002252	1476	2351
NM_003942	2319	3137
NM_002249	2196	13020
NR_028308	0	1659
NM_001164479	417	5680
NM_001306160	717	2211
NM_001223	1152	1319
NM_001271885	621	3083
NM_001350076	4854	7887
NM_018392	6315	6740
NM_016139	456	962
NM_017785	1818	2667
NM_017799	2124	4263
NM_018400	648	6066
NM_020473	753	2849
NR_136197	0	4345
NR_136196	0	743
NR_136199	0	4484
NR_136198	0	4162
NR_136201	0	5141
NR_136200	0	4974
NR_136327	0	1535
NR_036230	0	83
NR_120504	0	2256
NR_038319	0	2110
NR_103831	0	2850
NM_001351370	4272	6509
NM_001351369	4269	6383
NM_020872	3087	4947
NR_136587	0	869
NR_136585	0	5847
NR_136584	0	5842
NR_145832	0	629
NM_170782	1281	11941
NM_014245	342	2001
NM_013245	1314	2176
NM_013239	1728	2426
NR_003074	0	89
NR_002741	0	78
NR_145755	0	78
NM_001202407	1491	3003
NM_001202406	1809	2993
NM_001199898	1032	2695
NM_020524	2196	3268
NM_018434	1260	2263
NR_103498	0	2138
NM_003400	3216	4830
NR_136317	0	404
NM_001130058	2154	3894
NM_001320571	2280	2837
NR_145719	0	133
NM_005323	624	725
NR_122048	0	692
NM_001085469	2499	5692
NM_001242823	5235	5427
NM_033108	1206	1427
NM_033108	1206	1427
NM_053053	1008	2247
NM_033102	1662	3382
NM_033100	2580	6781
NM_033091	1425	3380
NM_033090	1374	2347
NM_053045	411	1556
NM_033088	2514	3280
NM_053043	3513	10325
NM_053039	1590	1833
NM_053036	1263	1941
NM_053035	321	688
NM_001146340	933	3161
NM_001146337	2178	5914
NM_001317214	1893	3767
NM_001317211	969	2288
NM_001317210	969	2294
NR_146994	0	420
NM_001320417	546	1066
NR_003697	0	844
NR_037687	0	3890
NM_001355001	3054	10530
NR_031578	0	112
NR_031573	0	87
NR_031570	0	82
NR_073069	0	4713
NR_073068	0	4730
NR_073062	0	3114
NM_020959	3699	4152
NM_020958	363	901
NM_020957	2331	4532
NM_020956	444	5506
NM_017413	234	3224
NM_017411	885	1628
NM_020952	4665	5923
NM_020951	1692	5145
NM_020950	3573	4155
NM_017418	213	1251
NM_020948	1590	5625
NM_020947	1371	5031
NM_018373	438	7060
NM_016929	756	5738
NM_018363	948	2180
NM_016835	2277	6761
NM_018328	4485	6016
NM_016829	969	2205
NM_019026	720	4470
NM_019013	717	1544
NR_125793	0	588
NM_001145374	786	1197
NM_001145372	1746	6064
NM_001350657	1434	6736
NR_039922	0	77
NR_152736	0	946
NM_001130864	2268	3367
NM_000348	764	2445
NM_172165	1776	2051
NM_153013	840	3768
NM_172160	1260	3715
NM_172159	1206	4518
NM_172140	603	856
NM_172138	603	734
NM_172131	270	477
NM_153006	1605	2072
NM_153000	1545	2562
NM_152998	2124	2591
NM_152284	702	1845
NR_039628	0	49
NM_001282753	2115	4870
NM_001286072	2844	4498
NM_005225	1314	2700
NM_005224	1782	2810
NM_005046	762	2091
NM_005219	3819	5790
NM_006025	1110	2336
NM_004364	1077	2631
NM_004363	2109	3530
NM_005214	672	1975
NM_005212	549	808
NM_006573	858	2671
NM_005036	1407	10049
NM_005035	3693	3800
NM_006016	594	3365
NR_146505	0	2766
NM_001242843	1686	3127
NM_001350487	2607	4239
NR_126403	0	772
NR_003143	0	2157
NR_132381	0	597
NR_126404	0	1131
NR_039629	0	82
NR_037631	0	716
NM_001350457	2979	5720
NM_001350456	3222	5963
NM_001350455	2301	5042
NM_001350454	2949	5690
NM_001350453	939	2756
NM_001352313	1965	6412
NM_001352312	1965	6567
NM_001352850	3144	6341
NM_001352848	3144	5799
NM_025227	1377	1920
NM_022366	1191	1786
NM_025222	942	4292
NM_001350045	2061	2956
NM_001265596	390	590
NM_001265596	390	590
NM_001265597	1890	3935
NR_136316	0	900
NM_001321176	1200	2343
NM_001321109	1011	4553
NM_001322177	1419	5679
NM_001257317	852	1472
NM_001261412	1212	2119
NM_002121	777	4055
NR_136265	0	2875
NR_104641	0	1808
NR_136399	0	6020
NR_135543	0	7450
NR_136613	0	2117
NR_104589	0	533
NR_104481	0	4915
NR_136324	0	1245
NR_136266	0	2872
NM_001312692	1158	1888
NM_001331211	828	1835
NR_110011	0	2202
NR_110012	0	2024
NM_001145044	2079	2853
NM_001257361	2286	3392
NM_001261442	444	3146
NM_001261441	1017	3205
NM_001261440	990	3178
NR_102712	0	526
NM_015044	1842	5973
NM_016429	629	919
NR_027252	0	1753
NM_001195141	4353	4982
NM_001243474	1941	2861
NM_001251978	726	2663
NM_001251977	726	2749
NM_001251974	732	3296
NM_001251973	732	3343
NM_001270966	1938	3382
NM_001270993	285	2515
NM_001270992	312	2542
NR_146454	0	380
NR_110259	0	1132
NM_001134937	1767	2440
NM_007214	2283	6500
NM_013998	291	1089
NM_015525	4062	6050
NM_003588	2742	5349
NM_145023	1461	2191
NM_138615	3585	4087
NM_145020	1545	1850
NR_028386	0	1057
NM_001322078	1101	1687
NM_001322077	1140	1726
NM_001322076	1488	2179
NR_144521	0	1868
NM_001130410	996	1540
NR_144520	0	1732
NM_001177507	1632	2342
NM_001174092	876	2636
NM_001318191	3855	4665
NR_037875	0	2517
NM_001143816	744	4521
NM_016430	327	970
NM_015340	2712	4203
NM_015356	4893	5143
NM_015355	2220	4499
NM_015346	7620	9675
NM_003449	1620	3606
NR_028102	0	2345
NR_135659	0	2636
NR_135660	0	2538
NR_135661	0	2626
NR_135662	0	2335
NR_135663	0	1935
NR_135664	0	2528
NR_038441	0	1002
NM_001114092	1524	3775
NM_002121	777	4043
NM_002121	777	4055
NM_002121	777	4055
NM_002844	4323	6087
NM_001324301	1992	2610
NM_001324299	1848	2466
NM_001286478	2712	3060
NM_001324302	1800	2418
NM_001127582	750	1448
NR_033996	0	1810
NR_110262	0	898
NR_110263	0	789
NR_110584	0	1460
NM_001135211	969	1549
NM_001321581	1362	5919
NM_001322898	1143	6614
NM_001303238	2103	2912
NR_131160	0	2233
NR_131157	0	2598
NR_131032	0	905
NR_111960	0	5671
NR_130963	0	1484
NM_001253914	798	2990
NM_022828	4293	6340
NM_001799	1041	1517
NM_001798	897	2301
NM_002429	1527	3286
NM_002428	2010	4249
NM_001352856	3144	6063
NM_001645	252	570
NM_006494	1647	2716
NM_003937	1398	1672
NR_110585	0	2156
NM_001323082	1023	1616
NR_027251	0	1645
NM_001134851	810	3360
NM_001134832	3162	3658
NM_001271956	699	1270
NM_001271955	393	1427
NM_001271954	684	1537
NM_001271953	696	1299
NM_001277961	2376	4356
NM_001277842	555	6915
NM_001271952	540	1606
