readType	refseqid	row	juncpos5	juncpos3	num_NC.42
CDS	NM_002254	31320	26152174	26151940	1
CDS	NM_002254	31320	26174658	26152929	1
CDS	NM_002254	31320	26174658	26152932	1
CDS	NM_002254	31320	26177136	26174774	2
CDS	NM_002254	31320	26179212	26178532	2
CDS	NM_002254	31320	26203242	26179313	1
CDS	NM_002285	4997	100170773	100168057	1
CDS	NM_002285	4997	100194789	100185377	1
CDS	NM_002285	4997	100209657	100203740	2
CDS	NM_002285	4997	100289000	100266128	1
CDS	NM_002285	4997	100623610	100623479	1
CDS	NM_002354	19965	47596720	47600602	1
CDS	NM_002354	19965	47600709	47600947	3
CDS	NM_002354	19965	47601187	47602373	2
CDS	NM_002354	19965	47602438	47604153	4
CDS	NM_002354	19965	47606193	47606908	3
CDS	NM_002354	19965	47612349	47613711	3
CDS	NM_002357	19962	70142535	70143253	3
CDS	NM_002371	51830	95691630	95713704	3
CDS	NM_002371	51830	95713871	95715326	6
CDS	NM_002371	51830	95715451	95719126	7
CDS	NM_002374	47428	210588411	210590433	1
CDS	NM_002374	47428	210594686	210594906	1
CDS	NM_002381	51356	20201716	20200327	1
CDS	NM_002398	32074	66663000	66664869	9
CDS	NM_002398	32074	66665095	66666975	12
CDS	NM_002398	32074	66666803	66666975	1
CDS	NM_002398	32074	66667116	66667694	19
CDS	NM_002398	32074	66667744	66668546	24
CDS	NM_002398	32074	66668596	66670034	22
CDS	NM_002398	32074	66670180	66691241	49
CDS	NM_002398	32074	66691352	66739281	32
CDS	NM_002398	32074	66691352	66775075	3
CDS	NM_002398	32074	66739426	66775075	23
CDS	NM_002398	32074	66775151	66794585	23
CDS	NM_002398	32074	66787071	66794585	1
CDS	NM_002398	32074	66794643	66795799	30
CDS	NM_002398	32074	66795888	66796182	43
CDS	NM_002410	8335	135028121	135075100	2
CDS	NM_002410	8335	135075176	135076221	1
CDS	NM_002410	8335	135076310	135093788	1
CDS	NM_002410	8335	135102635	135107376	2
CDS	NM_002410	8335	135107509	135119846	2
CDS	NM_002410	8335	135119979	135160559	1
CDS	NM_002410	8335	135170586	135180374	4
CDS	NM_002437	44492	27534767	27532849	10
CDS	NM_002437	44492	27535082	27534819	18
CDS	NM_002437	44492	27535361	27532849	1
CDS	NM_002437	44492	27535361	27534819	1
CDS	NM_002437	44492	27535361	27535114	22
CDS	NM_002437	44492	27535547	27535456	14
CDS	NM_002437	44492	27535861	27535639	8
CDS	NM_002437	44492	27539945	27535976	1
CDS	NM_002437	44492	27545315	27535639	1
CDS	NM_002437	44492	27545315	27535976	3
CDS	NM_002453	34305	55464424	55463956	12
CDS	NM_002453	34305	55467147	55464564	5
CDS	NM_002453	34305	55470076	55467311	2
CDS	NM_002453	34305	55470552	55470216	6
CDS	NM_002453	34305	55471165	55470804	8
CDS	NM_002453	34305	55473473	55471369	1
CDS	NM_002453	34305	55476531	55473597	9
CDS	NM_002453	34305	55479613	55476670	3
CDS	NM_002453	34305	55481177	55479789	7
CDS	NM_002453	34305	55481790	55481337	6
CDS	NM_002453	34305	55489452	55481961	3
CDS	NM_002491	322	201943618	201943625	11
CDS	NM_002491	322	201943745	201950182	175
CDS	NM_002518	47642	101521248	101541608	1
CDS	NM_002518	47642	101541756	101549372	6
CDS	NM_002518	47642	101554304	101564697	2
CDS	NM_002518	47642	101564817	101565829	4
CDS	NM_002518	47642	101565942	101580520	3
CDS	NM_002518	47642	101565942	101584743	2
CDS	NM_002518	47642	101580638	101581323	5
CDS	NM_002518	47642	101581405	101582122	2
CDS	NM_002518	47642	101582228	101584743	1
CDS	NM_002518	47642	101584890	101587452	3
CDS	NM_002518	47642	101591406	101591920	6
CDS	NM_002518	47642	101592029	101594172	4
CDS	NM_002518	47642	101594261	101598693	4
CDS	NM_002518	47642	101604738	101606718	2
CDS	NM_002518	47642	101604738	101606856	1
CDS	NM_002518	47642	101606908	101607242	1
CDS	NM_002518	47642	101607334	101609809	1
CDS	NM_002518	47642	101609989	101611862	2
CDS	NM_002539	18184	10581635	10580994	35
CDS	NM_002539	18184	10581943	10581849	35
CDS	NM_002539	18184	10582138	10582055	23
CDS	NM_002539	18184	10583356	10582300	33
CDS	NM_002539	18184	10583616	10583439	17
CDS	NM_002539	18184	10583828	10583697	11
CDS	NM_002539	18184	10584221	10583962	22
CDS	NM_002539	18184	10584600	10584393	24
CDS	NM_002539	18184	10585057	10584773	12
CDS	NM_002552	46084	148695715	148693267	12
CDS	NM_002552	46084	148695867	148695774	1
CDS	NM_002552	46084	148695867	148695782	2
CDS	NM_002552	46084	148696709	148695962	7
CDS	NM_002552	46084	148701005	148696817	3
CDS	NM_002552	46084	148705620	148701091	9
CDS	NM_002552	46084	148709942	148705793	4
CDS	NM_002552	46084	148712916	148710093	7
CDS	NM_002552	46084	148715867	148712964	2
CDS	NM_002552	46084	148716360	148715952	5
CDS	NM_002552	46084	148730308	148716435	2
CDS	NM_002552	46084	148731017	148730398	12
CDS	NM_002552	46084	148733471	148731093	3
CDS	NM_002552	46084	148778202	148731093	2
CDS	NM_002601	23415	232601897	232597743	14
CDS	NM_002601	23415	232602723	232602002	1
CDS	NM_002601	23415	232603810	232602848	5
CDS	NM_002601	23415	232645775	232603898	3
CDS	NM_002610	20967	173421074	173423436	4
CDS	NM_002610	20967	173427019	173429231	2
CDS	NM_002610	20967	173429415	173429706	4
CDS	NM_002610	20967	173429801	173431584	3
CDS	NM_002610	20967	173431661	173433469	4
CDS	NM_002610	20967	173451116	173457663	11
CDS	NM_002610	20967	173457776	173460557	4
CDS	NM_002618	11452	61244986	61258554	7
CDS	NM_002618	11452	61259248	61272861	8
CDS	NM_002618	11452	61272986	61275607	11
CDS	NM_002643	15273	46819614	46808730	3
CDS	NM_002664	32724	68607615	68607855	1
CDS	NM_002664	32724	68609765	68613634	1
CDS	NM_002664	32724	68615623	68620294	1
CDS	NM_002664	32724	68621308	68622812	1
CDS	NM_002706	22787	44429184	44436349	18
CDS	NM_002706	22787	44436466	44445106	12
CDS	NM_002706	22787	44445217	44445619	14
CDS	NM_002706	22787	44445676	44457552	8
CDS	NM_002709	60714	28974649	28999717	1
CDS	NM_002709	60714	28974686	28999717	1
CDS	NM_002709	60714	28975042	28999717	80
CDS	NM_002709	60714	28999848	29001675	97
CDS	NM_002709	60714	29001905	29004604	91
CDS	NM_002709	60714	29004708	29006773	74
CDS	NM_002709	60714	29006844	29011524	62
CDS	NM_002709	60714	29011675	29016729	110
CDS	NM_002709	60714	29016863	29022065	90
CDS	NM_002712	30560	242089962	242092891	19
CDS	NM_002712	30560	242089962	242097222	1
CDS	NM_002712	30560	242093019	242097222	32
CDS	NM_002712	30560	242097277	242097899	47
CDS	NM_002712	30560	242097946	242098628	1
CDS	NM_002712	30560	242097964	242098628	19
CDS	NM_002712	30560	242098758	242099747	28
CDS	NM_002712	30560	242099909	242102700	49
CDS	NM_002712	30560	242102816	242105752	56
CDS	NM_002712	30560	242105856	242109196	59
CDS	NM_002712	30560	242105856	242122062	1
CDS	NM_002712	30560	242109282	242122062	53
CDS	NM_002759	6282	37334617	37334538	1
CDS	NM_002759	6282	37336337	37334670	1
CDS	NM_002759	6282	37341874	37336438	2
CDS	NM_002759	6282	37349649	37347282	4
CDS	NM_002759	6282	37353432	37349807	5
CDS	NM_002759	6282	37362627	37353554	1
CDS	NM_002759	6282	37364126	37362689	1
CDS	NM_002759	6282	37365413	37364160	1
CDS	NM_002759	6282	37373996	37368844	1
CDS	NM_002807	10979	231921755	231925981	11
CDS	NM_002807	10979	231926024	231926962	11
CDS	NM_002807	10979	231927035	231927220	4
CDS	NM_002807	10979	231927389	231931620	10
CDS	NM_002807	10979	231931825	231934739	9
CDS	NM_002807	10979	231934882	231936903	18
CDS	NM_002807	10979	231937129	231940225	17
CDS	NM_002807	10979	231940285	231941748	18
CDS	NM_002807	10979	231941876	231943373	14
CDS	NM_002807	10979	231943461	231944250	16
CDS	NM_002807	10979	231944328	231944855	19
CDS	NM_002807	10979	231945028	231947597	18
CDS	NM_002807	10979	231947708	231948281	21
CDS	NM_002807	10979	231948477	231949733	20
CDS	NM_002807	10979	231949828	231951831	25
CDS	NM_002807	10979	231951895	232003450	26
CDS	NM_002807	10979	232003564	232010954	27
CDS	NM_002807	10979	232011070	232018278	26
CDS	NM_002807	10979	232018380	232026054	36
CDS	NM_002807	10979	232026223	232028349	56
CDS	NM_002807	10979	232028441	232029914	61
CDS	NM_002807	10979	232030000	232030585	48
CDS	NM_002807	10979	232030731	232035280	89
CDS	NM_002823	12613	232571938	232576058	3
CDS	NM_002823	12613	232572545	232573424	1
CDS	NM_002823	12613	232573461	232576058	12
CDS	NM_002823	12613	232573461	232576067	1
CDS	NM_002823	12613	232575294	232576058	3
CDS	NM_002823	12613	232575386	232576058	4
CDS	NM_002823	12613	232576129	232577153	2
CDS	NM_002823	12613	232576129	232577514	1
CDS	NM_002823	12613	232576635	232576678	8
CDS	NM_002823	12613	232576693	232577153	8
CDS	NM_002823	12613	232576693	232577162	1
CDS	NM_002830	28650	120620219	120634899	5
CDS	NM_002830	28650	120634941	120635040	1
CDS	NM_002830	28650	120635118	120639362	3
CDS	NM_002830	28650	120639406	120639673	3
CDS	NM_002830	28650	120639725	120640079	2
CDS	NM_002830	28650	120672818	120677645	1
CDS	NM_002830	28650	120702816	120703917	2
CDS	NM_002830	28650	120704150	120709549	4
CDS	NM_002830	28650	120709705	120712733	2
CDS	NM_002830	28650	120712899	120714420	2
CDS	NM_002830	28650	120714510	120714592	4
CDS	NM_002830	28650	120714653	120718383	2
CDS	NM_002830	28650	120718529	120720192	1
CDS	NM_002830	28650	120720320	120723073	3
CDS	NM_002830	28650	120723221	120725413	5
CDS	NM_002830	28650	120725548	120734560	3
CDS	NM_002881	50656	121010556	121043450	1
CDS	NM_002881	50656	121036354	121043450	12
CDS	NM_002881	50656	121043658	121047156	22
CDS	NM_002881	50656	121047333	121050717	20
CDS	NM_002897	52192	161141286	161137875	1
CDS	NM_002897	52192	161143489	161141555	10
CDS	NM_002897	52192	161349800	161223899	1
CDS	NM_002897	52192	161349800	161223902	2
CDS	NM_002908	22240	61128218	61144012	1
CDS	NM_002908	22240	61147244	61147709	1
CDS	NM_002909	22239	79348806	79349114	1
CDS	NM_002936	46878	3595521	3593461	3
CDS	NM_002936	46878	3596648	3596310	1
CDS	NM_002936	46878	3597963	3596702	1
CDS	NM_002936	46878	3605723	3604494	1
CDS	NM_002954	21192	55461697	55461967	1
CDS	NM_002954	21192	55462098	55462564	341
CDS	NM_002954	21192	55462102	55462564	1
CDS	NM_002976	20837	167266175	167263156	8
CDS	NM_002976	20837	167266730	167266445	7
CDS	NM_002976	20837	167269040	167266834	1
CDS	NM_002976	20837	167273217	167269631	3
CDS	NM_002976	20837	167277700	167273495	11
CDS	NM_002976	20837	167279769	167277807	5
CDS	NM_002976	20837	167284298	167279942	2
CDS	NM_002976	20837	167285679	167284452	1
CDS	NM_002976	20837	167297906	167289262	5
CDS	NM_002976	20837	167301272	167300186	1
CDS	NM_002976	20837	167304122	167301510	3
CDS	NM_002976	20837	167313380	167304218	3
CDS	NM_002976	20837	167318899	167313586	1
CDS	NM_002976	20837	167321972	167319040	4
CDS	NM_002976	20837	167322291	167322041	1
CDS	NM_002976	20837	167330309	167328955	1
CDS	NM_002977	51301	167060465	167056374	1
CDS	NM_002977	51301	167084180	167083214	1
CDS	NM_002977	51301	167089850	167085482	1
CDS	NM_002977	51301	167099012	167094777	1
CDS	NM_002977	51301	167134650	167133849	1
CDS	NM_002977	51301	167142846	167141334	1
CDS	NM_002977	51301	167144947	167143133	1
CDS	NM_002997	48909	20402848	20402696	1
CDS	NM_003038	28277	65217304	65228582	4
CDS	NM_003038	28277	65228624	65231087	1
CDS	NM_003038	28277	65231149	65237731	5
CDS	NM_003038	28277	65237897	65243574	3
CDS	NM_003038	28277	65243807	65245205	2
CDS	NM_003038	28277	65245399	65245679	3
CDS	NM_003038	28277	65245813	65248046	5
CDS	NM_003096	62183	70520750	70515324	3
CDS	NM_003111	38162	174783321	174777994	12
CDS	NM_003111	38162	174799098	174783513	1
CDS	NM_003111	38162	174828489	174820960	2
CDS	NM_003111	38162	174829133	174820960	1
CDS	NM_003111	38162	174829600	174829281	1
CDS	NM_003111	38162	174829893	174829281	1
CDS	NM_003113	18984	231281043	231282306	9
CDS	NM_003113	18984	231281043	231307652	2
CDS	NM_003113	18984	231282380	231307652	12
CDS	NM_003113	18984	231307814	231308893	24
CDS	NM_003113	18984	231309061	231311534	14
CDS	NM_003113	18984	231311617	231313803	23
CDS	NM_003113	18984	231313865	231314276	17
CDS	NM_003113	18984	231313865	231325977	1
CDS	NM_003113	18984	231314425	231314887	18
CDS	NM_003113	18984	231314970	231325977	50
CDS	NM_003113	18984	231326129	231327150	33
CDS	NM_003113	18984	231327233	231328782	19
CDS	NM_003113	18984	231327233	231331016	1
CDS	NM_003113	18984	231328865	231331016	32
CDS	NM_003113	18984	231331069	231331835	33
CDS	NM_003113	18984	231331930	231333758	19
CDS	NM_003113	18984	231333811	231334730	57
CDS	NM_003113	18984	231334813	231338039	1
CDS	NM_003113	18984	231334813	231338099	2
CDS	NM_003113	18984	231338155	231339109	2
CDS	NM_003113	18984	231339162	231359131	2
CDS	NM_003113	18984	231359175	231363176	4
CDS	NM_003113	18984	231363250	231367781	1
CDS	NM_003113	18984	231367825	231368901	6
CDS	NM_003113	18984	231369005	231371018	2
CDS	NM_003113	18984	231371160	231372708	3
CDS	NM_003113	18984	231371160	231375840	2
CDS	NM_003113	18984	231372746	231375840	1
CDS	NM_003113	18984	231375881	231379810	5
CDS	NM_003124	47426	73114865	73115443	7
CDS	NM_003124	47426	73114865	73115549	1
CDS	NM_003124	47426	73115733	73118476	28
CDS	NM_003128	34146	54753703	54826229	6
CDS	NM_003128	34146	54826380	54839298	3
CDS	NM_003128	34146	54839471	54843344	2
CDS	NM_003128	34146	54843435	54844745	2
CDS	NM_003128	34146	54844825	54845215	6
CDS	NM_003128	34146	54845330	54848537	7
CDS	NM_003128	34146	54848649	54849437	7
CDS	NM_003128	34146	54849624	54850616	14
CDS	NM_003128	34146	54850733	54851941	12
CDS	NM_003128	34146	54852099	54853069	7
CDS	NM_003128	34146	54853371	54855234	6
CDS	NM_003128	34146	54855387	54856070	5
CDS	NM_003128	34146	54856940	54857029	10
CDS	NM_003128	34146	54857166	54857992	11
CDS	NM_003128	34146	54858748	54859703	19
CDS	NM_003128	34146	54859905	54864850	6
CDS	NM_003128	34146	54864940	54870120	14
CDS	NM_003128	34146	54870266	54871460	17
CDS	NM_003128	34146	54871723	54872366	14
CDS	NM_003128	34146	54872590	54873065	13
CDS	NM_003128	34146	54873154	54873331	17
CDS	NM_003128	34146	54873612	54874268	12
CDS	NM_003128	34146	54874398	54876123	15
CDS	NM_003128	34146	54876327	54876752	8
CDS	NM_003128	34146	54877126	54880746	19
CDS	NM_003128	34146	54880990	54882207	18
CDS	NM_003128	34146	54882345	54883051	31
CDS	NM_003128	34146	54883135	54884987	18
CDS	NM_003128	34146	54885183	54886291	29
CDS	NM_003128	34146	54886403	54887073	21
CDS	NM_003128	34146	54887136	54891590	30
CDS	NM_003128	34146	54891828	54893052	23
CDS	NM_003128	34146	54893225	54894741	34
CDS	NM_003128	34146	54894783	54895488	38
CDS	NM_003142	45212	170657536	170661984	33
CDS	NM_003142	45212	170662087	170662175	17
CDS	NM_003142	45212	170662349	170663295	33
CDS	NM_003142	45212	170663402	170663481	7
CDS	NM_003142	45212	170663581	170664992	52
CDS	NM_003142	45212	170665063	170665370	72
CDS	NM_003142	45212	170665412	170666793	14
CDS	NM_003142	45212	170666933	170667368	44
CDS	NM_003142	45212	170667554	170667693	51
CDS	NM_003142	45212	170667833	170668178	69
CDS	NM_003151	32049	191900890	191899323	1
CDS	NM_003162	45207	37078143	37076943	1
CDS	NM_003162	45207	37094957	37088396	1
CDS	NM_003162	45207	37096697	37095004	2
CDS	NM_003162	45207	37111075	37105170	2
CDS	NM_003162	45207	37126666	37121176	1
CDS	NM_003183	3093	9631230	9630647	5
CDS	NM_003183	3093	9633027	9631280	1
CDS	NM_003183	3093	9642302	9637377	1
CDS	NM_003183	3093	9645295	9642405	1
CDS	NM_003183	3093	9650108	9645494	2
CDS	NM_003183	3093	9658030	9650260	1
CDS	NM_003183	3093	9666240	9663467	2
CDS	NM_003183	3093	9667915	9666373	1
CDS	NM_003183	3093	9676827	9676051	1
CDS	NM_003183	3093	9695638	9683414	1
CDS	NM_003203	47052	75893055	75891909	1
CDS	NM_003203	47052	75897264	75893179	5
CDS	NM_003203	47052	75899076	75897410	4
CDS	NM_003203	47052	75900570	75899142	3
CDS	NM_003203	47052	75914953	75907440	4
CDS	NM_003203	47052	75916152	75915103	4
CDS	NM_003203	47052	75917095	75916351	1
CDS	NM_003203	47052	75917764	75917207	2
CDS	NM_003203	47052	75919103	75917845	2
CDS	NM_003203	47052	75928316	75923441	1
CDS	NM_003203	47052	75933649	75929549	2
CDS	NM_003203	47052	75937717	75933777	7
CDS	NM_003310	20199	3196185	3193279	1
CDS	NM_003310	20199	3197770	3196352	3
CDS	NM_003310	20199	3261070	3218019	2
CDS	NM_003310	20199	3341788	3261226	1
CDS	NM_003310	20199	3358321	3341920	2
CDS	NM_003310	20199	3381419	3358404	2
CDS	NM_003352	19707	203079080	203075529	8
CDS	NM_003385	47208	17830892	17836464	1
CDS	NM_003387	14230	175431798	175427330	11
CDS	NM_003387	14230	175432589	175431911	5
CDS	NM_003387	14230	175436404	175432801	7
CDS	NM_003387	14230	175439932	175437174	3
CDS	NM_003387	14230	175446038	175440108	7
CDS	NM_003387	14230	175450251	175446167	2
CDS	NM_003387	14230	175546872	175427330	1
CDS	NM_003400	30818	61708320	61706101	12
CDS	NM_003400	30818	61709515	61708416	13
CDS	NM_003400	30818	61710092	61709674	15
CDS	NM_003400	30818	61711072	61710226	27
CDS	NM_003400	30818	61712903	61711240	11
CDS	NM_003400	30818	61715300	61713097	19
CDS	NM_003400	30818	61715723	61715406	10
CDS	NM_003400	30818	61717777	61715906	13
CDS	NM_003400	30818	61719170	61717911	5
CDS	NM_003400	30818	61719460	61719333	4
CDS	NM_003400	30818	61719702	61719616	4
CDS	NM_003400	30818	61720050	61719883	5
CDS	NM_003400	30818	61721029	61720188	9
CDS	NM_003400	30818	61722590	61721226	7
CDS	NM_003400	30818	61724014	61722748	5
CDS	NM_003400	30818	61725808	61724142	7
CDS	NM_003400	30818	61726000	61725927	8
CDS	NM_003400	30818	61726848	61726048	4
CDS	NM_003400	30818	61729131	61727029	6
CDS	NM_003400	30818	61729384	61729175	7
CDS	NM_003400	30818	61749746	61729445	5
CDS	NM_003400	30818	61760907	61753656	3
CDS	NM_003494	17769	71708068	71709009	3
CDS	NM_003494	17769	71709100	71730344	4
CDS	NM_003494	17769	71730449	71738937	4
CDS	NM_003494	17769	71739051	71740846	1
CDS	NM_003494	17769	71741051	71742753	2
CDS	NM_003494	17769	71742881	71743310	4
CDS	NM_003494	17769	71743372	71744119	1
CDS	NM_003494	17769	71744169	71747308	4
CDS	NM_003494	17769	71747338	71747919	2
CDS	NM_003494	17769	71748034	71753350	7
CDS	NM_003494	17769	71753476	71755428	4
CDS	NM_003494	17769	71755531	71762151	8
CDS	NM_003494	17769	71762219	71762398	4
CDS	NM_003494	17769	71762441	71766287	1
CDS	NM_003494	17769	71766369	71776480	4
CDS	NM_003494	17769	71776521	71778171	8
CDS	NM_003494	17769	71778286	71778737	8
CDS	NM_003494	17769	71778850	71780141	6
CDS	NM_003494	17769	71780318	71780937	7
CDS	NM_003494	17769	71781061	71783095	5
CDS	NM_003494	17769	71783201	71788882	4
CDS	NM_003494	17769	71789074	71791188	5
CDS	NM_003494	17769	71791343	71795081	4
CDS	NM_003494	17769	71795212	71795302	4
CDS	NM_003494	17769	71795468	71796950	8
CDS	NM_003494	17769	71797064	71797359	5
CDS	NM_003494	17769	71797464	71797729	4
CDS	NM_003494	17769	71797871	71801328	2
CDS	NM_003494	17769	71801501	71816723	7
CDS	NM_003494	17769	71816816	71817341	5
CDS	NM_003494	17769	71817418	71825694	3
CDS	NM_003494	17769	71825875	71827832	6
CDS	NM_003494	17769	71827972	71828629	3
CDS	NM_003494	17769	71828658	71829906	2
CDS	NM_003494	17769	71829935	71838375	2
CDS	NM_003494	17769	71838476	71838595	13
CDS	NM_003494	17769	71838756	71839771	9
CDS	NM_003494	17769	71839936	71840464	13
CDS	NM_003494	17769	71840540	71871095	6
CDS	NM_003494	17769	71847739	71871095	3
CDS	NM_003494	17769	71871193	71883292	9
CDS	NM_003494	17769	71883420	71886008	4
CDS	NM_003494	17769	71886163	71887690	3
CDS	NM_003494	17769	71887781	71891398	7
CDS	NM_003494	17769	71891568	71892292	10
CDS	NM_003494	17769	71892434	71894506	13
CDS	NM_003494	17769	71894645	71895884	6
CDS	NM_003494	17769	71895972	71896242	12
CDS	NM_003494	17769	71896337	71896735	18
CDS	NM_003494	17769	71896876	71901327	22
CDS	NM_003494	17769	71901426	71906187	13
CDS	NM_003494	17769	71906365	71908131	26
CDS	NM_003494	17769	71908240	71909660	29
CDS	NM_003494	17769	71909807	71913584	24
CDS	NM_003581	7919	106471745	106497784	19
CDS	NM_003581	7919	106471745	106509438	5
CDS	NM_003581	7919	106498505	106509438	21
CDS	NM_003584	1168	73993545	73989986	5
CDS	NM_003584	1168	73993955	73993721	9
CDS	NM_003584	1168	73994288	73994030	12
CDS	NM_003584	1168	73996392	73994334	3
CDS	NM_003584	1168	74000927	73996452	3
CDS	NM_003584	1168	74002040	74001050	2
CDS	NM_003584	1168	74007001	74005503	4
CDS	NM_003590	56851	225342917	225339093	29
