readType	refseqid	row	juncpos5	juncpos3	num_CRC.41
CDS	NM_001330299	55443	128757630	128757419	6
CDS	NM_001330299	55443	128757881	128757720	4
CDS	NM_001330299	55443	128770604	128767967	2
CDS	NM_001330299	55443	128772377	128770728	4
CDS	NM_001330299	55443	128773963	128772488	5
CDS	NM_001330299	55443	128775254	128774121	5
CDS	NM_001330299	55443	128783755	128775489	4
CDS	NM_001330300	18913	128699998	128699738	8
CDS	NM_001330300	18913	128703030	128700111	5
CDS	NM_001330300	18913	128707443	128703133	5
CDS	NM_001330300	18913	128707734	128707568	2
CDS	NM_001330300	18913	128712560	128707982	1
CDS	NM_001330300	18913	128735559	128712918	2
CDS	NM_001330300	18913	128744359	128712918	2
CDS	NM_001330300	18913	128750761	128747440	12
CDS	NM_001330300	18913	128753924	128750882	6
CDS	NM_001330300	18913	128757315	128754065	5
CDS	NM_001330300	18913	128757630	128757419	6
CDS	NM_001330300	18913	128757881	128757720	4
CDS	NM_001330300	18913	128767843	128758028	3
CDS	NM_001330300	18913	128770604	128767967	2
CDS	NM_001330300	18913	128772377	128770728	4
CDS	NM_001330300	18913	128773963	128772488	5
CDS	NM_001330300	18913	128775254	128774121	5
CDS	NM_001330300	18913	128783755	128775489	4
CDS	NM_001330301	24936	128699998	128699738	8
CDS	NM_001330301	24936	128703030	128700111	5
CDS	NM_001330301	24936	128707443	128703133	5
CDS	NM_001330301	24936	128707734	128707568	2
CDS	NM_001330301	24936	128712560	128707982	1
CDS	NM_001330301	24936	128735559	128712918	2
CDS	NM_001330301	24936	128744359	128712918	2
CDS	NM_001330301	24936	128744359	128735663	3
CDS	NM_001330301	24936	128747138	128744536	3
CDS	NM_001330301	24936	128750761	128747440	12
CDS	NM_001330301	24936	128753924	128750882	6
CDS	NM_001330301	24936	128757315	128754065	5
CDS	NM_001330301	24936	128757630	128757419	6
CDS	NM_001330301	24936	128757881	128757720	4
CDS	NM_001330301	24936	128767843	128758028	3
CDS	NM_001330301	24936	128770604	128767967	2
CDS	NM_001330301	24936	128772377	128770728	4
CDS	NM_001330301	24936	128773963	128772488	5
CDS	NM_001330301	24936	128775254	128774121	5
CDS	NM_001330301	24936	128783755	128775489	4
CDS	NM_001330302	24935	128699998	128699738	8
CDS	NM_001330302	24935	128703030	128700111	5
CDS	NM_001330302	24935	128707443	128703133	5
CDS	NM_001330302	24935	128707734	128707568	2
CDS	NM_001330302	24935	128712560	128707982	1
CDS	NM_001330302	24935	128735559	128712918	2
CDS	NM_001330302	24935	128744359	128712918	2
CDS	NM_001330302	24935	128744359	128735663	3
CDS	NM_001330302	24935	128750761	128747440	12
CDS	NM_001330302	24935	128753924	128750882	6
CDS	NM_001330302	24935	128757315	128754065	5
CDS	NM_001330302	24935	128757630	128757419	6
CDS	NM_001330302	24935	128757881	128757720	4
CDS	NM_001330302	24935	128767843	128758028	3
CDS	NM_001330302	24935	128770604	128767967	2
CDS	NM_001330302	24935	128772377	128770728	4
CDS	NM_001330302	24935	128773963	128772488	5
CDS	NM_001330302	24935	128775254	128774121	5
CDS	NM_001330302	24935	128783755	128775489	4
CDS	NM_001330303	24934	128699998	128699738	8
CDS	NM_001330303	24934	128703030	128700111	5
CDS	NM_001330303	24934	128707443	128703133	5
CDS	NM_001330303	24934	128707734	128707568	2
CDS	NM_001330303	24934	128712560	128707982	1
CDS	NM_001330303	24934	128735559	128712918	2
CDS	NM_001330303	24934	128744359	128712918	2
CDS	NM_001330303	24934	128747138	128744536	3
CDS	NM_001330303	24934	128750761	128747440	12
CDS	NM_001330303	24934	128753924	128750882	6
CDS	NM_001330303	24934	128757315	128754065	5
CDS	NM_001330303	24934	128757630	128757419	6
CDS	NM_001330303	24934	128757881	128757720	4
CDS	NM_001330303	24934	128767843	128758028	3
CDS	NM_001330303	24934	128770604	128767967	2
CDS	NM_001330303	24934	128772377	128770728	4
CDS	NM_001330303	24934	128773963	128772488	5
CDS	NM_001330303	24934	128775254	128774121	5
CDS	NM_001330303	24934	128783755	128775489	4
CDS	NM_001330307	11374	120799686	120830754	7
CDS	NM_001330307	11374	120830796	120831676	12
CDS	NM_001330307	11374	120831754	120833052	4
CDS	NM_001330307	11374	120833096	120833277	20
CDS	NM_001330307	11374	120833329	120834547	9
CDS	NM_001330307	11374	120834667	120834805	19
CDS	NM_001330307	11374	120834892	120836069	11
CDS	NM_001330307	11374	120836157	120844747	6
CDS	NM_001330307	11374	120844816	120847923	17
CDS	NM_001330307	11374	120848092	120849131	7
CDS	NM_001330307	11374	120849237	120850825	12
CDS	NM_001330307	11374	120850852	120857820	18
CDS	NM_001330307	11374	120857862	120858275	12
CDS	NM_001330307	11374	120858390	120861636	11
CDS	NM_001330310	5571	120776840	120799582	2
CDS	NM_001330310	5571	120799686	120830754	7
CDS	NM_001330310	5571	120830796	120831676	12
CDS	NM_001330310	5571	120831754	120833052	4
CDS	NM_001330310	5571	120833096	120833277	20
CDS	NM_001330310	5571	120833329	120834547	9
CDS	NM_001330310	5571	120834667	120834805	19
CDS	NM_001330310	5571	120834892	120836069	11
CDS	NM_001330310	5571	120836157	120844747	6
CDS	NM_001330310	5571	120844816	120847923	17
CDS	NM_001330310	5571	120848092	120849131	7
CDS	NM_001330310	5571	120849237	120850825	12
CDS	NM_001330310	5571	120850852	120857820	18
CDS	NM_001330310	5571	120857862	120858275	12
CDS	NM_001330310	5571	120900707	120903801	1
CDS	NM_001330310	5571	120925583	120932417	1
CDS	NM_001330314	12864	114476731	114475427	34
CDS	NM_001330314	12864	114480681	114476885	30
CDS	NM_001330314	12864	114482955	114480771	20
CDS	NM_001330314	12864	114486978	114483114	15
CDS	NM_001330314	12864	114489161	114487082	3
CDS	NM_001330314	12864	114492163	114489225	19
CDS	NM_001330314	12864	114493354	114492250	29
CDS	NM_001330314	12864	114500269	114493435	8
CDS	NM_001330314	12864	114501290	114500456	30
CDS	NM_001330314	12864	114503854	114501371	26
CDS	NM_001330314	12864	114508002	114503916	26
CDS	NM_001330314	12864	114512742	114508145	32
CDS	NM_001330314	12864	114513031	114512883	17
CDS	NM_001330314	12864	114513432	114513121	2
CDS	NM_001330314	12864	114513947	114513121	13
CDS	NM_001330315	55449	114476731	114475427	34
CDS	NM_001330315	55449	114480681	114476885	30
CDS	NM_001330315	55449	114482955	114480771	20
CDS	NM_001330315	55449	114486978	114483114	15
CDS	NM_001330315	55449	114489161	114487082	3
CDS	NM_001330315	55449	114492163	114489225	19
CDS	NM_001330315	55449	114493354	114492250	29
CDS	NM_001330315	55449	114500269	114493435	8
CDS	NM_001330315	55449	114501290	114500456	30
CDS	NM_001330315	55449	114503854	114501371	26
CDS	NM_001330315	55449	114508002	114503916	26
CDS	NM_001330315	55449	114512742	114508145	32
CDS	NM_001330315	55449	114513031	114512883	17
CDS	NM_001330315	55449	114513432	114513121	2
CDS	NM_001330315	55449	114513947	114513121	13
CDS	NM_001330316	12863	114475330	114472772	16
CDS	NM_001330316	12863	114476731	114472772	2
CDS	NM_001330316	12863	114480681	114476885	30
CDS	NM_001330316	12863	114482955	114480771	20
CDS	NM_001330316	12863	114486978	114483114	15
CDS	NM_001330316	12863	114489161	114487082	3
CDS	NM_001330316	12863	114492163	114489225	19
CDS	NM_001330316	12863	114493354	114492250	29
CDS	NM_001330316	12863	114500269	114493435	8
CDS	NM_001330316	12863	114501290	114500456	30
CDS	NM_001330316	12863	114503854	114501371	26
CDS	NM_001330316	12863	114508002	114503916	26
CDS	NM_001330316	12863	114512742	114508145	32
CDS	NM_001330316	12863	114513031	114512883	17
CDS	NM_001330316	12863	114513432	114513121	2
CDS	NM_001330316	12863	114513947	114513121	13
CDS	NM_001330317	55448	114501290	114500456	30
CDS	NM_001330317	55448	114503854	114501371	26
CDS	NM_001330317	55448	114508002	114503916	26
CDS	NM_001330317	55448	114512742	114508145	32
CDS	NM_001330317	55448	114513031	114512883	17
CDS	NM_001330317	55448	114513432	114513121	2
CDS	NM_001330317	55448	114513947	114513121	13
CDS	NM_001330336	34372	114196694	114198928	9
CDS	NM_001330336	34372	114199014	114201344	54
CDS	NM_001330336	34372	114202632	114210716	23
CDS	NM_001330336	34372	114210775	114212318	13
CDS	NM_001330336	34372	114212355	114218250	22
CDS	NM_001330336	34372	114218296	114219985	9
CDS	NM_001330336	34372	114220071	114222706	23
CDS	NM_001330336	34372	114252826	114253214	46
CDS	NM_001330337	34371	114196694	114198928	9
CDS	NM_001330337	34371	114199014	114201344	54
CDS	NM_001330337	34371	114202632	114210716	23
CDS	NM_001330337	34371	114210775	114212318	13
CDS	NM_001330337	34371	114212355	114218250	22
CDS	NM_001330337	34371	114220071	114222706	23
CDS	NM_001330337	34371	114252826	114253214	46
CDS	NM_001330339	35344	114196694	114198928	9
CDS	NM_001330339	35344	114199014	114201344	54
CDS	NM_001330339	35344	114202632	114210716	23
CDS	NM_001330339	35344	114210775	114212318	13
CDS	NM_001330339	35344	114212355	114218250	22
CDS	NM_001330339	35344	114218296	114219985	9
CDS	NM_001330339	35344	114220071	114222706	23
CDS	NM_001330339	35344	114252826	114253214	46
CDS	NM_001330340	55410	114212355	114218250	22
CDS	NM_001330340	55410	114218296	114219985	9
CDS	NM_001330340	55410	114220071	114222706	23
CDS	NM_001330340	55410	114252826	114253214	46
CDS	NM_001330342	55418	114212355	114218250	22
CDS	NM_001330342	55418	114218296	114219985	9
CDS	NM_001330342	55418	114220071	114222706	23
CDS	NM_001330342	55418	114252826	114253214	46
CDS	NM_001330348	47360	101627391	101624735	2
CDS	NM_001330348	47360	101627913	101627488	1
CDS	NM_001330348	47360	101643845	101638983	1
CDS	NM_001330348	47360	101645953	101644894	1
CDS	NM_001330348	47360	101648730	101646238	1
CDS	NM_001330348	47360	101650006	101648847	1
CDS	NM_001330348	47360	101652480	101650220	1
CDS	NM_001330348	47360	101653994	101652630	3
CDS	NM_001330348	47360	101654923	101654170	1
CDS	NM_001330348	47360	101656640	101655117	1
CDS	NM_001330348	47360	101666863	101656847	2
CDS	NM_001330348	47360	101670570	101667103	2
CDS	NM_001330348	47360	101675883	101670798	1
CDS	NM_001330348	47360	101706716	101676001	4
CDS	NM_001330348	47360	101767589	101706826	1
CDS	NM_001330353	10674	99226502	99227238	31
CDS	NM_001330353	10674	99227358	99232670	41
CDS	NM_001330353	10674	99227358	99232895	1
CDS	NM_001330353	10674	99232809	99232895	45
CDS	NM_001330353	10674	99232996	99234609	2
CDS	NM_001330353	10674	99232996	99234631	15
CDS	NM_001330354	10673	99225189	99226219	24
CDS	NM_001330354	10673	99226502	99227238	31
CDS	NM_001330354	10673	99227358	99232670	41
CDS	NM_001330354	10673	99227358	99232895	1
CDS	NM_001330354	10673	99232809	99232895	45
CDS	NM_001330354	10673	99232996	99234631	15
CDS	NM_001330386	9457	73957687	73957156	9
CDS	NM_001330386	9457	73959290	73957863	1
CDS	NM_001330386	9457	73961556	73959412	29
CDS	NM_001330386	9457	73961655	73959412	2
CDS	NM_001330386	9457	73964429	73959412	1
CDS	NM_001330387	9461	73957687	73957156	9
CDS	NM_001330387	9461	73959290	73957863	1
CDS	NM_001330387	9461	73961556	73959412	29
CDS	NM_001330387	9461	73961655	73959412	2
CDS	NM_001330387	9461	73964429	73959412	1
CDS	NM_001330388	9460	73957687	73957156	9
CDS	NM_001330388	9460	73959290	73957863	1
CDS	NM_001330388	9460	73961556	73959412	29
CDS	NM_001330388	9460	73961655	73959412	2
CDS	NM_001330388	9460	73964429	73959412	1
CDS	NM_001330389	9459	73957687	73957156	9
CDS	NM_001330389	9459	73959290	73957863	1
CDS	NM_001330389	9459	73961556	73959412	29
CDS	NM_001330389	9459	73961655	73959412	2
CDS	NM_001330389	9459	73964429	73959412	1
CDS	NM_001330390	9465	73957687	73957156	9
CDS	NM_001330390	9465	73959290	73957863	1
CDS	NM_001330390	9465	73961556	73959412	29
CDS	NM_001330390	9465	73961655	73959412	2
CDS	NM_001330390	9465	73964429	73959412	1
CDS	NM_001330391	9464	73957687	73957156	9
CDS	NM_001330391	9464	73959290	73957863	1
CDS	NM_001330391	9464	73961556	73959412	29
CDS	NM_001330391	9464	73961655	73959412	2
CDS	NM_001330391	9464	73964429	73959412	1
CDS	NM_001330392	9463	73957687	73957156	9
CDS	NM_001330392	9463	73959290	73957863	1
CDS	NM_001330392	9463	73961556	73959412	29
CDS	NM_001330392	9463	73961655	73959412	2
CDS	NM_001330392	9463	73964429	73959412	1
CDS	NM_001330400	25540	73188260	73172228	4
CDS	NM_001330400	25540	73195577	73188377	2
CDS	NM_001330400	25540	73198699	73195662	3
CDS	NM_001330400	25540	73226078	73215477	1
CDS	NM_001330400	25540	73227560	73226143	4
CDS	NM_001330400	25540	73228654	73227616	5
CDS	NM_001330400	25540	73247368	73228707	2
CDS	NM_001330400	25540	73249651	73247393	3
CDS	NM_001330400	25540	73250317	73249705	3
CDS	NM_001330400	25540	73267983	73250343	3
CDS	NM_001330400	25540	73285657	73268060	4
CDS	NM_001330400	25540	73298733	73268060	1
CDS	NM_001330400	25540	73302709	73285725	1
CDS	NM_001330401	9593	73188260	73172228	4
CDS	NM_001330401	9593	73195577	73188377	2
CDS	NM_001330401	9593	73226078	73215477	1
CDS	NM_001330401	9593	73227560	73226143	4
CDS	NM_001330401	9593	73228654	73227616	5
CDS	NM_001330401	9593	73247368	73228707	2
CDS	NM_001330401	9593	73249651	73247393	3
CDS	NM_001330401	9593	73250317	73249705	3
CDS	NM_001330401	9593	73267983	73250343	3
CDS	NM_001330401	9593	73285657	73268060	4
CDS	NM_001330401	9593	73298733	73268060	1
CDS	NM_001330401	9593	73302709	73285725	1
CDS	NM_001330402	9592	73188260	73172228	4
CDS	NM_001330402	9592	73198699	73195662	3
CDS	NM_001330402	9592	73226078	73215477	1
CDS	NM_001330402	9592	73227560	73226143	4
CDS	NM_001330402	9592	73228654	73227616	5
CDS	NM_001330402	9592	73247368	73228707	2
CDS	NM_001330402	9592	73249651	73247393	3
CDS	NM_001330402	9592	73250317	73249705	3
CDS	NM_001330402	9592	73267983	73250343	3
CDS	NM_001330402	9592	73285657	73268060	4
CDS	NM_001330402	9592	73298733	73268060	1
CDS	NM_001330402	9592	73302709	73285725	1
CDS	NM_001330403	25541	73188260	73172228	4
CDS	NM_001330403	25541	73195577	73188377	2
CDS	NM_001330403	25541	73226078	73215477	1
CDS	NM_001330403	25541	73227560	73226143	4
CDS	NM_001330403	25541	73228654	73227616	5
CDS	NM_001330403	25541	73247368	73228707	2
CDS	NM_001330403	25541	73249651	73247393	3
CDS	NM_001330403	25541	73250317	73249705	3
CDS	NM_001330403	25541	73267983	73250343	3
CDS	NM_001330403	25541	73285657	73268060	4
CDS	NM_001330403	25541	73298733	73268060	1
CDS	NM_001330404	25686	73188260	73172228	4
CDS	NM_001330404	25686	73195577	73188377	2
CDS	NM_001330404	25686	73198699	73195662	3
CDS	NM_001330404	25686	73226078	73215477	1
CDS	NM_001330404	25686	73227560	73226143	4
CDS	NM_001330404	25686	73228654	73227616	5
CDS	NM_001330404	25686	73247368	73228707	2
CDS	NM_001330404	25686	73249651	73247393	3
CDS	NM_001330405	52240	73188260	73172228	4
CDS	NM_001330405	52240	73198699	73195662	3
CDS	NM_001330405	52240	73226078	73215477	1
CDS	NM_001330405	52240	73227560	73226143	4
CDS	NM_001330405	52240	73228654	73227616	5
CDS	NM_001330405	52240	73247368	73228707	2
CDS	NM_001330405	52240	73249651	73247393	3
CDS	NM_001330405	52240	73250317	73249705	3
CDS	NM_001330405	52240	73267983	73250343	3
CDS	NM_001330405	52240	73285657	73268060	4
CDS	NM_001330405	52240	73298733	73268060	1
CDS	NM_001330406	52239	73188260	73172228	4
CDS	NM_001330406	52239	73195577	73188377	2
CDS	NM_001330406	52239	73198699	73195662	3
CDS	NM_001330406	52239	73226078	73215477	1
CDS	NM_001330406	52239	73227560	73226143	4
CDS	NM_001330406	52239	73228654	73227616	5
CDS	NM_001330406	52239	73247368	73228707	2
CDS	NM_001330406	52239	73249651	73247393	3
CDS	NM_001330406	52239	73250317	73249705	3
CDS	NM_001330406	52239	73267983	73250343	3
CDS	NM_001330406	52239	73285657	73268060	4
CDS	NM_001330406	52239	73298733	73268060	1
CDS	NM_001330407	52238	73188260	73172228	4
CDS	NM_001330407	52238	73195577	73188377	2
CDS	NM_001330407	52238	73198699	73195662	3
CDS	NM_001330407	52238	73226078	73215477	1
CDS	NM_001330407	52238	73227560	73226143	4
CDS	NM_001330407	52238	73228654	73227616	5
CDS	NM_001330407	52238	73247368	73228707	2
CDS	NM_001330407	52238	73249651	73247393	3
CDS	NM_001330408	52236	73188260	73172228	4
CDS	NM_001330408	52236	73198699	73195662	3
CDS	NM_001330408	52236	73226078	73215477	1
CDS	NM_001330408	52236	73227560	73226143	4
CDS	NM_001330408	52236	73228654	73227616	5
CDS	NM_001330408	52236	73247368	73228707	2
CDS	NM_001330408	52236	73249651	73247393	3
CDS	NM_001330410	57375	73188260	73172228	4
CDS	NM_001330410	57375	73195577	73188377	2
CDS	NM_001330410	57375	73198699	73195662	3
CDS	NM_001330410	57375	73226078	73215477	1
CDS	NM_001330410	57375	73227560	73226143	4
CDS	NM_001330410	57375	73228654	73227616	5
CDS	NM_001330410	57375	73247368	73228707	2
CDS	NM_001330410	57375	73249651	73247393	3
CDS	NM_001330411	57374	73188260	73172228	4
CDS	NM_001330411	57374	73195577	73188377	2
CDS	NM_001330411	57374	73198699	73195662	3
CDS	NM_001330411	57374	73226078	73215477	1
CDS	NM_001330411	57374	73227560	73226143	4
CDS	NM_001330412	57373	73188260	73172228	4
CDS	NM_001330412	57373	73195577	73188377	2
CDS	NM_001330412	57373	73198699	73195662	3
CDS	NM_001330412	57373	73226078	73215477	1
CDS	NM_001330412	57373	73227560	73226143	4
CDS	NM_001330425	57369	71297969	71298816	48
CDS	NM_001330425	57369	71298957	71299771	23
CDS	NM_001330425	57369	71299881	71300612	19
CDS	NM_001330425	57369	71300724	71302685	34
CDS	NM_001330425	57369	71300724	71303734	2
CDS	NM_001330425	57369	71302772	71303734	50
CDS	NM_001330425	57369	71303831	71304688	35
CDS	NM_001330425	57369	71304766	71305448	24
CDS	NM_001330426	57368	71297969	71298816	48
CDS	NM_001330426	57368	71298957	71299771	23
CDS	NM_001330426	57368	71299881	71300612	19
CDS	NM_001330426	57368	71300724	71302685	34
CDS	NM_001330426	57368	71300724	71303734	2
CDS	NM_001330426	57368	71302772	71303734	50
CDS	NM_001330426	57368	71303831	71304688	35
CDS	NM_001330426	57368	71304766	71305448	24
CDS	NM_001330432	23180	61304293	61308587	5
CDS	NM_001330432	23180	61308645	61310289	4
CDS	NM_001330432	23180	61310449	61315294	5
CDS	NM_001330432	23180	61315380	61315493	5
CDS	NM_001330432	23180	61315603	61319599	3
CDS	NM_001330432	23180	61319722	61324835	1
CDS	NM_001330432	23180	61324987	61330988	6
CDS	NM_001330432	23180	61331133	61333698	12
CDS	NM_001330432	23180	61333797	61335452	7
CDS	NM_001330432	23180	61335484	61336332	4
CDS	NM_001330432	23180	61336431	61343114	4
CDS	NM_001330432	23180	61336431	61348320	1
CDS	NM_001330432	23180	61343205	61344492	4
CDS	NM_001330432	23180	61344520	61344602	13
CDS	NM_001330432	23180	61344675	61345163	11
CDS	NM_001330432	23180	61345251	61348320	7
CDS	NM_001330432	23180	61348411	61349261	6
CDS	NM_001330433	57365	61297635	61298741	9
CDS	NM_001330433	57365	61298927	61300593	6
CDS	NM_001330433	57365	61298927	61304055	2
CDS	NM_001330433	57365	61300686	61304055	6
CDS	NM_001330433	57365	61304293	61308587	5
CDS	NM_001330433	57365	61308645	61310289	4
CDS	NM_001330433	57365	61310449	61315294	5
CDS	NM_001330433	57365	61315380	61315493	5
CDS	NM_001330433	57365	61315603	61319599	3
CDS	NM_001330433	57365	61319722	61324835	1
CDS	NM_001330433	57365	61324987	61330988	6
CDS	NM_001330433	57365	61331133	61333698	12
CDS	NM_001330433	57365	61333797	61335452	7
CDS	NM_001330433	57365	61335484	61336332	4
CDS	NM_001330433	57365	61336431	61343114	4
CDS	NM_001330433	57365	61343205	61344492	4
CDS	NM_001330433	57365	61344520	61344602	13
CDS	NM_001330433	57365	61344675	61345163	11
CDS	NM_001330434	23179	61297635	61298741	9
CDS	NM_001330434	23179	61298927	61300593	6
CDS	NM_001330434	23179	61298927	61304055	2
CDS	NM_001330434	23179	61300686	61304055	6
CDS	NM_001330434	23179	61304293	61308587	5
CDS	NM_001330434	23179	61308645	61310289	4
CDS	NM_001330434	23179	61310449	61315294	5
