readType	refseqid	row	juncpos5	juncpos3	num_NC.41
CDS	NM_001330401	9593	73267983	73250343	1
CDS	NM_001330401	9593	73285657	73268060	1
CDS	NM_001330401	9593	73297589	73285725	2
CDS	NM_001330401	9593	73298733	73285725	2
CDS	NM_001330402	9592	73184109	73172228	1
CDS	NM_001330402	9592	73215387	73198814	3
CDS	NM_001330402	9592	73227560	73226143	4
CDS	NM_001330402	9592	73247368	73228707	4
CDS	NM_001330402	9592	73250317	73249705	1
CDS	NM_001330402	9592	73267983	73250343	1
CDS	NM_001330402	9592	73285657	73268060	1
CDS	NM_001330402	9592	73297589	73285725	2
CDS	NM_001330402	9592	73298733	73285725	2
CDS	NM_001330403	25541	73184109	73172228	1
CDS	NM_001330403	25541	73195577	73188377	1
CDS	NM_001330403	25541	73227560	73226143	4
CDS	NM_001330403	25541	73247368	73228707	4
CDS	NM_001330403	25541	73250317	73249705	1
CDS	NM_001330403	25541	73267983	73250343	1
CDS	NM_001330403	25541	73285657	73268060	1
CDS	NM_001330404	25686	73184109	73172228	1
CDS	NM_001330404	25686	73195577	73188377	1
CDS	NM_001330404	25686	73215387	73198814	3
CDS	NM_001330404	25686	73227560	73226143	4
CDS	NM_001330404	25686	73247368	73228707	4
CDS	NM_001330405	52240	73184109	73172228	1
CDS	NM_001330405	52240	73215387	73198814	3
CDS	NM_001330405	52240	73227560	73226143	4
CDS	NM_001330405	52240	73247368	73228707	4
CDS	NM_001330405	52240	73250317	73249705	1
CDS	NM_001330405	52240	73267983	73250343	1
CDS	NM_001330405	52240	73285657	73268060	1
CDS	NM_001330406	52239	73184109	73172228	1
CDS	NM_001330406	52239	73195577	73188377	1
CDS	NM_001330406	52239	73215387	73198814	3
CDS	NM_001330406	52239	73227560	73226143	4
CDS	NM_001330406	52239	73247368	73228707	4
CDS	NM_001330406	52239	73250317	73249705	1
CDS	NM_001330406	52239	73267983	73250343	1
CDS	NM_001330406	52239	73285657	73268060	1
CDS	NM_001330407	52238	73184109	73172228	1
CDS	NM_001330407	52238	73195577	73188377	1
CDS	NM_001330407	52238	73215387	73198814	3
CDS	NM_001330407	52238	73227560	73226143	4
CDS	NM_001330407	52238	73247368	73228707	4
CDS	NM_001330408	52236	73184109	73172228	1
CDS	NM_001330408	52236	73215387	73198814	3
CDS	NM_001330408	52236	73227560	73226143	4
CDS	NM_001330408	52236	73247368	73228707	4
CDS	NM_001330410	57375	73184109	73172228	1
CDS	NM_001330410	57375	73195577	73188377	1
CDS	NM_001330410	57375	73215387	73198814	3
CDS	NM_001330410	57375	73227560	73226143	4
CDS	NM_001330410	57375	73247368	73228707	4
CDS	NM_001330411	57374	73184109	73172228	1
CDS	NM_001330411	57374	73195577	73188377	1
CDS	NM_001330411	57374	73215387	73198814	3
CDS	NM_001330411	57374	73227560	73226143	4
CDS	NM_001330412	57373	73184109	73172228	1
CDS	NM_001330412	57373	73195577	73188377	1
CDS	NM_001330412	57373	73215387	73198814	3
CDS	NM_001330412	57373	73227560	73226143	4
CDS	NM_001330425	57369	71295842	71299771	1
CDS	NM_001330425	57369	71297969	71298816	41
CDS	NM_001330425	57369	71298957	71299771	24
CDS	NM_001330425	57369	71299881	71300612	34
CDS	NM_001330425	57369	71300724	71302685	22
CDS	NM_001330425	57369	71302740	71303734	1
CDS	NM_001330425	57369	71302772	71303734	30
CDS	NM_001330425	57369	71303831	71304688	33
CDS	NM_001330425	57369	71304766	71305448	22
CDS	NM_001330426	57368	71295842	71299771	1
CDS	NM_001330426	57368	71297969	71298816	41
CDS	NM_001330426	57368	71298957	71299771	24
CDS	NM_001330426	57368	71299881	71300612	34
CDS	NM_001330426	57368	71300724	71302685	22
CDS	NM_001330426	57368	71302740	71303734	1
CDS	NM_001330426	57368	71302772	71303734	30
CDS	NM_001330426	57368	71303831	71304688	33
CDS	NM_001330426	57368	71304766	71305448	22
CDS	NM_001330432	23180	61304293	61308587	3
CDS	NM_001330432	23180	61308645	61310289	4
CDS	NM_001330432	23180	61310449	61315294	2
CDS	NM_001330432	23180	61315380	61315493	1
CDS	NM_001330432	23180	61315603	61319599	1
CDS	NM_001330432	23180	61319722	61324979	1
CDS	NM_001330432	23180	61331133	61333698	3
CDS	NM_001330432	23180	61333797	61335452	7
CDS	NM_001330432	23180	61336431	61343114	2
CDS	NM_001330432	23180	61340989	61343114	1
CDS	NM_001330432	23180	61343205	61344492	1
CDS	NM_001330432	23180	61344520	61344602	1
CDS	NM_001330432	23180	61344675	61345163	5
CDS	NM_001330432	23180	61345251	61348320	4
CDS	NM_001330432	23180	61348411	61349261	1
CDS	NM_001330433	57365	61297635	61298741	4
CDS	NM_001330433	57365	61300686	61304055	4
CDS	NM_001330433	57365	61304293	61308587	3
CDS	NM_001330433	57365	61308645	61310289	4
CDS	NM_001330433	57365	61310449	61315294	2
CDS	NM_001330433	57365	61315380	61315493	1
CDS	NM_001330433	57365	61315603	61319599	1
CDS	NM_001330433	57365	61319722	61324979	1
CDS	NM_001330433	57365	61331133	61333698	3
CDS	NM_001330433	57365	61333797	61335452	7
CDS	NM_001330433	57365	61336431	61343114	2
CDS	NM_001330433	57365	61340989	61343114	1
CDS	NM_001330433	57365	61343205	61344492	1
CDS	NM_001330433	57365	61344520	61344602	1
CDS	NM_001330433	57365	61344675	61345163	5
CDS	NM_001330434	23179	61297635	61298741	4
CDS	NM_001330434	23179	61300686	61304055	4
CDS	NM_001330434	23179	61304293	61308587	3
CDS	NM_001330434	23179	61308645	61310289	4
CDS	NM_001330434	23179	61310449	61315294	2
CDS	NM_001330434	23179	61315380	61315493	1
CDS	NM_001330434	23179	61315603	61319599	1
CDS	NM_001330434	23179	61331133	61333698	3
CDS	NM_001330434	23179	61333797	61335452	7
CDS	NM_001330434	23179	61336431	61343114	2
CDS	NM_001330434	23179	61340989	61343114	1
CDS	NM_001330434	23179	61343205	61344492	1
CDS	NM_001330434	23179	61344520	61344602	1
CDS	NM_001330434	23179	61344675	61345163	5
CDS	NM_001330434	23179	61345251	61348320	4
CDS	NM_001330434	23179	61348411	61349261	1
CDS	NM_001330435	57364	61297635	61298741	4
CDS	NM_001330435	57364	61300686	61304055	4
CDS	NM_001330435	57364	61304293	61308587	3
CDS	NM_001330435	57364	61308645	61310289	4
CDS	NM_001330435	57364	61310449	61315294	2
CDS	NM_001330435	57364	61315380	61315493	1
CDS	NM_001330435	57364	61315603	61319599	1
CDS	NM_001330435	57364	61319722	61324979	1
CDS	NM_001330435	57364	61331133	61333698	3
CDS	NM_001330435	57364	61333797	61335452	7
CDS	NM_001330435	57364	61336431	61343114	2
CDS	NM_001330435	57364	61340989	61343114	1
CDS	NM_001330435	57364	61343205	61344492	1
CDS	NM_001330435	57364	61344520	61344602	1
CDS	NM_001330435	57364	61344675	61345163	5
CDS	NM_001330436	57363	61297635	61298741	4
CDS	NM_001330436	57363	61300686	61304055	4
CDS	NM_001330436	57363	61304293	61308587	3
CDS	NM_001330436	57363	61308645	61310289	4
CDS	NM_001330436	57363	61310449	61315294	2
CDS	NM_001330436	57363	61315380	61315493	1
CDS	NM_001330436	57363	61315603	61319599	1
CDS	NM_001330436	57363	61319722	61324979	1
CDS	NM_001330436	57363	61331133	61333698	3
CDS	NM_001330436	57363	61333797	61335452	7
CDS	NM_001330436	57363	61336431	61343114	2
CDS	NM_001330436	57363	61340989	61343114	1
CDS	NM_001330436	57363	61343205	61344492	1
CDS	NM_001330436	57363	61344520	61344602	1
CDS	NM_001330436	57363	61344675	61345163	5
CDS	NM_001330436	57363	61345251	61348320	4
CDS	NM_001330436	57363	61348411	61349261	1
CDS	NM_001330442	6631	42795913	42797577	15
CDS	NM_001330442	6631	42797644	42806247	16
CDS	NM_001330442	6631	42797644	42836598	1
CDS	NM_001330442	6631	42806340	42836598	28
CDS	NM_001330442	6631	42836724	42867313	22
CDS	NM_001330442	6631	42867376	42871267	9
CDS	NM_001330442	6631	42871384	42883340	29
CDS	NM_001330442	6631	42883442	42886903	21
CDS	NM_001330442	6631	42887002	42909541	19
CDS	NM_001330442	6631	42909729	42922905	13
CDS	NM_001330442	6631	42922979	42924916	21
CDS	NM_001330442	6631	42924974	42931334	12
CDS	NM_001330442	6631	42924974	42931337	3
CDS	NM_001330442	6631	42931458	42935043	10
CDS	NM_001330442	6631	42935194	42936014	11
CDS	NM_001330442	6631	42936236	42946128	2
CDS	NM_001330442	6631	42946214	42950029	2
CDS	NM_001330442	6631	42950175	42980514	3
CDS	NM_001330443	6630	42795913	42797577	15
CDS	NM_001330443	6630	42797644	42806247	16
CDS	NM_001330443	6630	42797644	42836598	1
CDS	NM_001330443	6630	42806340	42836598	28
CDS	NM_001330443	6630	42836724	42867313	22
CDS	NM_001330443	6630	42867376	42871267	9
CDS	NM_001330443	6630	42871384	42883340	29
CDS	NM_001330443	6630	42883442	42886903	21
CDS	NM_001330443	6630	42887002	42909541	19
CDS	NM_001330443	6630	42909729	42922905	13
CDS	NM_001330443	6630	42922979	42924916	21
CDS	NM_001330443	6630	42924974	42931337	3
CDS	NM_001330443	6630	42931458	42935043	10
CDS	NM_001330443	6630	42935194	42936014	11
CDS	NM_001330443	6630	42936236	42946128	2
CDS	NM_001330443	6630	42946214	42950029	2
CDS	NM_001330443	6630	42950175	42980514	3
CDS	NM_001330444	6629	42795913	42797577	15
CDS	NM_001330444	6629	42797644	42806247	16
CDS	NM_001330444	6629	42797644	42836598	1
CDS	NM_001330444	6629	42806340	42836598	28
CDS	NM_001330444	6629	42836724	42867313	22
CDS	NM_001330444	6629	42867376	42871267	9
CDS	NM_001330444	6629	42871384	42883340	29
CDS	NM_001330444	6629	42883442	42886903	21
CDS	NM_001330444	6629	42909729	42922905	13
CDS	NM_001330444	6629	42922979	42924916	21
CDS	NM_001330444	6629	42924974	42931337	3
CDS	NM_001330444	6629	42931458	42935043	10
CDS	NM_001330444	6629	42935194	42936014	11
CDS	NM_001330444	6629	42936236	42946128	2
CDS	NM_001330444	6629	42946214	42950029	2
CDS	NM_001330444	6629	42950175	42980514	3
CDS	NM_001330458	17208	38525286	38523255	21
CDS	NM_001330458	17208	38526398	38525717	14
CDS	NM_001330458	17208	38527414	38526469	28
CDS	NM_001330458	17208	38536521	38527470	28
CDS	NM_001330458	17208	38537451	38536648	41
CDS	NM_001330458	17208	38537557	38536648	1
CDS	NM_001330458	17208	38540293	38537589	20
CDS	NM_001330458	17208	38541750	38540385	32
CDS	NM_001330458	17208	38542426	38541806	36
CDS	NM_001330458	17208	38544381	38542476	1
CDS	NM_001330458	17208	38545677	38542476	24
CDS	NM_001330459	50677	38526398	38525717	14
CDS	NM_001330459	50677	38527414	38526469	28
CDS	NM_001330459	50677	38536521	38527470	28
CDS	NM_001330459	50677	38537451	38536648	41
CDS	NM_001330459	50677	38537557	38536648	1
CDS	NM_001330459	50677	38540293	38537589	20
CDS	NM_001330459	50677	38541750	38540385	32
CDS	NM_001330459	50677	38542426	38541806	36
CDS	NM_001330459	50677	38544381	38542476	1
CDS	NM_001330459	50677	38545677	38542476	24
CDS	NM_001330459	50677	38546027	38545781	39
CDS	NM_001330459	50677	38570410	38546161	23
CDS	NM_001330459	50677	38603258	38570654	1
CDS	NM_001330459	50677	38603759	38570654	1
CDS	NM_001330459	50677	38603865	38570654	2
CDS	NM_001330459	50677	38604285	38546161	2
CDS	NM_001330459	50677	38604285	38570654	24
CDS	NM_001330460	21405	38526398	38525717	14
CDS	NM_001330460	21405	38527414	38526469	28
CDS	NM_001330460	21405	38536521	38527470	28
CDS	NM_001330460	21405	38537451	38536648	41
CDS	NM_001330460	21405	38537557	38536648	1
CDS	NM_001330460	21405	38540293	38537589	20
CDS	NM_001330460	21405	38541750	38540385	32
CDS	NM_001330460	21405	38542426	38541806	36
CDS	NM_001330460	21405	38544381	38542476	1
CDS	NM_001330460	21405	38545677	38542476	24
CDS	NM_001330461	21404	38526398	38525717	14
CDS	NM_001330461	21404	38527414	38526469	28
CDS	NM_001330461	21404	38536521	38527470	28
CDS	NM_001330461	21404	38537451	38536648	41
CDS	NM_001330461	21404	38537557	38536648	1
CDS	NM_001330461	21404	38540293	38537589	20
CDS	NM_001330461	21404	38541750	38540385	32
CDS	NM_001330461	21404	38542426	38541806	36
CDS	NM_001330461	21404	38544381	38542476	1
CDS	NM_001330461	21404	38545677	38542476	24
CDS	NM_001330462	47169	38526398	38525717	14
CDS	NM_001330462	47169	38527414	38526469	28
CDS	NM_001330462	47169	38536521	38527470	28
CDS	NM_001330462	47169	38537451	38536648	41
CDS	NM_001330462	47169	38537557	38536648	1
CDS	NM_001330462	47169	38540293	38537589	20
CDS	NM_001330462	47169	38541750	38540385	32
CDS	NM_001330462	47169	38542426	38541806	36
CDS	NM_001330462	47169	38544381	38542476	1
CDS	NM_001330462	47169	38545677	38542476	24
CDS	NM_001330462	47169	38546027	38545781	39
CDS	NM_001330462	47169	38570410	38546161	23
CDS	NM_001330462	47169	38603258	38570654	1
CDS	NM_001330462	47169	38603759	38570654	1
CDS	NM_001330462	47169	38603865	38570654	2
CDS	NM_001330462	47169	38604285	38546161	2
CDS	NM_001330462	47169	38604285	38570654	24
CDS	NM_001330463	47168	38526398	38525717	14
CDS	NM_001330463	47168	38527414	38526469	28
CDS	NM_001330463	47168	38536521	38527470	28
CDS	NM_001330463	47168	38537451	38536648	41
CDS	NM_001330463	47168	38537557	38536648	1
CDS	NM_001330463	47168	38540293	38537589	20
CDS	NM_001330463	47168	38541750	38540385	32
CDS	NM_001330463	47168	38542426	38541806	36
CDS	NM_001330463	47168	38544381	38542476	1
CDS	NM_001330463	47168	38545677	38542476	24
CDS	NM_001330463	47168	38546027	38545781	39
CDS	NM_001330463	47168	38570410	38546161	23
CDS	NM_001330463	47168	38603258	38570654	1
CDS	NM_001330463	47168	38603759	38570654	1
CDS	NM_001330463	47168	38603865	38570654	2
CDS	NM_001330463	47168	38604285	38546161	2
CDS	NM_001330463	47168	38604285	38570654	24
CDS	NM_001330464	58468	38525286	38523255	21
CDS	NM_001330464	58468	38526398	38525717	14
CDS	NM_001330464	58468	38527414	38526469	28
CDS	NM_001330464	58468	38536521	38527470	28
CDS	NM_001330464	58468	38537451	38536648	41
CDS	NM_001330464	58468	38537557	38536648	1
CDS	NM_001330464	58468	38540293	38537589	20
CDS	NM_001330464	58468	38541750	38540385	32
CDS	NM_001330476	54320	32409407	32417405	2
CDS	NM_001330476	54320	32417485	32417987	2
CDS	NM_001330476	54320	32418022	32418958	6
CDS	NM_001330476	54320	32419052	32422413	2
CDS	NM_001330476	54320	32422461	32422776	3
CDS	NM_001330476	54320	32422895	32429659	6
CDS	NM_001330476	54320	32429761	32431955	5
CDS	NM_001330476	54320	32432002	32434562	4
CDS	NM_001330476	54320	32434630	32445282	4
CDS	NM_001330477	54319	32422895	32429659	6
CDS	NM_001330477	54319	32429761	32431955	5
CDS	NM_001330477	54319	32432002	32434562	4
CDS	NM_001330477	54319	32434630	32445282	4
CDS	NM_001330478	54318	32422895	32429659	6
CDS	NM_001330478	54318	32429761	32431955	5
CDS	NM_001330478	54318	32432002	32434562	4
CDS	NM_001330478	54318	32434630	32445282	4
CDS	NM_001330479	54317	32399216	32400388	3
CDS	NM_001330479	54317	32400430	32409342	4
CDS	NM_001330479	54317	32409407	32417405	2
CDS	NM_001330479	54317	32417485	32417987	2
CDS	NM_001330479	54317	32418022	32418958	6
CDS	NM_001330479	54317	32419052	32422413	2
CDS	NM_001330479	54317	32422461	32422776	3
CDS	NM_001330479	54317	32422895	32429659	6
CDS	NM_001330479	54317	32429761	32431955	5
CDS	NM_001330479	54317	32432002	32434562	4
CDS	NM_001330479	54317	32434630	32445282	4
CDS	NM_001330484	57336	27354540	27354376	2
CDS	NM_001330484	57336	27354878	27354699	3
CDS	NM_001330484	57336	27355098	27354950	9
CDS	NM_001330484	57336	27355471	27354950	3
CDS	NM_001330484	57336	27355471	27355271	3
CDS	NM_001330484	57336	27355711	27355595	15
CDS	NM_001330484	57336	27355985	27355791	3
CDS	NM_001330484	57336	27356400	27356205	1
CDS	NM_001330485	54315	27354540	27354376	2
CDS	NM_001330485	54315	27354878	27354699	3
CDS	NM_001330485	54315	27355098	27354950	9
CDS	NM_001330485	54315	27355471	27354950	3
CDS	NM_001330485	54315	27355711	27355595	15
CDS	NM_001330485	54315	27355985	27355791	3
CDS	NM_001330485	54315	27356400	27356205	1
CDS	NM_001330485	54315	27357155	27356589	6
CDS	NM_001330486	54314	27354540	27354376	2
CDS	NM_001330486	54314	27355098	27354950	9
CDS	NM_001330486	54314	27355471	27354950	3
CDS	NM_001330486	54314	27355471	27355271	3
CDS	NM_001330486	54314	27355711	27355595	15
CDS	NM_001330486	54314	27355985	27355791	3
CDS	NM_001330486	54314	27356400	27356205	1
CDS	NM_001330486	54314	27357155	27356589	6
CDS	NM_001330487	5716	27354540	27354376	2
CDS	NM_001330487	5716	27355098	27354950	9
CDS	NM_001330487	5716	27355471	27354950	3
CDS	NM_001330487	5716	27355711	27355595	15
CDS	NM_001330487	5716	27355985	27355791	3
CDS	NM_001330487	5716	27356400	27356205	1
CDS	NM_001330487	5716	27357155	27356589	6
CDS	NM_001330530	25604	3196185	3193279	1
CDS	NM_001330530	25604	3197770	3196352	1
CDS	NM_001330530	25604	3200652	3197937	5
CDS	NM_001330530	25604	3217920	3200788	4
CDS	NM_001330530	25604	3261070	3218019	1
CDS	NM_001330530	25604	3341788	3261226	1
CDS	NM_001330530	25604	3341788	3278190	1
CDS	NM_001330530	25604	3358321	3341920	4
CDS	NM_001330530	25604	3381419	3358404	1
CDS	NM_001330531	47547	3196185	3193279	1
CDS	NM_001330531	47547	3197770	3196352	1
CDS	NM_001330531	47547	3200652	3197937	5
CDS	NM_001330531	47547	3217920	3200788	4
CDS	NM_001345923	23215	43459852	43458482	3
CDS	NM_001345923	23215	43506904	43460021	1
CDS	NM_001345923	23215	43514047	43507035	2
CDS	NM_001345923	23215	43518835	43514200	4
CDS	NM_001345923	23215	43519973	43519361	1
CDS	NM_001345923	23215	43547585	43520352	4
CDS	NM_001345923	23215	43571261	43547679	7
CDS	NM_001345923	23215	43625110	43571376	2
CDS	NM_001345923	23215	43657352	43655370	4
CDS	NM_001345923	23215	43712373	43657441	1
CDS	NM_001345923	23215	43725972	43712464	2
CDS	NM_001345923	23215	43735787	43732874	2
CDS	NM_001345923	23215	43768298	43755127	2
CDS	NM_001345923	23215	43776349	43768455	1
CDS	NM_001345923	23215	43783484	43779478	4
CDS	NM_001345923	23215	43787373	43783694	1
CDS	NM_001345923	23215	43793837	43787524	4
CDS	NM_001345923	23215	43797527	43793960	3
CDS	NM_001345923	23215	43798846	43797649	3
CDS	NM_001345923	23215	43799953	43799001	4
CDS	NM_001345923	23215	43801475	43800131	1
CDS	NM_001345923	23215	43804161	43802166	1
CDS	NM_001345923	23215	43805652	43804261	1
CDS	NM_001345923	23215	43805652	43804381	1
CDS	NM_001345923	23215	43813540	43809067	2
CDS	NM_001345923	23215	43813993	43813873	2
CDS	NM_001345923	23215	43817963	43814141	1
CDS	NM_001345923	23215	43819091	43818093	1
CDS	NM_001345923	23215	43819456	43819185	2
CDS	NM_001345924	12578	43459852	43458482	3
CDS	NM_001345924	12578	43506904	43460021	1
CDS	NM_001345924	12578	43514047	43507035	2
CDS	NM_001345924	12578	43518835	43514200	4
CDS	NM_001345924	12578	43519973	43519361	1
CDS	NM_001345924	12578	43547585	43520352	4
CDS	NM_001345924	12578	43571261	43547679	7
CDS	NM_001345924	12578	43625110	43571376	2
CDS	NM_001345924	12578	43657352	43655370	4
CDS	NM_001345924	12578	43712373	43657441	1
CDS	NM_001345924	12578	43725972	43712464	2
CDS	NM_001345924	12578	43735787	43732874	2
CDS	NM_001345924	12578	43768298	43755127	2
CDS	NM_001345924	12578	43776349	43768455	1
CDS	NM_001345924	12578	43783484	43779478	4
CDS	NM_001345924	12578	43787373	43783694	1
CDS	NM_001345924	12578	43793837	43787524	4
CDS	NM_001345924	12578	43797527	43793960	3
CDS	NM_001345924	12578	43798846	43797649	3
CDS	NM_001345924	12578	43799953	43799001	4
CDS	NM_001345924	12578	43801475	43800131	1
CDS	NM_001345924	12578	43804161	43802166	1
CDS	NM_001345924	12578	43805652	43804261	1
CDS	NM_001345924	12578	43813540	43809067	2
CDS	NM_001345924	12578	43813993	43813873	2
CDS	NM_001345924	12578	43817963	43814141	1
CDS	NM_001345924	12578	43819091	43818093	1
CDS	NM_001345924	12578	43819456	43819185	2
CDS	NM_001345925	1845	43459852	43458482	3
CDS	NM_001345925	1845	43506904	43460021	1
CDS	NM_001345925	1845	43514047	43507035	2
CDS	NM_001345925	1845	43518835	43514200	4
CDS	NM_001345925	1845	43519973	43519361	1
CDS	NM_001345925	1845	43547585	43520352	4
CDS	NM_001345925	1845	43571261	43547679	7
CDS	NM_001345925	1845	43625110	43571376	2
CDS	NM_001345925	1845	43657352	43655370	4
CDS	NM_001345925	1845	43712373	43657441	1
CDS	NM_001345925	1845	43725972	43712464	2
CDS	NM_001345925	1845	43735787	43732874	2
CDS	NM_001345925	1845	43768298	43755127	2
