contig	strand	refseqid	row	Gblock_id	transc_start	transc_end	exon_starts	exon_ends
chr2	-	NM_001199104	30463	NM_001199104:30463:13	18764263	18765353	18764263	18765353
chr2	-	NM_001199104	30463	NM_001199104:30463:14	18764133	18764263	18764133	18764263
chr2	-	NM_001199104	30463	NM_001199104:30463:15	18758161	18764133	18758161	18764133
chr2	-	NM_001199104	30463	NM_001199104:30463:16	18758038	18758161	18758038	18758161
chr2	-	NM_001199104	30463	NM_001199104:30463:17	18757634	18758038	18757634	18758038
chr2	-	NM_001199104	30463	NM_001199104:30463:18	18757449	18757634	18757449	18757634
chr2	-	NM_001199104	30463	NM_001199104:30463:19	18745385	18757449	18745385	18757449
chr2	-	NM_001199104	30463	NM_001199104:30463:20	18745110	18745385	18745110	18745385
chr2	-	NM_001199104	30463	NM_001199104:30463:21	18741445	18745110	18741445	18745110
chr2	-	NM_001199104	30463	NM_001199104:30463:22	18737074	18741445	18737074	18741445
chr2	-	NM_001199104	30463	NM_001199104:30463:23	18737049	18737074	18737049	18737074
chr2	-	NM_001199104	30463	NM_001199104:30463:24	18735988	18737049	18735988	18737049
chr2	-	NM_001199140	51292	NM_001199140:51292:1	128643383	128643514	128643383	128643514
chr2	-	NM_001199140	51292	NM_001199140:51292:2	128641886	128643383	128641886	128643383
chr2	-	NM_001199140	51292	NM_001199140:51292:3	128641776	128641886	128641776	128641886
chr2	-	NM_001199140	51292	NM_001199140:51292:4	128631846	128641776	128631846	128641776
chr2	-	NM_001199140	51292	NM_001199140:51292:5	128631808	128631846	128631808	128631846
chr2	-	NM_001199140	51292	NM_001199140:51292:6	128631401	128631808	128631401	128631808
chr2	-	NM_001199140	51292	NM_001199140:51292:7	128628933	128631401	128628933	128631401
chr2	-	NM_001199140	51292	NM_001199140:51292:8	128628822	128628933	128628822	128628933
chr2	-	NM_001199140	51292	NM_001199140:51292:9	128628502	128628822	128628502	128628822
chr2	-	NM_001199140	51292	NM_001199140:51292:10	128628387	128628502	128628387	128628502
chr2	-	NM_001199140	51292	NM_001199140:51292:11	128627118	128628387	128627118	128628387
chr2	-	NM_001199140	51292	NM_001199140:51292:12	128627027	128627118	128627027	128627118
chr2	-	NM_001199140	51292	NM_001199140:51292:13	128624570	128627027	128624570	128627027
chr2	-	NM_001199140	51292	NM_001199140:51292:14	128624473	128624570	128624473	128624570
chr2	-	NM_001199140	51292	NM_001199140:51292:15	128622779	128624473	128622779	128624473
chr2	-	NM_001199140	51292	NM_001199140:51292:16	128622667	128622779	128622667	128622779
chr2	-	NM_001199140	51292	NM_001199140:51292:17	128619206	128622667	128619206	128622667
chr2	-	NM_001201543	58491	NM_001201543:58491:1	62081176	62081278	62081176	62081278
chr2	-	NM_001201543	58491	NM_001201543:58491:2	62080993	62081176	62080993	62081176
chr2	-	NM_001201543	58491	NM_001201543:58491:3	62069495	62080993	62069495	62080993
chr2	-	NM_001201543	58491	NM_001201543:58491:4	62069256	62069495	62069256	62069495
chr2	-	NM_001201543	58491	NM_001201543:58491:5	62067716	62069256	62067716	62069256
chr2	-	NM_001201543	58491	NM_001201543:58491:6	62066555	62067716	62066555	62067716
chr2	-	NM_001201543	58491	NM_001201543:58491:7	62065840	62066555	62065840	62066555
chr2	-	NM_001201543	58491	NM_001201543:58491:8	62065672	62065840	62065672	62065840
chr2	-	NM_001201543	58491	NM_001201543:58491:9	62063244	62065672	62063244	62065672
chr2	-	NM_001201543	58491	NM_001201543:58491:10	62063144	62063244	62063144	62063244
chr2	-	NM_001201543	58491	NM_001201543:58491:11	62054393	62063144	62054393	62063144
chr2	-	NM_001201543	58491	NM_001201543:58491:12	62054238	62054393	62054238	62054393
chr2	-	NM_001201543	58491	NM_001201543:58491:13	62053734	62054238	62053734	62054238
chr2	-	NM_001201543	58491	NM_001201543:58491:14	62053589	62053734	62053589	62053734
chr2	-	NM_001201543	58491	NM_001201543:58491:15	62051982	62053589	62051982	62053589
chr2	-	NM_001206844	22214	NM_001206844:22214:1	85555085	85555419	85555085	85555419
chr2	-	NM_001206844	22214	NM_001206844:22214:2	85555039	85555085	85555039	85555085
chr2	-	NM_001206844	22214	NM_001206844:22214:3	85554808	85555039	85554808	85555039
chr2	-	NM_001206844	22214	NM_001206844:22214:4	85554101	85554808	85554101	85554808
chr2	-	NM_001206844	22214	NM_001206844:22214:5	85553927	85554101	85553927	85554101
chr2	-	NM_001206844	22214	NM_001206844:22214:6	85553630	85553927	85553630	85553927
chr2	-	NM_001206844	22214	NM_001206844:22214:7	85552121	85553630	85552121	85553630
chr2	-	NM_001206844	22214	NM_001206844:22214:8	85552037	85552121	85552037	85552121
chr2	-	NM_001206844	22214	NM_001206844:22214:9	85549864	85552037	85549864	85552037
chr2	-	NM_001206844	22214	NM_001206844:22214:10	85549858	85549864	85549858	85549864
chr2	-	NM_001206844	22214	NM_001206844:22214:11	85545140	85549858	85545140	85549858
chr2	-	NM_001243835	33169	NM_001243835:33169:1	192016059	192016322	192016059	192016322
chr2	-	NM_001243835	33169	NM_001243835:33169:2	192012930	192016059	192012930	192016059
chr2	-	NM_001243835	33169	NM_001243835:33169:3	192012929	192012930	192012929	192012930
chr2	-	NM_001243835	33169	NM_001243835:33169:4	192012801	192012929	192012801	192012929
chr2	-	NM_001243835	33169	NM_001243835:33169:5	192011483	192012801	192011483	192012801
chr2	-	NM_001243835	33169	NM_001243835:33169:6	192011338	192011483	192011338	192011483
chr2	-	NM_001243835	33169	NM_001243835:33169:7	191941051	192011338	191941051	192011338
chr2	-	NM_001243835	33169	NM_001243835:33169:8	191940952	191941051	191940952	191941051
chr2	-	NM_001243835	33169	NM_001243835:33169:9	191937916	191940952	191937916	191940952
chr2	-	NM_001243835	33169	NM_001243835:33169:10	191937823	191937916	191937823	191937916
chr2	-	NM_001243835	33169	NM_001243835:33169:11	191934497	191937823	191934497	191937823
chr2	-	NM_001243835	33169	NM_001243835:33169:12	191934418	191934497	191934418	191934497
chr2	-	NM_001243835	33169	NM_001243835:33169:13	191931241	191934418	191931241	191934418
chr2	-	NM_001243835	33169	NM_001243835:33169:14	191931155	191931241	191931155	191931241
chr2	-	NM_001243835	33169	NM_001243835:33169:15	191929684	191931155	191929684	191931155
chr2	-	NM_001243835	33169	NM_001243835:33169:16	191929532	191929684	191929532	191929684
chr2	-	NM_001243835	33169	NM_001243835:33169:17	191927646	191929532	191927646	191929532
chr2	-	NM_001243835	33169	NM_001243835:33169:18	191927487	191927646	191927487	191927646
chr2	-	NM_001243835	33169	NM_001243835:33169:19	191926547	191927487	191926547	191927487
chr2	-	NM_001243835	33169	NM_001243835:33169:20	191926454	191926547	191926454	191926547
chr2	-	NM_001243835	33169	NM_001243835:33169:21	191923495	191926454	191923495	191926454
chr2	-	NM_001243835	33169	NM_001243835:33169:22	191923435	191923495	191923435	191923495
chr2	-	NM_001243835	33169	NM_001243835:33169:23	191922945	191923435	191922945	191923435
chr2	-	NM_001243835	33169	NM_001243835:33169:24	191922927	191922945	191922927	191922945
chr2	-	NM_001243835	33169	NM_001243835:33169:25	191922837	191922927	191922837	191922927
chr2	-	NM_001243835	33169	NM_001243835:33169:26	191922743	191922837	191922743	191922837
chr2	-	NM_001243835	33169	NM_001243835:33169:27	191919260	191922743	191919260	191922743
chr2	-	NM_001243835	33169	NM_001243835:33169:28	191919215	191919260	191919215	191919260
chr2	-	NM_001243835	33169	NM_001243835:33169:29	191905874	191919215	191905874	191919215
chr2	-	NM_001243835	33169	NM_001243835:33169:30	191905790	191905874	191905790	191905874
chr2	-	NM_001243835	33169	NM_001243835:33169:31	191904023	191905790	191904023	191905790
chr2	-	NM_001243835	33169	NM_001243835:33169:32	191903924	191904023	191903924	191904023
chr2	-	NM_001243835	33169	NM_001243835:33169:33	191901025	191903924	191901025	191903924
chr2	-	NM_001243835	33169	NM_001243835:33169:34	191900889	191901025	191900889	191901025
chr2	-	NM_001243835	33169	NM_001243835:33169:35	191899323	191900889	191899323	191900889
chr2	-	NM_001243835	33169	NM_001243835:33169:36	191899273	191899323	191899273	191899323
chr2	-	NM_001243835	33169	NM_001243835:33169:37	191898731	191899273	191898731	191899273
chr2	-	NM_001243835	33169	NM_001243835:33169:38	191898636	191898731	191898636	191898731
chr2	-	NM_001243835	33169	NM_001243835:33169:39	191898352	191898636	191898352	191898636
chr2	-	NM_001243835	33169	NM_001243835:33169:40	191898215	191898352	191898215	191898352
chr2	-	NM_001243835	33169	NM_001243835:33169:41	191897875	191898215	191897875	191898215
chr2	-	NM_001243835	33169	NM_001243835:33169:42	191897683	191897875	191897683	191897875
chr2	-	NM_001243835	33169	NM_001243835:33169:43	191896242	191897683	191896242	191897683
chr2	-	NM_001243835	33169	NM_001243835:33169:44	191896175	191896242	191896175	191896242
chr2	-	NM_001243835	33169	NM_001243835:33169:45	191895806	191896175	191895806	191896175
chr2	-	NM_001243835	33169	NM_001243835:33169:46	191895697	191895806	191895697	191895806
chr2	-	NM_001243835	33169	NM_001243835:33169:47	191894592	191895697	191894592	191895697
chr2	-	NM_001243835	33169	NM_001243835:33169:48	191894565	191894592	191894565	191894592
chr2	-	NM_001243835	33169	NM_001243835:33169:49	191894301	191894565	191894301	191894565
chr2	-	NM_001244710	21030	NM_001244710:21030:1	69614386	69627495	69614386	69627495
chr2	-	NM_001244710	21030	NM_001244710:21030:2	69614203	69614386	69614203	69614386
chr2	-	NM_001244710	21030	NM_001244710:21030:3	69614196	69614203	69614196	69614203
chr2	-	NM_001244710	21030	NM_001244710:21030:4	69601245	69614196	69601245	69614196
chr2	-	NM_001244710	21030	NM_001244710:21030:5	69601137	69601245	69601137	69601245
chr2	-	NM_001244710	21030	NM_001244710:21030:6	69597240	69601137	69597240	69601137
chr2	-	NM_001244710	21030	NM_001244710:21030:7	69597132	69597240	69597132	69597240
chr2	-	NM_001244710	21030	NM_001244710:21030:8	69590802	69597132	69590802	69597132
chr2	-	NM_001244710	21030	NM_001244710:21030:9	69590676	69590802	69590676	69590802
chr2	-	NM_001244710	21030	NM_001244710:21030:10	69586458	69590676	69586458	69590676
chr2	-	NM_001244710	21030	NM_001244710:21030:11	69586399	69586458	69586399	69586458
chr2	-	NM_001244710	21030	NM_001244710:21030:12	69585595	69586399	69585595	69586399
chr2	-	NM_001244710	21030	NM_001244710:21030:13	69585460	69585595	69585460	69585595
chr2	-	NM_001244710	21030	NM_001244710:21030:14	69583689	69585460	69583689	69585460
chr2	-	NM_001244710	21030	NM_001244710:21030:15	69583627	69583689	69583627	69583689
chr2	-	NM_001244710	21030	NM_001244710:21030:16	69581700	69583627	69581700	69583627
chr2	-	NM_001244710	21030	NM_001244710:21030:17	69581620	69581700	69581620	69581700
chr2	-	NM_001244710	21030	NM_001244710:21030:18	69581444	69581620	69581444	69581620
chr2	-	NM_001244710	21030	NM_001244710:21030:19	69581390	69581444	69581390	69581444
chr2	-	NM_001244710	21030	NM_001244710:21030:20	69577315	69581390	69577315	69581390
chr2	-	NM_001244710	21030	NM_001244710:21030:21	69577209	69577315	69577209	69577315
chr2	-	NM_001244710	21030	NM_001244710:21030:22	69575466	69577209	69575466	69577209
chr2	-	NM_001244710	21030	NM_001244710:21030:23	69575302	69575466	69575302	69575466
chr2	-	NM_001244710	21030	NM_001244710:21030:24	69573131	69575302	69573131	69575302
chr2	-	NM_001244710	21030	NM_001244710:21030:25	69573035	69573131	69573035	69573131
chr2	-	NM_001244710	21030	NM_001244710:21030:26	69569381	69573035	69569381	69573035
chr2	-	NM_001244710	21030	NM_001244710:21030:27	69569283	69569381	69569283	69569381
chr2	-	NM_001244710	21030	NM_001244710:21030:28	69565697	69569283	69565697	69569283
chr2	-	NM_001244710	21030	NM_001244710:21030:29	69565576	69565697	69565576	69565697
chr2	-	NM_001244710	21030	NM_001244710:21030:30	69565187	69565576	69565187	69565576
chr2	-	NM_001244710	21030	NM_001244710:21030:31	69565029	69565187	69565029	69565187
chr2	-	NM_001244710	21030	NM_001244710:21030:32	69556930	69565029	69556930	69565029
chr2	-	NM_001244710	21030	NM_001244710:21030:33	69556815	69556930	69556815	69556930
chr2	-	NM_001244710	21030	NM_001244710:21030:34	69556556	69556815	69556556	69556815
chr2	-	NM_001244710	21030	NM_001244710:21030:35	69556428	69556556	69556428	69556556
chr2	-	NM_001244710	21030	NM_001244710:21030:36	69555570	69556428	69555570	69556428
chr2	-	NM_001244710	21030	NM_001244710:21030:37	69555402	69555570	69555402	69555570
chr2	-	NM_001244710	21030	NM_001244710:21030:38	69554207	69555402	69554207	69555402
chr2	-	NM_001244710	21030	NM_001244710:21030:39	69554045	69554207	69554045	69554207
chr2	-	NM_001244710	21030	NM_001244710:21030:40	69553365	69554045	69553365	69554045
chr2	-	NM_001244710	21030	NM_001244710:21030:41	69553320	69553365	69553320	69553365
chr2	-	NM_001244710	21030	NM_001244710:21030:42	69546900	69553320	69546900	69553320
chr2	-	NM_001252120	21580	NM_001252120:21580:1	242089371	242089394	242089371	242089394
chr2	-	NM_001252120	21580	NM_001252120:21580:2	242089243	242089371	242089243	242089371
chr2	-	NM_001252120	21580	NM_001252120:21580:3	242089022	242089243	242089022	242089243
chr2	-	NM_001252120	21580	NM_001252120:21580:4	242082489	242089022	242082489	242089022
chr2	-	NM_001252120	21580	NM_001252120:21580:5	242082447	242082489	242082447	242082489
chr2	-	NM_001252120	21580	NM_001252120:21580:6	242082251	242082447	242082251	242082447
chr2	-	NM_001252120	21580	NM_001252120:21580:7	242080168	242082251	242080168	242082251
chr2	-	NM_001252120	21580	NM_001252120:21580:8	242079935	242080168	242079935	242080168
chr2	-	NM_001252120	21580	NM_001252120:21580:9	242079470	242079935	242079470	242079935
chr2	-	NM_001252120	21580	NM_001252120:21580:10	242079299	242079470	242079299	242079470
chr2	-	NM_001252120	21580	NM_001252120:21580:11	242078209	242079299	242078209	242079299
chr2	-	NM_001252120	21580	NM_001252120:21580:12	242078068	242078209	242078068	242078209
chr2	-	NM_001252120	21580	NM_001252120:21580:13	242077502	242078068	242077502	242078068
chr2	-	NM_001252120	21580	NM_001252120:21580:14	242077367	242077502	242077367	242077502
chr2	-	NM_001252120	21580	NM_001252120:21580:15	242076679	242077367	242076679	242077367
chr2	-	NM_001252120	21580	NM_001252120:21580:16	242076418	242076679	242076418	242076679
chr2	-	NM_001252120	21580	NM_001252120:21580:17	242075454	242076418	242075454	242076418
chr2	-	NM_001252120	21580	NM_001252120:21580:18	242075285	242075454	242075285	242075454
chr2	-	NM_001252120	21580	NM_001252120:21580:19	242072445	242075285	242072445	242075285
chr2	-	NM_001252120	21580	NM_001252120:21580:20	242072288	242072445	242072288	242072445
chr2	-	NM_001252120	21580	NM_001252120:21580:21	242066866	242072288	242066866	242072288
chr2	-	NM_001252120	21580	NM_001252120:21580:22	242065610	242066866	242065610	242066866
chr2	-	NM_001252120	21580	NM_001252120:21580:23	242063548	242065610	242063548	242065610
chr2	-	NM_001252120	21580	NM_001252120:21580:24	242063363	242063548	242063363	242063548
chr2	-	NM_001252120	21580	NM_001252120:21580:25	242062314	242063363	242062314	242063363
chr2	-	NM_001252120	21580	NM_001252120:21580:26	242062146	242062314	242062146	242062314
chr2	-	NM_001252120	21580	NM_001252120:21580:27	242054828	242062146	242054828	242062146
chr2	-	NM_001252120	21580	NM_001252120:21580:28	242054702	242054828	242054702	242054828
chr2	-	NM_001252120	21580	NM_001252120:21580:29	242054592	242054702	242054592	242054702
chr2	-	NM_001252120	21580	NM_001252120:21580:30	242054457	242054592	242054457	242054592
chr2	-	NM_001252120	21580	NM_001252120:21580:31	242051854	242054457	242051854	242054457
chr2	-	NM_001252120	21580	NM_001252120:21580:32	242051654	242051854	242051654	242051854
chr2	-	NM_001252120	21580	NM_001252120:21580:33	242047715	242051654	242047715	242051654
chr2	-	NM_001252120	21580	NM_001252120:21580:34	242047581	242047715	242047581	242047715
chr2	-	NM_001252120	21580	NM_001252120:21580:35	242046914	242047581	242046914	242047581
chr2	-	NM_001252120	21580	NM_001252120:21580:36	242046767	242046914	242046767	242046914
chr2	-	NM_001252120	21580	NM_001252120:21580:37	242046138	242046767	242046138	242046767
chr2	-	NM_001252120	21580	NM_001252120:21580:38	242045980	242046138	242045980	242046138
chr2	-	NM_001252120	21580	NM_001252120:21580:39	242045513	242045980	242045513	242045980
chr2	-	NM_001254943	5414	NM_001254943:5414:1	55646215	55647057	55646215	55647057
chr2	-	NM_001254943	5414	NM_001254943:5414:2	55646152	55646215	55646152	55646215
chr2	-	NM_001254943	5414	NM_001254943:5414:3	55646052	55646152	55646052	55646152
chr2	-	NM_001254943	5414	NM_001254943:5414:4	55645951	55646052	55645951	55646052
chr2	-	NM_001254943	5414	NM_001254943:5414:5	55616022	55645951	55616022	55645951
chr2	-	NM_001254943	5414	NM_001254943:5414:6	55615913	55616022	55615913	55616022
chr2	-	NM_001254943	5414	NM_001254943:5414:7	55602019	55615913	55602019	55615913
chr2	-	NM_001254943	5414	NM_001254943:5414:8	55601949	55602019	55601949	55602019
chr2	-	NM_001254943	5414	NM_001254943:5414:9	55599646	55601949	55599646	55601949
chr2	-	NM_001254943	5414	NM_001254943:5414:10	55599587	55599646	55599587	55599646
chr2	-	NM_001254943	5414	NM_001254943:5414:11	55591169	55599587	55591169	55599587
chr2	-	NM_001254943	5414	NM_001254943:5414:12	55591085	55591169	55591085	55591169
chr2	-	NM_001254943	5414	NM_001254943:5414:13	55589584	55591085	55589584	55591085
chr2	-	NM_001254943	5414	NM_001254943:5414:14	55589443	55589584	55589443	55589584
chr2	-	NM_001254943	5414	NM_001254943:5414:15	55582887	55589443	55582887	55589443
chr2	-	NM_001254943	5414	NM_001254943:5414:16	55582714	55582887	55582714	55582887
chr2	-	NM_001254943	5414	NM_001254943:5414:17	55576735	55582714	55576735	55582714
chr2	-	NM_001254943	5414	NM_001254943:5414:18	55576653	55576735	55576653	55576735
chr2	-	NM_001254943	5414	NM_001254943:5414:19	55573469	55576653	55573469	55576653
chr2	-	NM_001254943	5414	NM_001254943:5414:20	55573310	55573469	55573310	55573469
chr2	-	NM_001254943	5414	NM_001254943:5414:21	55571650	55573310	55571650	55573310
chr2	-	NM_001254943	5414	NM_001254943:5414:22	55571503	55571650	55571503	55571650
chr2	-	NM_001254943	5414	NM_001254943:5414:23	55570928	55571503	55570928	55571503
