contig	strand	refseqid	row	site_pos	PosType	PosAno
chr2	-	NM_001271208	28168	152547339	ss3	E24
chr2	-	NM_001271208	28168	152547241	ss5	E24
chr2	-	NM_001271208	28168	152544910	ss3	E25
chr2	-	NM_001271208	28168	152544806	ss5	E25
chr2	-	NM_001271208	28168	152544247	ss3	E26
chr2	-	NM_001271208	28168	152544140	ss5	E26
chr2	-	NM_001271208	28168	152544046	ss3	E27
chr2	-	NM_001271208	28168	152543933	ss5	E27
chr2	-	NM_001271208	28168	152541489	ss3	E28
chr2	-	NM_001271208	28168	152541292	ss5	E28
chr2	-	NM_001271208	28168	152539283	ss3	E29
chr2	-	NM_001271208	28168	152539176	ss5	E29
chr2	-	NM_001271208	28168	152537342	ss3	E30
chr2	-	NM_001271208	28168	152537244	ss5	E30
chr2	-	NM_001271208	28168	152536536	ss3	E31
chr2	-	NM_001271208	28168	152536432	ss5	E31
chr2	-	NM_001271208	28168	152536342	ss3	E32
chr2	-	NM_001271208	28168	152536235	ss5	E32
chr2	-	NM_001271208	28168	152534701	ss3	E33
chr2	-	NM_001271208	28168	152534390	ss5	E33
chr2	-	NM_001271208	28168	152534285	ss3	E34
chr2	-	NM_001271208	28168	152534079	ss5	E34
chr2	-	NM_001271208	28168	152531905	ss3	E35
chr2	-	NM_001271208	28168	152531801	ss5	E35
chr2	-	NM_001271208	28168	152531098	ss3	E36
chr2	-	NM_001271208	28168	152530991	ss5	E36
chr2	-	NM_001271208	28168	152529194	ss3	E37
chr2	-	NM_001271208	28168	152528883	ss5	E37
chr2	-	NM_001271208	28168	152527743	ss3	E38
chr2	-	NM_001271208	28168	152527537	ss5	E38
chr2	-	NM_001271208	28168	152525645	ss3	E39
chr2	-	NM_001271208	28168	152525541	ss5	E39
chr2	-	NM_001271208	28168	152524425	ss3	E40
chr2	-	NM_001271208	28168	152524318	ss5	E40
chr2	-	NM_001271208	28168	152522915	ss3	E41
chr2	-	NM_001271208	28168	152522604	ss5	E41
chr2	-	NM_001271208	28168	152522053	ss3	E42
chr2	-	NM_001271208	28168	152521847	ss5	E42
chr2	-	NM_001271208	28168	152521377	ss3	E43
chr2	-	NM_001271208	28168	152521273	ss5	E43
chr2	-	NM_001271208	28168	152521122	ss3	E44
chr2	-	NM_001271208	28168	152521015	ss5	E44
chr2	-	NM_001271208	28168	152520373	ss3	E45
chr2	-	NM_001271208	28168	152520062	ss5	E45
chr2	-	NM_001271208	28168	152518855	ss3	E46
chr2	-	NM_001271208	28168	152518649	ss5	E46
chr2	-	NM_001271208	28168	152515683	ss3	E47
chr2	-	NM_001271208	28168	152515579	ss5	E47
chr2	-	NM_001271208	28168	152514604	ss3	E48
chr2	-	NM_001271208	28168	152514497	ss5	E48
chr2	-	NM_001271208	28168	152512978	ss3	E49
chr2	-	NM_001271208	28168	152512667	ss5	E49
chr2	-	NM_001271208	28168	152512537	ss3	E50
chr2	-	NM_001271208	28168	152512331	ss5	E50
chr2	-	NM_001271208	28168	152511888	ss3	E51
chr2	-	NM_001271208	28168	152511784	ss5	E51
chr2	-	NM_001271208	28168	152510613	ss3	E52
chr2	-	NM_001271208	28168	152510506	ss5	E52
chr2	-	NM_001271208	28168	152507399	ss3	E53
chr2	-	NM_001271208	28168	152507088	ss5	E53
chr2	-	NM_001271208	28168	152506893	ss3	E54
chr2	-	NM_001271208	28168	152506690	ss5	E54
chr2	-	NM_001271208	28168	152502748	ss3	E55
chr2	-	NM_001271208	28168	152502644	ss5	E55
chr2	-	NM_001271208	28168	152501089	ss3	E56
chr2	-	NM_001271208	28168	152500982	ss5	E56
chr2	-	NM_001271208	28168	152500643	ss3	E57
chr2	-	NM_001271208	28168	152500332	ss5	E57
chr2	-	NM_001271208	28168	152499867	ss3	E58
chr2	-	NM_001271208	28168	152499664	ss5	E58
chr2	-	NM_001271208	28168	152499383	ss3	E59
chr2	-	NM_001271208	28168	152499279	ss5	E59
chr2	-	NM_001271208	28168	152499195	ss3	E60
chr2	-	NM_001271208	28168	152499088	ss5	E60
chr2	-	NM_001271208	28168	152497180	ss3	E61
chr2	-	NM_001271208	28168	152496869	ss5	E61
chr2	-	NM_001271208	28168	152496574	ss3	E62
chr2	-	NM_001271208	28168	152496371	ss5	E62
chr2	-	NM_001271208	28168	152495898	ss3	E63
chr2	-	NM_001271208	28168	152495794	ss5	E63
chr2	-	NM_001271208	28168	152492848	ss3	E64
chr2	-	NM_001271208	28168	152492741	ss5	E64
chr2	-	NM_001271208	28168	152490479	ss3	E65
chr2	-	NM_001271208	28168	152490168	ss5	E65
chr2	-	NM_001271208	28168	152487860	ss3	E66
chr2	-	NM_001271208	28168	152487657	ss5	E66
chr2	-	NM_001271208	28168	152487333	ss3	E67
chr2	-	NM_001271208	28168	152487229	ss5	E67
chr2	-	NM_001271208	28168	152486160	ss3	E68
chr2	-	NM_001271208	28168	152486053	ss5	E68
chr2	-	NM_001271208	28168	152484348	ss3	E69
chr2	-	NM_001271208	28168	152484037	ss5	E69
chr2	-	NM_001271208	28168	152483719	ss3	E70
chr2	-	NM_001271208	28168	152483516	ss5	E70
chr2	-	NM_001271208	28168	152482152	ss3	E71
chr2	-	NM_001271208	28168	152482048	ss5	E71
chr2	-	NM_001271208	28168	152477540	ss3	E72
chr2	-	NM_001271208	28168	152477433	ss5	E72
chr2	-	NM_001271208	28168	152476276	ss3	E73
chr2	-	NM_001271208	28168	152475965	ss5	E73
chr2	-	NM_001271208	28168	152474992	ss3	E74
chr2	-	NM_001271208	28168	152474789	ss5	E74
chr2	-	NM_001271208	28168	152473982	ss3	E75
chr2	-	NM_001271208	28168	152473878	ss5	E75
chr2	-	NM_001271208	28168	152472623	ss3	E76
chr2	-	NM_001271208	28168	152472516	ss5	E76
chr2	-	NM_001271208	28168	152471101	ss3	E77
chr2	-	NM_001271208	28168	152470790	ss5	E77
chr2	-	NM_001271208	28168	152468903	ss3	E78
chr2	-	NM_001271208	28168	152468700	ss5	E78
chr2	-	NM_001271208	28168	152467380	ss3	E79
chr2	-	NM_001271208	28168	152467276	ss5	E79
chr2	-	NM_001271208	28168	152467137	ss3	E80
chr2	-	NM_001271208	28168	152467030	ss5	E80
chr2	-	NM_001271208	28168	152466634	ss3	E81
chr2	-	NM_001271208	28168	152466323	ss5	E81
chr2	-	NM_001271208	28168	152465190	ss3	E82
chr2	-	NM_001271208	28168	152464987	ss5	E82
chr2	-	NM_001271208	28168	152464122	ss3	E83
chr2	-	NM_001271208	28168	152464018	ss5	E83
chr2	-	NM_001271208	28168	152463227	ss3	E84
chr2	-	NM_001271208	28168	152463120	ss5	E84
chr2	-	NM_001271208	28168	152461385	ss3	E85
chr2	-	NM_001271208	28168	152461074	ss5	E85
chr2	-	NM_001271208	28168	152460286	ss3	E86
chr2	-	NM_001271208	28168	152460083	ss5	E86
chr2	-	NM_001271208	28168	152459205	ss3	E87
chr2	-	NM_001271208	28168	152459101	ss5	E87
chr2	-	NM_001271208	28168	152458522	ss3	E88
chr2	-	NM_001271208	28168	152458415	ss5	E88
chr2	-	NM_001271208	28168	152457267	ss3	E89
chr2	-	NM_001271208	28168	152456956	ss5	E89
chr2	-	NM_001271208	28168	152454644	ss3	E90
chr2	-	NM_001271208	28168	152454441	ss5	E90
chr2	-	NM_001271208	28168	152453576	ss3	E91
chr2	-	NM_001271208	28168	152453472	ss5	E91
chr2	-	NM_001271208	28168	152452681	ss3	E92
chr2	-	NM_001271208	28168	152452574	ss5	E92
chr2	-	NM_001271208	28168	152450832	ss3	E93
chr2	-	NM_001271208	28168	152450521	ss5	E93
chr2	-	NM_001271208	28168	152449733	ss3	E94
chr2	-	NM_001271208	28168	152449530	ss5	E94
chr2	-	NM_001271208	28168	152448652	ss3	E95
chr2	-	NM_001271208	28168	152448548	ss5	E95
chr2	-	NM_001271208	28168	152447969	ss3	E96
chr2	-	NM_001271208	28168	152447862	ss5	E96
chr2	-	NM_001271208	28168	152446714	ss3	E97
chr2	-	NM_001271208	28168	152446403	ss5	E97
chr2	-	NM_001271208	28168	152444091	ss3	E98
chr2	-	NM_001271208	28168	152443888	ss5	E98
chr2	-	NM_001271208	28168	152443023	ss3	E99
chr2	-	NM_001271208	28168	152442919	ss5	E99
chr2	-	NM_001271208	28168	152442128	ss3	E100
chr2	-	NM_001271208	28168	152442021	ss5	E100
chr2	-	NM_001271208	28168	152440280	ss3	E101
chr2	-	NM_001271208	28168	152439969	ss5	E101
chr2	-	NM_001271208	28168	152439181	ss3	E102
chr2	-	NM_001271208	28168	152438978	ss5	E102
chr2	-	NM_001271208	28168	152438101	ss3	E103
chr2	-	NM_001271208	28168	152437997	ss5	E103
chr2	-	NM_001271208	28168	152437418	ss3	E104
chr2	-	NM_001271208	28168	152437311	ss5	E104
chr2	-	NM_001271208	28168	152436163	ss3	E105
chr2	-	NM_001271208	28168	152435852	ss5	E105
chr2	-	NM_001271208	28168	152432868	ss3	E106
chr2	-	NM_001271208	28168	152432665	ss5	E106
chr2	-	NM_001271208	28168	152432313	ss3	E107
chr2	-	NM_001271208	28168	152432209	ss5	E107
chr2	-	NM_001271208	28168	152427115	ss3	E108
chr2	-	NM_001271208	28168	152427011	ss5	E108
chr2	-	NM_001271208	28168	152426906	ss3	E109
chr2	-	NM_001271208	28168	152426595	ss5	E109
chr2	-	NM_001271208	28168	152425886	ss3	E110
chr2	-	NM_001271208	28168	152425782	ss5	E110
chr2	-	NM_001271208	28168	152425230	ss3	E111
chr2	-	NM_001271208	28168	152425132	ss5	E111
chr2	-	NM_001271208	28168	152424931	ss3	E112
chr2	-	NM_001271208	28168	152424830	ss5	E112
chr2	-	NM_001271208	28168	152424692	ss3	E113
chr2	-	NM_001271208	28168	152424585	ss5	E113
chr2	-	NM_001271208	28168	152423993	ss3	E114
chr2	-	NM_001271208	28168	152423682	ss5	E114
chr2	-	NM_001271208	28168	152422334	ss3	E115
chr2	-	NM_001271208	28168	152422230	ss5	E115
chr2	-	NM_001271208	28168	152422119	ss3	E116
chr2	-	NM_001271208	28168	152422015	ss5	E116
chr2	-	NM_001271208	28168	152421662	ss3	E117
chr2	-	NM_001271208	28168	152421558	ss5	E117
chr2	-	NM_001271208	28168	152420444	ss3	E118
chr2	-	NM_001271208	28168	152420337	ss5	E118
chr2	-	NM_001271208	28168	152420233	ss3	E119
chr2	-	NM_001271208	28168	152420120	ss5	E119
chr2	-	NM_001271208	28168	152419322	ss3	E120
chr2	-	NM_001271208	28168	152419125	ss5	E120
chr2	-	NM_001271208	28168	152418728	ss3	E121
chr2	-	NM_001271208	28168	152418624	ss5	E121
chr2	-	NM_001271208	28168	152417826	ss3	E122
chr2	-	NM_001271208	28168	152417722	ss5	E122
chr2	-	NM_001271208	28168	152417622	ss3	E123
chr2	-	NM_001271208	28168	152417518	ss5	E123
chr2	-	NM_001271208	28168	152417213	ss3	E124
chr2	-	NM_001271208	28168	152417106	ss5	E124
chr2	-	NM_001271208	28168	152411558	ss3	E125
chr2	-	NM_001271208	28168	152411445	ss5	E125
chr2	-	NM_001271208	28168	152410539	ss3	E126
chr2	-	NM_001271208	28168	152410342	ss5	E126
chr2	-	NM_001271208	28168	152410016	ss3	E127
chr2	-	NM_001271208	28168	152409912	ss5	E127
chr2	-	NM_001271208	28168	152409290	ss3	E128
chr2	-	NM_001271208	28168	152409186	ss5	E128
chr2	-	NM_001271208	28168	152408359	ss3	E129
chr2	-	NM_001271208	28168	152408252	ss5	E129
chr2	-	NM_001271208	28168	152406254	ss3	E130
chr2	-	NM_001271208	28168	152406150	ss5	E130
chr2	-	NM_001271208	28168	152404929	ss3	E131
chr2	-	NM_001271208	28168	152404822	ss5	E131
chr2	-	NM_001271208	28168	152404252	ss3	E132
chr2	-	NM_001271208	28168	152404148	ss5	E132
chr2	-	NM_001271208	28168	152404047	ss3	E133
chr2	-	NM_001271208	28168	152403943	ss5	E133
chr2	-	NM_001271208	28168	152402957	ss3	E134
chr2	-	NM_001271208	28168	152402859	ss5	E134
chr2	-	NM_001271208	28168	152402512	ss3	E135
chr2	-	NM_001271208	28168	152402402	ss5	E135
chr2	-	NM_001271208	28168	152398065	ss3	E136
chr2	-	NM_001271208	28168	152397961	ss5	E136
chr2	-	NM_001271208	28168	152397315	ss3	E137
chr2	-	NM_001271208	28168	152397211	ss5	E137
chr2	-	NM_001271208	28168	152396962	ss3	E138
chr2	-	NM_001271208	28168	152396858	ss5	E138
chr2	-	NM_001271208	28168	152394758	ss3	E139
chr2	-	NM_001271208	28168	152394654	ss5	E139
chr2	-	NM_001271208	28168	152394490	ss3	E140
chr2	-	NM_001271208	28168	152394386	ss5	E140
chr2	-	NM_001271208	28168	152393750	ss3	E141
chr2	-	NM_001271208	28168	152393646	ss5	E141
chr2	-	NM_001271208	28168	152392309	ss3	E142
chr2	-	NM_001271208	28168	152392205	ss5	E142
chr2	-	NM_001271208	28168	152390833	ss3	E143
chr2	-	NM_001271208	28168	152390729	ss5	E143
chr2	-	NM_001271208	28168	152390060	ss3	E144
chr2	-	NM_001271208	28168	152389956	ss5	E144
chr2	-	NM_001271208	28168	152388410	ss3	E145
chr2	-	NM_001271208	28168	152388306	ss5	E145
chr2	-	NM_001271208	28168	152387615	ss3	E146
chr2	-	NM_001271208	28168	152387508	ss5	E146
chr2	-	NM_001271208	28168	152385828	ss3	E147
chr2	-	NM_001271208	28168	152385724	ss5	E147
chr2	-	NM_001271208	28168	152384099	ss3	E148
chr2	-	NM_001271208	28168	152383995	ss5	E148
chr2	-	NM_001271208	28168	152383536	ss3	E149
chr2	-	NM_001271208	28168	152383432	ss5	E149
chr2	-	NM_001271208	28168	152382776	ss3	E150
chr2	-	NM_001271208	28168	152382672	ss5	E150
chr2	-	NM_001271208	28168	152382582	ss3	E151
chr2	-	NM_001271208	28168	152382472	ss5	E151
chr2	-	NM_001271208	28168	152381787	ss3	E152
chr2	-	NM_001271208	28168	152381677	ss5	E152
chr2	-	NM_001271208	28168	152381130	ss3	E153
chr2	-	NM_001271208	28168	152381029	ss5	E153
chr2	-	NM_001271208	28168	152380929	ss3	E154
chr2	-	NM_001271208	28168	152380825	ss5	E154
chr2	-	NM_001271208	28168	152376282	ss3	E155
chr2	-	NM_001271208	28168	152376172	ss5	E155
chr2	-	NM_001271208	28168	152375583	ss3	E156
chr2	-	NM_001271208	28168	152375479	ss5	E156
chr2	-	NM_001271208	28168	152374936	ss3	E157
chr2	-	NM_001271208	28168	152374832	ss5	E157
chr2	-	NM_001271208	28168	152373077	ss3	E158
chr2	-	NM_001271208	28168	152372973	ss5	E158
chr2	-	NM_001271208	28168	152371442	ss3	E159
chr2	-	NM_001271208	28168	152371332	ss5	E159
chr2	-	NM_001271208	28168	152370942	ss3	E160
chr2	-	NM_001271208	28168	152370832	ss5	E160
chr2	-	NM_001271208	28168	152370207	ss3	E161
chr2	-	NM_001271208	28168	152370094	ss5	E161
chr2	-	NM_001271208	28168	152369351	ss3	E162
chr2	-	NM_001271208	28168	152369247	ss5	E162
chr2	-	NM_001271208	28168	152364623	ss3	E163
chr2	-	NM_001271208	28168	152364519	ss5	E163
chr2	-	NM_001271208	28168	152363527	ss3	E164
chr2	-	NM_001271208	28168	152363423	ss5	E164
chr2	-	NM_001271208	28168	152362772	ss3	E165
chr2	-	NM_001271208	28168	152362680	ss5	E165
chr2	-	NM_001271208	28168	152362084	ss3	E166
chr2	-	NM_001271208	28168	152361992	ss5	E166
chr2	-	NM_001271208	28168	152359955	ss3	E167
chr2	-	NM_001271208	28168	152359863	ss5	E167
chr2	-	NM_001271208	28168	152359399	ss3	E168
chr2	-	NM_001271208	28168	152359307	ss5	E168
chr2	-	NM_001271208	28168	152357997	ss3	E169
chr2	-	NM_001271208	28168	152357905	ss5	E169
chr2	-	NM_001271208	28168	152355904	ss3	E170
chr2	-	NM_001271208	28168	152355812	ss5	E170
chr2	-	NM_001271208	28168	152354866	ss3	E171
chr2	-	NM_001271208	28168	152354774	ss5	E171
chr2	-	NM_001271208	28168	152354232	ss3	E172
chr2	-	NM_001271208	28168	152354140	ss5	E172
chr2	-	NM_001271208	28168	152353547	ss3	E173
chr2	-	NM_001271208	28168	152353455	ss5	E173
chr2	-	NM_001271208	28168	152352882	ss3	E174
chr2	-	NM_001271208	28168	152352790	ss5	E174
chr2	-	NM_001271208	28168	152350767	ss3	E175
chr2	-	NM_001271208	28168	152350675	ss5	E175
chr2	-	NM_001271208	28168	152350381	ss3	E176
chr2	-	NM_001271208	28168	152350289	ss5	E176
chr2	-	NM_001271208	28168	152349959	ss3	E177
chr2	-	NM_001271208	28168	152349867	ss5	E177
chr2	-	NM_001271208	28168	152349008	ss3	E178
chr2	-	NM_001271208	28168	152348901	ss5	E178
chr2	-	NM_001271208	28168	152348795	ss3	E179
chr2	-	NM_001271208	28168	152348612	ss5	E179
chr2	-	NM_001271208	28168	152348289	ss3	E180
chr2	-	NM_001271208	28168	152348197	ss5	E180
chr2	-	NM_001271208	28168	152347032	ss3	E181
chr2	-	NM_001271208	28168	152346886	ss5	E181
chr2	-	NM_001271208	28168	152346591	ss3	E182
chr2	-	NM_001271208	28168	152346485	ss5	E182
chr2	-	NM_001271208	28168	152342447	ss3	E183
chr2	-	NM_001271208	28168	152342274	ce	ce
chr2	-	NM_001271208	28168	152341853	te	E183
chr2	-	NM_001271977	19594	242448110	ts	E1
chr2	-	NM_001271977	19594	242447920	ss5	NM_001282308:E1
chr2	-	NM_001271977	19594	242447858	ss5	E1
chr2	-	NM_001271977	19594	242447550	ss3	E2
chr2	-	NM_001271977	19594	242447450	cs	cs
chr2	-	NM_001271977	19594	242447421	ss5	E2
chr2	-	NM_001271977	19594	242441123	ss3	E3
chr2	-	NM_001271977	19594	242440893	ss5	E3
chr2	-	NM_001271977	19594	242440211	ss3	E4
chr2	-	NM_001271977	19594	242440155	ss5	E4
chr2	-	NM_001271977	19594	242439696	ss3	E5
chr2	-	NM_001271977	19594	242439588	ss5	E5
chr2	-	NM_001271977	19594	242438829	ss3	E6
chr2	-	NM_001271977	19594	242438672	ss5	E6
chr2	-	NM_001271977	19594	242438589	ss3	E7
chr2	-	NM_001271977	19594	242438404	ss5	E7
chr2	-	NM_001271977	19594	242438199	ss3	E8
chr2	-	NM_001271977	19594	242438054	ss5	E8
chr2	-	NM_001271977	19594	242437764	ss3	E9
chr2	-	NM_001271977	19594	242437650	ss5	E9
chr2	-	NM_001271977	19594	242437102	ss3	E10
chr2	-	NM_001271977	19594	242437031	ss5	E10
chr2	-	NM_001271977	19594	242435949	ss3	E11
chr2	-	NM_001271977	19594	242435813	ss5	E11
chr2	-	NM_001271977	19594	242435116	ss3	E12
chr2	-	NM_001271977	19594	242435077	ce	ce
chr2	-	NM_001271977	19594	242434122	te	E12
chr2	-	NM_001277053	31723	85108369	ts	E1
chr2	-	NM_001277053	31723	85108163	cs	cs
chr2	-	NM_001277053	31723	85108056	ss5	E1
chr2	-	NM_001277053	31723	85097909	ss3	E2
chr2	-	NM_001277053	31723	85097349	ss5	E2
chr2	-	NM_001277053	31723	85069131	ss3	E3
chr2	-	NM_001277053	31723	85068985	ss5	E3
chr2	-	NM_001277053	31723	85066447	ss3	E4
chr2	-	NM_001277053	31723	85066273	ss5	E4
chr2	-	NM_001277053	31723	85059269	ss3	E5
chr2	-	NM_001277053	31723	85059179	ss5	E5
chr2	-	NM_001277053	31723	85051328	ss3	E6
chr2	-	NM_001277053	31723	85051077	ss5	E6
chr2	-	NM_001277053	31723	85049224	ss3	E7
chr2	-	NM_001277053	31723	85049041	ce	ce
chr2	-	NM_001277053	31723	85048791	te	E7
chr2	-	NM_001278277	1436	11606303	ts	E1
chr2	-	NM_001278277	1436	11605898	ss5	E1
chr2	-	NM_001278277	1436	11598477	ss3	E2
chr2	-	NM_001278277	1436	11598407	ss5	E2
chr2	-	NM_001278277	1436	11597359	ss3	E3
chr2	-	NM_001278277	1436	11597305	ss5	E3
chr2	-	NM_001278277	1436	11595600	ss3	E4
chr2	-	NM_001278277	1436	11595468	ss5	E4
chr2	-	NM_001278277	1436	11593924	ss3	E5
chr2	-	NM_001278277	1436	11593862	cs	cs
chr2	-	NM_001278277	1436	11593708	ss5	E5
chr2	-	NM_001278277	1436	11591932	ss3	E6
chr2	-	NM_001278277	1436	11591777	ss5	E6
chr2	-	NM_001278277	1436	11590252	ss3	E7
chr2	-	NM_001278277	1436	11590138	ss5	E7
chr2	-	NM_001278277	1436	11587900	ss3	E8
chr2	-	NM_001278277	1436	11587753	ss5	E8
chr2	-	NM_001278277	1436	11586649	ss3	E9
chr2	-	NM_001278277	1436	11586603	ce	ce
chr2	-	NM_001278277	1436	11584501	te	E9
chr2	-	NM_001278458	19087	165698678	ts	E1
chr2	-	NM_001278458	19087	165698554	cs	cs
chr2	-	NM_001278458	19087	165698467	ss5	E1
chr2	-	NM_001278458	19087	165697756	ss3	E2
chr2	-	NM_001278458	19087	165697666	ss5	E2
chr2	-	NM_001278458	19087	165657064	ss3	E3
chr2	-	NM_001278458	19087	165657044	ss5	E3
chr2	-	NM_001278458	19087	165600385	ss3	E4
chr2	-	NM_001278458	19087	165600197	ss5	E4
chr2	-	NM_001278458	19087	165586625	ss3	E5
chr2	-	NM_001278458	19087	165586424	ss5	E5
chr2	-	NM_001278458	19087	165584707	ss3	E6
chr2	-	NM_001278458	19087	165584479	ss5	E6
chr2	-	NM_001278458	19087	165583654	ss3	E7
chr2	-	NM_001278458	19087	165583616	ss5	E7
chr2	-	NM_001278458	19087	165579032	ss3	E8
chr2	-	NM_001278458	19087	165578935	ss5	E8
chr2	-	NM_001278458	19087	165578821	ss3	E9
chr2	-	NM_001278458	19087	165578585	ss5	E9
chr2	-	NM_001278458	19087	165561615	ss3	E10
chr2	-	NM_001278458	19087	165561462	ss5	E10
chr2	-	NM_001278458	19087	165561028	ss3	E11
chr2	-	NM_001278458	19087	165560954	ss5	E11
chr2	-	NM_001278458	19087	165559730	ss3	E12
chr2	-	NM_001278458	19087	165559614	ss5	E12
chr2	-	NM_001278458	19087	165557266	ss3	E13
chr2	-	NM_001278458	19087	165557032	ss5	E13
chr2	-	NM_001278458	19087	165556009	ss3	E14
chr2	-	NM_001278458	19087	165555915	ss5	E14
chr2	-	NM_001278458	19087	165552346	ss3	E15
chr2	-	NM_001278458	19087	165550779	ss5	E15
chr2	-	NM_001278458	19087	165548907	ss3	E16
chr2	-	NM_001278458	19087	165548731	ss5	E16
chr2	-	NM_001278458	19087	165542542	ss3	E17
chr2	-	NM_001278458	19087	165542456	ce	ce
chr2	-	NM_001278458	19087	165536695	te	E17
chr2	-	NM_001278552	62303	220119330	ts	E1
chr2	-	NM_001278552	62303	220118817	ss5	E1
chr2	-	NM_001278552	62303	220118578	ss5	n-dE1ss5
chr2	-	NM_001278552	62303	220116952	ss3	E2
chr2	-	NM_001278552	62303	220116910	cs	cs
chr2	-	NM_001278552	62303	220116730	ss5	E2
chr2	-	NM_001278552	62303	220116435	ss3	E3
chr2	-	NM_001278552	62303	220116287	ss5	E3
chr2	-	NM_001278552	62303	220116045	ss3	E4
chr2	-	NM_001278552	62303	220115074	ce	ce
chr2	-	NM_001278552	62303	220114433	te	E4
chr2	-	NM_001282353	59106	161056824	ts	E1
chr2	-	NM_001282353	59106	161056697	ss5	E1
chr2	-	NM_001282353	59106	161056589	ss3	E2
chr2	-	NM_001282353	59106	161056574	cs	cs
chr2	-	NM_001282353	59106	161056514	ss5	E2
chr2	-	NM_001282353	59106	161055769	ss3	E3
chr2	-	NM_001282353	59106	161055690	ss5	E3
chr2	-	NM_001282353	59106	161052931	ss3	E4
chr2	-	NM_001282353	59106	161052727	ss5	E4
chr2	-	NM_001282353	59106	161052126	ss3	E5
chr2	-	NM_001282353	59106	161051880	ss5	E5
chr2	-	NM_001282353	59106	161030650	ss3	E6
chr2	-	NM_001282353	59106	161030485	ss5	E6
chr2	-	NM_001282353	59106	161029241	ss3	E7
chr2	-	NM_001282353	59106	161029080	ss5	E7
chr2	-	NM_001282353	59106	161025818	ss3	E8
chr2	-	NM_001282353	59106	161025723	ss5	E8
chr2	-	NM_001282353	59106	160998582	ss3	E9
chr2	-	NM_001282353	59106	160998493	ss5	E9
chr2	-	NM_001282353	59106	160994710	ss3	E10
chr2	-	NM_001282353	59106	160994576	ss5	E10
chr2	-	NM_001282353	59106	160994362	ss3	E11
chr2	-	NM_001282353	59106	160993945	ss5	E11
chr2	-	NM_001282353	59106	160983112	ss3	E12
chr2	-	NM_001282353	59106	160982890	ss5	E12
chr2	-	NM_001282353	59106	160980399	ss3	E13
chr2	-	NM_001282353	59106	160980302	ss5	E13
chr2	-	NM_001282353	59106	160968710	ss3	E14
chr2	-	NM_001282353	59106	160968591	ss5	E14
chr2	-	NM_001282353	59106	160964356	ss3	E15
chr2	-	NM_001282353	59106	160964190	ss5	E15
chr2	-	NM_001282353	59106	160958345	ss3	E16
chr2	-	NM_001282353	59106	160958247	ce	ce
chr2	-	NM_001282353	59106	160956177	te	E16
chr2	-	NM_001282687	22690	264782	ss5	NR_104224:E1
chr2	-	NM_001282687	22690	264542	ss5	n-dNR_104224:E1ss5
chr2	-	NM_001282687	22690	263984	ss5	NM_001159597:E1
chr2	-	NM_001282687	22690	260085	ss5	NR_104226:E2
chr2	-	NM_001282687	22690	256340	ts	E1
chr2	-	NM_001282687	22690	256207	ss5	E1
chr2	-	NM_001282687	22690	253115	ss3	E2
chr2	-	NM_001282687	22690	253005	ss5	E2
chr2	-	NM_001282687	22690	249844	ss3	E3
chr2	-	NM_001282687	22690	249731	ss5	E3
chr2	-	NM_001282687	22690	247602	ss3	E4
chr2	-	NM_001282687	22690	247538	ss5	E4
chr2	-	NM_001282687	22690	243562	ss3	E5
chr2	-	NM_001282687	22690	243503	ss5	E5
chr2	-	NM_001282687	22690	242871	ss3	E6
chr2	-	NM_001282687	22690	242800	cs	cs
chr2	-	NM_001282687	22690	242798	ss5	E6
chr2	-	NM_001282687	22690	234272	ss3	E7
chr2	-	NM_001282687	22690	234160	ss5	E7
chr2	-	NM_001282687	22690	233229	ss3	E8
chr2	-	NM_001282687	22690	233101	ss5	E8
chr2	-	NM_001282687	22690	231191	ss3	E9
chr2	-	NM_001282687	22690	231023	ss5	E9
chr2	-	NM_001282687	22690	230044	ss3	E10
chr2	-	NM_001282687	22690	229966	ss5	E10
chr2	-	NM_001282687	22690	224920	ss3	E11
chr2	-	NM_001282687	22690	224864	ss5	E11
chr2	-	NM_001282687	22690	219001	ss3	E12
chr2	-	NM_001282687	22690	218811	ce	ce
chr2	-	NM_001282687	22690	218136	te	E12
chr2	-	NM_001282704	8588	10972611	ts	E1
chr2	-	NM_001282704	8588	10972328	ss5	E1
chr2	-	NM_001282704	8588	10961044	ss3	E2
chr2	-	NM_001282704	8588	10960990	cs	cs
chr2	-	NM_001282704	8588	10960897	ss5	E2
chr2	-	NM_001282704	8588	10959480	ss3	E3
chr2	-	NM_001282704	8588	10959400	ss5	E3
chr2	-	NM_001282704	8588	10952804	ss5	NM_001282707:E1
chr2	-	NM_001282704	8588	10942766	ss3	E4
chr2	-	NM_001282704	8588	10942625	ss5	E4
chr2	-	NM_001282704	8588	10937883	ss3	E5
chr2	-	NM_001282704	8588	10937826	ss5	E5
chr2	-	NM_001282704	8588	10937333	ss3	E6
chr2	-	NM_001282704	8588	10937207	ss5	E6
chr2	-	NM_001282704	8588	10933328	ss3	E7
chr2	-	NM_001282704	8588	10933222	ss5	E7
chr2	-	NM_001282704	8588	10932051	ss3	E8
chr2	-	NM_001282704	8588	10931921	ss5	E8
chr2	-	NM_001282704	8588	10930959	ss3	E9
chr2	-	NM_001282704	8588	10930845	ss5	E9
chr2	-	NM_001282704	8588	10930015	ss3	E10
chr2	-	NM_001282704	8588	10929875	ss5	E10
chr2	-	NM_001282704	8588	10929107	ss3	E11
