Gblock_id	cds_len	transcript_len	num_CRC.41	num_CRC.42	num_NC.41	num_NC.42
NM_021831:36169:9	0	570	1	2	7	13
NM_021831:36169:10	0	178	62	39	61	70
NM_021831:36169:11	0	267	0	0	2	3
NM_021831:36169:12	0	179	60	45	77	73
NM_021831:36169:13	0	428	4	8	6	4
NM_021831:36169:14	0	457	213	128	187	203
NM_021831:36169:15	0	484	10	6	10	11
NM_021831:36169:16	0	170	45	35	50	86
NM_021831:36169:17	0	510	3	5	4	6
NM_021831:36169:18	0	136	39	36	45	64
NM_021831:36169:19	0	961	1	4	8	6
NM_021831:36169:20	0	203	75	83	60	137
NM_021831:36169:21	0	587	5	2	4	7
NM_021831:36169:22	0	215	69	89	62	147
NM_021831:36169:23	0	8089	56	69	132	199
NM_021831:36169:24	0	153	15	19	21	6
NM_021831:36169:25	0	985	17	15	47	39
NM_021831:36169:26	0	113	6	19	21	13
NM_021831:36169:27	0	303	2	12	12	3
NM_021831:36169:28	0	47	2	5	8	6
NM_021831:36169:29	0	478	5	7	20	12
NM_021831:36169:30	0	134	8	15	11	14
NM_021831:36169:31	0	385	10	7	20	13
NM_021831:36169:32	0	172	9	23	22	26
NM_021831:36169:33	0	359	427	550	357	465
NM_022492:50186:1	0	23	0	0	0	0
NM_022492:50186:2	0	40	0	5	6	1
NM_022492:50186:3	0	186	1	3	1	1
NM_022492:50186:4	0	89	16	16	17	13
NM_022492:50186:5	0	6614	5	52	4	5
NM_022492:50186:6	0	103	27	26	13	15
NM_022492:50186:7	0	116	0	10	0	3
NM_022492:50186:8	0	230	55	92	53	35
NM_022492:50186:9	0	182	2	7	2	2
NM_022492:50186:10	0	84	33	55	18	16
NM_022492:50186:11	0	388	10	12	5	6
NM_022492:50186:12	0	57	25	21	15	14
NM_022492:50186:13	0	110	0	6	2	0
NM_022492:50186:14	0	81	26	22	16	15
NM_022492:50186:15	0	105	5	4	2	3
NM_022492:50186:16	0	186	35	56	37	24
NM_022492:50186:17	0	6	1	1	0	1
NM_022492:50186:18	0	331	2	3	2	2
NM_022492:50186:19	0	48	18	29	13	9
NM_022492:50186:20	0	4	0	0	0	0
NM_022492:50186:21	0	83	1	0	2	1
NM_022492:50186:22	0	91	16	29	18	10
NM_022492:50186:23	0	74	3	10	4	2
NM_022492:50186:24	0	142	32	40	22	20
NM_022492:50186:25	0	200	4	6	4	3
NM_022492:50186:26	0	102	19	43	11	26
NM_022492:50186:27	0	174	2	10	2	2
NM_022492:50186:28	0	297	94	110	54	71
NM_022492:50186:29	0	1346	366	650	298	388
NM_022780:62274:1	0	377	11	9	10	5
NM_022780:62274:2	0	142	23	7	19	11
NM_022780:62274:3	0	20117	5	2	4	0
NM_022780:62274:4	0	143	33	17	34	24
NM_022780:62274:5	0	10826	3	1	0	0
NM_022780:62274:6	0	135	71	22	63	28
NM_022780:62274:7	0	1427	3	1	2	0
NM_022780:62274:8	0	101	36	12	36	14
NM_022780:62274:9	0	11468	8	8	15	3
NM_022780:62274:10	0	167	86	38	72	32
NM_022780:62274:11	0	665	1	1	4	0
NM_022780:62274:12	0	166	86	34	75	42
NM_022780:62274:13	0	3998	9	7	8	4
NM_022780:62274:14	0	103	53	22	34	24
NM_022780:62274:15	0	1432	3	0	0	0
NM_022780:62274:16	0	155	103	40	61	29
NM_022780:62274:17	0	1635	2	3	3	1
NM_022780:62274:18	0	64	28	18	27	9
NM_022780:62274:19	0	4630	1395	1125	2022	1555
NM_022894:17521:1	0	249	11	7	19	14
NM_022894:17521:2	0	17	0	0	1	1
NM_022894:17521:3	0	3638	1	0	2	1
NM_022894:17521:4	0	162	16	9	26	11
NM_022894:17521:5	0	1445	1	0	2	2
NM_022894:17521:6	0	67	6	1	3	3
NM_022894:17521:7	0	6662	1	1	1	0
NM_022894:17521:8	0	82	8	4	7	1
NM_022894:17521:9	0	229	1	0	0	0
NM_022894:17521:10	0	110	8	6	15	7
NM_022894:17521:11	0	1567	1	0	1	0
NM_022894:17521:12	0	54	5	9	9	3
NM_022894:17521:13	0	1007	1	0	0	0
NM_022894:17521:14	0	112	8	2	7	6
NM_022894:17521:15	0	3403	0	0	0	0
NM_022894:17521:16	0	90	8	1	15	6
NM_022894:17521:17	0	4513	1	0	3	1
NM_022894:17521:18	0	139	10	10	17	13
NM_022894:17521:19	0	931	2	0	1	1
NM_022894:17521:20	0	73	6	5	11	4
NM_022894:17521:21	0	1105	1	0	0	2
NM_022894:17521:22	0	121	11	7	20	8
NM_022894:17521:23	0	680	0	1	0	0
NM_022894:17521:24	0	85	5	6	12	6
NM_022894:17521:25	0	385	1	0	1	0
NM_022894:17521:26	0	54	6	1	8	5
NM_022894:17521:27	0	3737	1	3	2	2
NM_022894:17521:28	0	120	16	7	15	10
NM_022894:17521:29	0	444	1	0	0	0
NM_022894:17521:30	0	110	12	10	17	8
NM_022894:17521:31	0	4140	2	1	1	1
NM_022894:17521:32	0	122	15	8	17	9
NM_022894:17521:33	0	246	0	0	0	0
NM_022894:17521:34	0	161	21	11	27	8
NM_022894:17521:35	0	1337	0	0	0	1
NM_022894:17521:36	0	89	10	7	10	1
NM_022894:17521:37	0	255	0	0	0	0
NM_022894:17521:38	0	221	23	16	40	23
NM_022894:17521:39	0	518	4	2	1	2
NM_022894:17521:40	0	66	8	5	6	2
NM_022894:17521:41	0	188	3	2	0	1
NM_022894:17521:42	0	57	11	13	20	3
NM_022894:17521:43	0	2041	6	10	8	3
NM_022894:17521:44	0	99	13	11	19	7
NM_022894:17521:45	0	4926	203	264	353	226
NM_022915:34359:1	0	69	0	1	1	0
NM_022915:34359:2	0	179	67	67	44	25
NM_022915:34359:3	0	1882	2	3	3	3
NM_022915:34359:4	0	469	349	365	161	174
NM_022915:34359:5	0	3753	13	14	2	3
NM_022915:34359:6	0	179	143	185	55	75
NM_022915:34359:7	0	2928	7	16	1	1
NM_022915:34359:8	0	172	161	213	77	84
NM_022915:34359:9	0	680	231	359	104	197
NM_023083:15684:1	0	196	2	4	5	3
NM_023083:15684:2	0	141	10	13	21	15
NM_023083:15684:3	0	2290	1	8	2	2
NM_023083:15684:4	0	132	35	18	27	19
NM_023083:15684:5	0	1340	2	6	2	3
NM_023083:15684:6	0	197	31	27	40	34
NM_023083:15684:7	0	921	7	3	3	4
NM_023083:15684:8	0	218	45	30	44	36
NM_023083:15684:9	0	1755	12	14	11	13
NM_023083:15684:10	0	142	22	20	25	23
NM_023083:15684:11	0	495	2	8	6	1
NM_023083:15684:12	0	167	24	24	23	32
NM_023083:15684:13	0	314	1	0	1	4
NM_023083:15684:14	0	281	58	62	59	48
NM_023083:15684:15	0	629	16	29	12	14
NM_023083:15684:16	0	219	18	22	11	13
NM_023083:15684:17	0	166	9	11	9	6
NM_023083:15684:18	0	203	44	48	33	36
NM_023083:15684:19	0	159	6	4	6	7
NM_023083:15684:20	0	262	57	77	31	42
NM_023083:15684:21	0	945	3	4	2	0
NM_023083:15684:22	0	200	69	64	37	33
NM_023083:15684:23	0	264	1	6	2	2
NM_023083:15684:24	0	46	12	19	14	11
NM_023083:15684:25	0	253	4	1	1	3
NM_023083:15684:26	0	30	8	8	7	6
NM_023083:15684:27	0	429	81	150	83	113
NM_024065:40586:1	0	112	38	44	27	29
NM_024065:40586:2	0	6	9	8	3	6
NM_024065:40586:3	0	3429	0	8	1	9
NM_024065:40586:4	0	127	43	61	67	46
NM_024065:40586:5	0	2301	5	3	1	0
NM_024065:40586:6	0	91	22	28	17	16
NM_024065:40586:7	0	556	0	3	1	0
NM_024065:40586:8	0	144	58	70	45	45
NM_024065:40586:9	0	1868	0	0	0	0
NM_024065:40586:10	0	209	54	64	51	42
NM_024065:40586:11	0	4555	1	3	0	1
NM_024065:40586:12	0	143	100	166	104	93
NM_024065:40586:13	0	243	69	84	59	69
NM_024101:20051:1	0	219	106	145	3	1
NM_024101:20051:2	0	5965	4	14	0	0
NM_024101:20051:3	0	24	37	37	3	1
NM_024101:20051:4	0	110	84	127	4	0
NM_024101:20051:5	0	17037	25	46	0	1
NM_024101:20051:6	0	222	166	247	5	1
NM_024101:20051:7	0	193	0	0	0	0
NM_024101:20051:8	0	113	62	119	3	0
NM_024101:20051:9	0	7437	303	410	9	3
NM_024101:20051:10	0	110	96	145	3	1
NM_024101:20051:11	0	1261	4	3	0	0
NM_024101:20051:12	0	120	88	164	1	0
NM_024101:20051:13	0	5571	4	6	1	0
NM_024101:20051:14	0	205	194	261	6	1
NM_024101:20051:15	0	1571	16	25	0	0
NM_024101:20051:16	0	140	133	216	6	2
NM_024101:20051:17	0	7047	25	33	1	0
NM_024101:20051:18	0	84	6	31	0	0
NM_024101:20051:19	0	5700	14	59	0	1
NM_024101:20051:20	0	186	170	285	3	0
NM_024101:20051:21	0	268	9	8	0	0
NM_024101:20051:22	0	156	155	269	3	1
NM_024101:20051:23	0	1609	9	16	0	0
NM_024101:20051:24	0	93	88	168	7	0
NM_024101:20051:25	0	2797	2	3	0	0
NM_024101:20051:26	0	1149	154	556	4	0
NM_024101:20051:27	0	78	104	163	4	0
NM_024101:20051:28	0	2537	29	63	3	0
NM_024101:20051:29	0	58	76	136	2	0
NM_024101:20051:30	0	3058	54	123	4	0
NM_024101:20051:31	0	101	108	228	4	2
NM_024101:20051:32	0	1128	14	22	1	1
NM_024101:20051:33	0	27	44	98	3	0
NM_024101:20051:34	0	1726	489	982	12	3
NM_024293:15357:1	0	163	0	0	1	0
NM_024293:15357:2	0	281	111	76	60	51
NM_024293:15357:3	0	288	0	5	1	3
NM_024293:15357:4	0	107	89	67	70	48
NM_024293:15357:5	0	704	9	2	2	6
NM_024293:15357:6	0	31	36	23	24	32
NM_024293:15357:7	0	346	7	6	2	2
NM_024293:15357:8	0	88	64	57	56	39
NM_024293:15357:9	0	48	37	39	38	33
NM_024293:15357:10	0	424	1	2	3	2
NM_024293:15357:11	0	85	69	78	59	37
NM_024293:15357:12	0	307	1	2	1	1
NM_024293:15357:13	0	144	123	187	140	91
NM_024293:15357:14	0	163	2	6	5	4
NM_024293:15357:15	0	95	127	133	108	66
NM_024293:15357:16	0	176	5	9	5	6
NM_024293:15357:17	0	136	144	153	121	91
NM_024293:15357:18	0	237	4	5	4	3
NM_024293:15357:19	0	296	253	442	246	173
NM_024293:15357:20	0	105	80	124	72	52
NM_024293:15357:21	0	174	189	292	152	137
NM_024293:15357:22	0	42	41	74	34	32
NM_024293:15357:23	0	650	636	1271	526	439
NM_024293:15357:24	0	2196	316	810	518	569
NM_024322:24416:1	0	387	179	304	40	66
NM_024322:24416:2	0	19	1	0	0	0
NM_024322:24416:3	0	331	0	0	0	0
NM_024322:24416:4	0	68	6	2	0	0
NM_024322:24416:5	0	46	3	4	0	0
NM_024322:24416:6	0	5709	3	3	1	3
NM_024322:24416:7	0	170	32	15	1	0
NM_024322:24416:8	0	14531	2	1	4	0
NM_024322:24416:9	0	118	12	14	2	1
NM_024322:24416:10	0	1003	2	0	1	0
NM_024322:24416:11	0	260	56	37	4	1
NM_024322:24416:12	0	889	1	2	1	2
NM_024322:24416:13	0	172	19	19	0	1
NM_024322:24416:14	0	852	2	1	1	0
NM_024322:24416:15	0	137	32	13	3	2
NM_024322:24416:16	0	35	4	4	1	0
NM_024322:24416:17	0	1512	39	71	15	21
NM_024322:24416:18	0	3023	901	992	293	325
NM_024520:30219:1	0	20	0	0	0	0
NM_024520:30219:2	0	160	15	4	2	3
NM_024520:30219:3	0	302	9	8	1	5
NM_024520:30219:4	0	450	288	243	90	114
NM_024520:30219:5	0	3019	9	12	2	6
NM_024520:30219:6	0	72	61	51	23	17
NM_024520:30219:7	0	414	4	12	6	2
NM_024520:30219:8	0	127	103	124	31	49
NM_024520:30219:9	0	1900	9	10	1	1
NM_024520:30219:10	0	148	110	148	33	57
NM_024520:30219:11	0	1804	19	14	4	8
NM_024520:30219:12	0	79	71	76	23	39
NM_024520:30219:13	0	313	135	143	36	18
NM_024532:14585:1	0	105	8	0	0	3
NM_024532:14585:2	0	136	63	1	40	49
NM_024532:14585:3	0	11444	9	0	8	12
NM_024532:14585:4	0	47	24	0	17	33
NM_024532:14585:5	0	1151	2	0	0	2
NM_024532:14585:6	0	96	56	1	41	32
NM_024532:14585:7	0	5155	17	1	10	14
NM_024532:14585:8	0	7546	23	0	17	22
NM_024532:14585:9	0	119	99	2	51	82
NM_024532:14585:10	0	7041	3	0	6	6
NM_024532:14585:11	0	138	116	4	102	66
NM_024532:14585:12	0	22806	394	12	313	274
NM_024532:14585:13	0	108	0	0	6	6
NM_024532:14585:14	0	10257	1	0	2	0
NM_024532:14585:15	0	118	0	0	4	0
NM_024532:14585:16	0	13430	0	0	0	0
NM_024532:14585:17	0	70	0	0	1	1
NM_024532:14585:18	0	10864	2	3	35	20
NM_024532:14585:19	0	110	0	0	2	2
NM_024532:14585:20	0	21387	0	0	7	10
NM_024532:14585:21	0	93456	9	2	63	41
NM_024532:14585:22	0	128	1	0	0	0
NM_024532:14585:23	0	372394	5	4	14	9
NM_024532:14585:24	0	144	0	0	0	0
NM_024532:14585:25	0	67331	1	0	2	0
NM_024532:14585:26	0	186	0	0	0	0
NM_024532:14585:27	0	83805	1	1	0	0
NM_024532:14585:28	0	127	0	0	0	0
NM_024532:14585:29	0	94118	0	1	0	4
NM_024532:14585:30	0	66	0	0	0	0
NM_024532:14585:31	0	40878	0	0	0	0
NM_024532:14585:32	0	127	0	0	0	0
NM_024532:14585:33	0	260873	32	24	33	54
NM_024532:14585:34	0	176	0	0	1	0
NM_024532:14585:35	0	186	0	0	0	1
NM_024583:15057:1	0	89	7	1	8	3
NM_024583:15057:2	0	476	23	17	23	27
NM_024583:15057:3	0	1111	37	13	51	21
NM_024583:15057:4	0	870	9	9	7	7
NM_024583:15057:5	0	9	11	8	2	4
NM_024583:15057:6	0	159	22	16	22	22
NM_024583:15057:7	0	1479	8	0	4	0
NM_024583:15057:8	0	182	40	23	33	27
NM_024583:15057:9	0	886	0	2	1	0
NM_024583:15057:10	0	200	65	30	47	35
NM_024583:15057:11	0	2913	5	0	3	3
NM_024583:15057:12	0	213	84	23	50	42
NM_024583:15057:13	0	18569	4	4	11	7
NM_024583:15057:14	0	163	50	27	46	35
NM_024583:15057:15	0	1427	6	11	4	1
NM_024583:15057:16	0	175	68	30	61	43
NM_024583:15057:17	0	3063	12	6	16	8
NM_024583:15057:18	0	183	66	28	44	35
NM_024583:15057:19	0	1680	194	103	235	227
NM_024692:2077:1	0	240	0	1	16	17
NM_024692:2077:2	0	5708	0	1	0	0
NM_024692:2077:3	0	15	0	0	4	10
NM_024692:2077:4	0	133	2	2	36	26
NM_024692:2077:5	0	9736	0	0	5	5
NM_024692:2077:6	0	140	4	3	95	51
NM_024692:2077:7	0	754	0	0	3	0
NM_024692:2077:8	0	94	1	2	55	26
NM_024692:2077:9	0	1409	0	1	0	1
NM_024692:2077:10	0	162	2	6	76	62
NM_024692:2077:11	0	1731	0	0	0	0
NM_024692:2077:12	0	119	0	1	63	33
NM_024692:2077:13	0	8042	0	0	0	0
NM_024692:2077:14	0	237	3	3	121	101
NM_024692:2077:15	0	1286	0	0	1	1
NM_024692:2077:16	0	136	0	3	85	54
NM_024692:2077:17	0	7317	0	1	2	1
NM_024692:2077:18	0	144	1	2	68	72
NM_024692:2077:19	0	3525	0	0	6	3
NM_024692:2077:20	0	90	1	4	53	39
NM_024692:2077:21	0	760	0	0	3	1
NM_024692:2077:22	0	144	1	2	115	65
NM_024692:2077:23	0	2985	1	3	13	5
NM_024692:2077:24	0	135	2	3	70	62
NM_024692:2077:25	0	3363	1	0	6	12
NM_024692:2077:26	0	124	1	2	50	50
NM_024692:2077:27	0	3521	1	0	2	3
NM_024692:2077:28	0	65	0	0	22	43
NM_024692:2077:29	0	6832	0	1	14	12
NM_024692:2077:30	0	73	1	8	21	43
NM_024692:2077:31	0	7126	8	14	44	44
NM_024692:2077:32	0	322	5	7	177	206
NM_024692:2077:33	0	1920	23	67	911	675
NM_024766:21539:1	0	104	6	2	1	2
NM_024766:21539:2	0	138	14	1	2	7
NM_024766:21539:3	0	10570	3	0	1	0
NM_024766:21539:4	0	173	23	10	16	7
NM_024766:21539:5	0	17352	1	0	1	1
NM_024766:21539:6	0	65	15	4	4	2
NM_024766:21539:7	0	66262	31	23	5	6
NM_024766:21539:8	0	247715	131	69	29	24
NM_024766:21539:9	0	61	15	1	3	7
NM_024766:21539:10	0	1943	2	2	0	0
NM_024766:21539:11	0	55	7	2	5	2
NM_024766:21539:12	0	1057	0	0	2	1
NM_024766:21539:13	0	64	10	5	7	6
NM_024766:21539:14	0	7824	0	2	2	1
NM_024766:21539:15	0	67	8	2	5	7
NM_024766:21539:16	0	28268	2	4	5	0
NM_024766:21539:17	0	75	14	3	11	9
NM_024766:21539:18	0	10358	18	15	7	10
NM_024766:21539:19	0	64	11	2	5	3
NM_024766:21539:20	0	12311	2	4	3	7
NM_024766:21539:21	0	132	21	6	6	17
NM_024766:21539:22	0	5474	1	1	0	0
NM_024766:21539:23	0	78	24	5	11	8
NM_024766:21539:24	0	479	71	57	28	28
NM_024775:26062:1	0	97	23	25	7	7
NM_024775:26062:2	0	690	2	0	2	1
NM_024775:26062:3	0	19	15	19	11	9
NM_024775:26062:4	0	128	77	89	34	57
NM_024775:26062:5	0	139	3	3	0	1
NM_024775:26062:6	0	184	8	15	13	13
NM_024775:26062:7	0	2075	8	14	6	10
NM_024775:26062:8	0	376	190	321	107	144
NM_024775:26062:9	0	72	28	36	14	23
NM_025000:42909:1	0	327	13	3	5	1
NM_025000:42909:2	0	126	8	1	2	4
NM_025000:42909:3	0	379	8	0	4	7
NM_025000:42909:4	0	104	13	5	5	4
NM_025000:42909:5	0	8336	0	0	2	0
NM_025000:42909:6	0	91	17	3	24	7
NM_025000:42909:7	0	5067	2	3	2	4
NM_025000:42909:8	0	137	12	10	16	14
NM_025000:42909:9	0	1061	0	0	1	0
NM_025000:42909:10	0	79	10	1	12	4
NM_025000:42909:11	0	3166	4	3	1	0
NM_025000:42909:12	0	90	8	1	25	2
NM_025000:42909:13	0	4757	0	0	4	0
NM_025000:42909:14	0	105	18	7	8	7
NM_025000:42909:15	0	296	0	1	0	0
NM_025000:42909:16	0	106	4	1	8	2
NM_025000:42909:17	0	10410	1	0	1	1
NM_025000:42909:18	0	143	19	14	13	10
NM_025000:42909:19	0	4835	19	6	26	3
NM_025000:42909:20	0	110	16	1	5	4
NM_025000:42909:21	0	2884	11	17	16	5
NM_025000:42909:22	0	91	15	4	19	9
NM_025000:42909:23	0	1036	7	6	5	7
NM_025000:42909:24	0	84	15	5	13	8
NM_025000:42909:25	0	1967	22	22	19	6
NM_025000:42909:26	0	156	31	12	27	12
NM_025000:42909:27	0	780	3	2	3	9
NM_025000:42909:28	0	141	13	13	20	17
NM_025000:42909:29	0	3938	477	408	706	442
NM_025147:40046:1	0	138	4	6	4	2
NM_025147:40046:2	0	104	22	28	25	24
NM_025147:40046:3	0	6267	2	3	4	3
NM_025147:40046:4	0	150	45	53	50	42
NM_025147:40046:5	0	2457	0	0	0	0
NM_025147:40046:6	0	193	104	103	99	82
NM_025147:40046:7	0	7338	3	4	10	8
NM_025147:40046:8	0	102	56	69	56	33
NM_025147:40046:9	0	3585	4	9	6	5
NM_025147:40046:10	0	168	95	120	100	63
NM_025147:40046:11	0	1385	437	762	559	415
NM_030577:62935:1	0	59	2	4	1	0
NM_030577:62935:2	0	51	13	8	3	6
NM_030577:62935:3	0	341	9	20	2	0
NM_030577:62935:4	0	1214	10	7	2	1
NM_030577:62935:5	0	22	9	8	3	3
NM_030577:62935:6	0	936	295	407	50	103
NM_030577:62935:7	0	329	105	170	18	39
NM_030915:49010:1	0	208	32	1	24	31
NM_030915:49010:2	0	26	9	1	1	6
NM_030915:49010:3	0	2640	5	0	0	8
NM_030915:49010:4	0	103	25	6	20	32
NM_030915:49010:5	0	22925	13	4	6	3
NM_030915:49010:6	0	189	47	8	49	54
NM_030915:49010:7	0	2412	570	291	467	982
NM_031283:29246:1	0	225	0	0	1	5
NM_031283:29246:2	0	249	1	1	27	20
NM_031283:29246:3	0	82	0	0	0	0
NM_031283:29246:4	0	64	0	0	19	9
NM_031283:29246:5	0	243	0	0	1	0
NM_031283:29246:6	0	128	2	0	31	43
NM_031283:29246:7	0	149044	3	3	29	29
NM_031283:29246:8	0	84	0	0	43	29
NM_031283:29246:9	0	18905	1	2	6	6
NM_031283:29246:10	0	133	0	0	48	29
NM_031283:29246:11	0	1278	1	1	2	2
NM_031283:29246:12	0	103	1	0	29	22
NM_031283:29246:13	0	257	0	0	0	2
NM_031283:29246:14	0	84	1	0	20	18
NM_031283:29246:15	0	921	0	1	5	10
NM_031283:29246:16	0	144	1	1	61	42
NM_031283:29246:17	0	802	0	0	4	0
NM_031283:29246:18	0	160	1	0	75	38
NM_031283:29246:19	0	86	0	0	2	2
NM_031283:29246:20	0	108	2	0	37	33
NM_031283:29246:21	0	1082	3	3	2	5
NM_031283:29246:22	0	76	1	2	26	28
NM_031283:29246:23	0	1311	1	1	6	4
NM_031283:29246:24	0	434	11	11	160	148
NM_031283:29246:25	0	926	25	31	412	391
NM_031288:19219:1	0	94	0	0	0	0
NM_031288:19219:2	0	58	34	42	31	22
NM_031288:19219:3	0	231	14	9	7	8
NM_031288:19219:4	0	193	100	167	77	59
NM_031288:19219:5	0	219	1	1	0	0
NM_031288:19219:6	0	119	69	111	39	41
NM_031288:19219:7	0	166	1	4	2	0
NM_031288:19219:8	0	170	93	154	68	71
NM_031288:19219:9	0	1061	2	6	1	2
NM_031288:19219:10	0	531	177	235	90	138
NM_031288:19219:11	0	96	25	38	16	27
NM_031288:19219:12	0	577	38	50	81	58
NM_031288:19219:13	0	134	3	2	2	4
NM_031288:19219:14	0	160	9	15	23	23
NM_031288:19219:15	0	165	16	25	27	35
NM_031288:19219:16	0	102	15	12	37	48
NM_031288:19219:17	0	339	16	24	35	46
NM_031288:19219:18	0	115	8	12	41	41
NM_031288:19219:19	0	10	1	0	2	3
NM_031288:19219:20	0	80	6	9	7	3
NM_031288:19219:21	0	103	32	35	52	100
NM_031288:19219:22	0	304	51	49	55	79
NM_031288:19219:23	0	171	4	9	7	10
NM_031942:10846:1	0	131	50	11	4	0
NM_031942:10846:2	0	21	6	1	2	0
NM_031942:10846:3	0	3727	37	3	1	0
NM_031942:10846:4	0	126	151	20	2	0
NM_031942:10846:5	0	417	6	0	0	0
NM_031942:10846:6	0	237	98	23	1	1
NM_031942:10846:7	0	3734	13	1	0	0
NM_031942:10846:8	0	237	394	63	14	2
NM_031942:10846:9	0	355	3	0	0	0
NM_031942:10846:10	0	78	111	21	8	1
NM_031942:10846:11	0	899	122	46	7	0
NM_031942:10846:12	0	195	309	55	3	1
NM_031942:10846:13	0	462	8	2	0	0
NM_031942:10846:14	0	141	262	67	7	1
NM_031942:10846:15	0	690	20	5	0	0
NM_031942:10846:16	0	150	273	61	6	0
NM_031942:10846:17	0	717	8	3	0	0
NM_031942:10846:18	0	137	250	79	15	1
NM_031942:10846:19	0	347	10	3	3	0
NM_031942:10846:20	0	31	65	21	2	0
NM_031942:10846:21	0	1326	2455	869	88	15
NM_032118:34004:1	0	94	2	11	6	4
NM_032118:34004:2	0	336	4	16	2	3
NM_032118:34004:3	0	1	0	0	0	0
NM_032118:34004:4	0	222	26	65	17	18
NM_032118:34004:5	0	494	1	9	0	1
NM_032118:34004:6	0	63	11	39	2	8
NM_032118:34004:7	0	386	0	6	4	0
NM_032118:34004:8	0	67	5	38	11	10
NM_032118:34004:9	0	92	0	0	1	1
NM_032118:34004:10	0	54	9	28	5	2
NM_032118:34004:11	0	323	0	4	2	1
NM_032118:34004:12	0	128	18	80	17	27
NM_032118:34004:13	0	892	10	63	10	10
NM_032118:34004:14	0	101	9	67	16	19
NM_032118:34004:15	0	99	1	13	2	2
NM_032118:34004:16	0	163	35	150	31	39
NM_032118:34004:17	0	179	5	22	7	4
NM_032118:34004:18	0	75	11	73	13	25
NM_032118:34004:19	0	78	6	12	3	5
NM_032118:34004:20	0	132	15	82	17	34
NM_032118:34004:21	0	54	5	55	10	14
NM_032208:64100:1	0	356	18	2	49	23
NM_032208:64100:2	0	152	17	4	66	41
NM_032208:64100:3	0	26392	7	4	8	20
NM_032208:64100:4	0	72	10	4	34	18
NM_032208:64100:5	0	4626	1	0	3	2
NM_032208:64100:6	0	72	13	4	43	23
NM_032208:64100:7	0	25833	2	0	0	1
NM_032208:64100:8	0	82	12	7	65	29
NM_032208:64100:9	0	1025	1	0	6	1
NM_032208:64100:10	0	34	7	2	35	11
NM_032208:64100:11	0	1234	0	0	0	0
NM_032208:64100:12	0	80	18	1	61	28
NM_032208:64100:13	0	2488	2	1	4	3
NM_032208:64100:14	0	69	10	7	53	24
NM_032208:64100:15	0	1749	0	1	8	2
NM_032208:64100:16	0	81	11	7	71	27
NM_032208:64100:17	0	13370	1	4	3	0
NM_032208:64100:18	0	61	8	3	50	25
NM_032208:64100:19	0	11922	2	3	11	8
NM_032208:64100:20	0	99	13	11	64	32
NM_032208:64100:21	0	20076	2	14	9	22
NM_032208:64100:22	0	70	4	2	31	23
NM_032208:64100:23	0	1478	0	0	2	1
NM_032208:64100:24	0	79	12	8	49	30
NM_032208:64100:25	0	20682	11	10	21	28
NM_032208:64100:26	0	6843	26	65	43	68
NM_032208:64100:27	0	96	14	3	66	32
NM_032208:64100:28	0	17983	1	1	4	4
NM_032208:64100:29	0	42	3	3	23	17
NM_032208:64100:30	0	11496	1	0	3	3
NM_032208:64100:31	0	96	10	4	59	26
NM_032208:64100:32	0	611	0	1	3	3
NM_032208:64100:33	0	168	21	7	137	77
NM_032208:64100:34	0	10674	2	1	1	1
NM_032208:64100:35	0	81	8	3	58	18
NM_032208:64100:36	0	51809	6	6	39	36
NM_032208:64100:37	0	261	20	3	65	24
NM_032208:64100:38	0	3842	638	1127	2859	2245
NM_032266:61990:1	0	51	0	0	0	0
NM_032266:61990:2	0	5955	20	29	31	17
NM_032266:61990:3	0	195	2	0	1	2
NM_032266:61990:4	0	420	1	2	11	8
NM_032266:61990:5	0	515	5	0	9	6
NM_032312:39685:1	0	267	152	40	28	42
NM_032312:39685:2	0	79	114	30	31	35
NM_032312:39685:3	0	12248	7	3	1	2
NM_032312:39685:4	0	154	285	75	86	66
NM_032312:39685:5	0	1540	10	3	1	2
NM_032312:39685:6	0	172	279	92	118	110
NM_032312:39685:7	0	5885	24	11	11	10
NM_032312:39685:8	0	78	134	48	30	41
NM_032312:39685:9	0	3070	3	1	0	5
NM_032312:39685:10	0	114	230	83	88	81
NM_032312:39685:11	0	3993	22	10	7	2
NM_032312:39685:12	0	138	304	142	103	87
NM_032312:39685:13	0	963	1040	443	411	287
NM_032411:16981:1	0	108	2	0	43	54
NM_032411:16981:2	0	79	0	0	40	43
NM_032411:16981:3	0	6000	1	2	2	6
NM_032411:16981:4	0	48	0	0	33	44
NM_032411:16981:5	0	1994	0	0	2	8
NM_032411:16981:6	0	158	2	0	151	156
NM_032411:16981:7	0	3721	1	0	5	6
NM_032411:16981:8	0	162	1	0	182	202
NM_032411:16981:9	0	227	0	0	162	156
NM_032515:17506:1	0	263	31	13	25	78
NM_032515:17506:2	0	461	11	6	7	12
NM_032515:17506:3	0	29	12	3	6	18
NM_032515:17506:4	0	220	64	25	73	157
NM_032515:17506:5	0	561	12	4	8	9
NM_032515:17506:6	0	2083	14	3	9	5
NM_032515:17506:7	0	129	60	23	76	115
NM_032515:17506:8	0	7648	16	13	29	38
NM_032515:17506:9	0	164	81	46	107	149
NM_032515:17506:10	0	2008	9	6	2	9
NM_032515:17506:11	0	126	90	45	98	134
NM_032515:17506:12	0	1716	883	757	1203	2104
NM_032726:13099:1	0	306	0	0	29	1
