readType	refseqid	row	juncpos5	juncpos3	num_NC.41	num_CRC.41	num_NC.42	num_CRC.42	gene_symbol	gene_id	contig	strand	gene_desc
CDS	NM_005633	54975	39262353	39251278	7	0	0	1	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39262531	39262451	10	4	3	0	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39278285	39262641	2	2	1	1	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39281755	39278428	3	3	0	0	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39283843	39281964	5	2	0	1	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39285814	39284007	1	6	1	3	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39294769	39285945	6	7	1	1	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005633	54975	39347477	39294894	8	1	0	2	SOS1	6654	chr2	-	SOS Ras/Rac guanine nucleotide exchange factor 1
CDS	NM_005687	24607	223464647	223436741	11	33	21	30	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223477986	223464802	0	0	0	1	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223478530	223464802	7	26	7	21	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223484364	223478647	6	27	11	30	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223488369	223484456	11	35	12	31	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223488991	223488449	9	31	17	17	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223489433	223489198	5	16	5	9	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223493556	223489487	0	0	0	1	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223493556	223489494	4	31	8	13	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223494832	223493607	9	29	8	16	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223496323	223494893	5	26	7	12	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223497918	223496393	8	29	15	12	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223499110	223498026	7	19	5	10	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223504299	223499260	4	9	4	7	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223505581	223504414	2	21	3	7	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223507570	223505650	9	22	9	14	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223511520	223507724	0	2	1	1	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223513459	223507724	4	14	2	15	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005687	24607	223520735	223513514	13	15	4	5	FARSB	10056	chr2	-	phenylalanyl-tRNA synthetase beta subunit
CDS	NM_005689	24603	220074952	220074768	6	2	4	6	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220075103	220075020	5	3	4	6	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220075433	220075197	1	2	4	5	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220075656	220075545	1	2	1	6	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220077109	220075830	10	1	5	4	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220077730	220077213	7	4	6	9	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220077963	220077787	2	2	2	7	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220078161	220078009	1	0	0	0	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220078161	220078048	1	3	2	4	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220078312	220078224	1	1	0	1	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220078548	220078388	2	3	1	3	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220078843	220078673	7	0	2	3	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220079111	220078908	2	2	2	2	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220079683	220079220	2	2	0	2	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220080719	220079804	2	3	1	3	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220081086	220080902	2	1	2	3	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220081374	220081187	3	3	1	2	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220082392	220081554	2	1	0	2	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005689	24603	220082847	220082529	0	1	0	1	ABCB6	10058	chr2	-	ATP binding cassette subfamily B member 6 (Langereis blood group)
CDS	NM_005721	32247	114647900	114670749	45	119	31	59	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114647900	114674461	0	0	0	1	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114670804	114674461	47	129	43	67	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114670804	114684922	0	0	1	0	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114674585	114684922	52	125	42	73	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114685032	114688878	77	226	64	122	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114688973	114691856	4	23	11	15	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114691963	114697536	54	161	45	97	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114697679	114699763	68	164	51	110	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114699936	114709056	55	200	58	132	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114709148	114709297	63	168	53	115	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114709422	114713200	70	172	69	124	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005721	32247	114713283	114714937	62	165	80	130	ACTR3	10096	chr2	+	ARP3 actin related protein 3 homolog
CDS	NM_005735	62055	98273615	98273423	21	17	43	36	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98273911	98273655	13	22	19	21	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98274406	98273972	17	19	21	26	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98274687	98274580	7	8	6	11	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98274890	98274779	25	21	28	29	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98275342	98274779	1	0	0	0	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98275342	98275106	10	10	12	10	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98275815	98275466	12	14	10	7	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98277034	98275940	9	14	13	12	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98278345	98277109	24	21	22	13	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98279915	98278409	0	1	0	0	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98280306	98275940	0	0	0	1	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005735	62055	98280306	98278409	14	12	14	13	ACTR1B	10120	chr2	-	ARP1 actin related protein 1 homolog B
CDS	NM_005760	4778	37429927	37429046	22	17	21	38	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37430093	37430008	6	19	10	29	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37438142	37430151	5	5	3	6	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37438986	37438225	12	28	9	25	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37439478	37439182	25	33	16	56	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37441007	37439535	9	23	12	31	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37442029	37441104	11	14	6	19	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37443283	37442095	8	11	10	14	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37443459	37443351	9	14	22	20	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37444127	37443561	20	23	11	26	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37447528	37444180	11	13	8	11	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37449523	37447616	12	20	10	15	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37450313	37449706	6	9	5	16	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37454687	37450544	16	24	3	13	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005760	4778	37458555	37456179	3	13	2	3	CEBPZ	10153	chr2	-	CCAAT enhancer binding protein zeta
CDS	NM_005783	36705	99938418	99936262	11	22	3	8	TXNDC9	10190	chr2	-	thioredoxin domain containing 9
CDS	NM_005783	36705	99943998	99938672	9	7	1	6	TXNDC9	10190	chr2	-	thioredoxin domain containing 9
CDS	NM_005783	36705	99949447	99944116	0	1	1	0	TXNDC9	10190	chr2	-	thioredoxin domain containing 9
CDS	NM_005791	42520	71357884	71360028	5	11	9	7	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71357975	71360028	0	2	1	0	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71360706	71361078	15	38	17	20	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71361235	71361756	17	24	17	24	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71361927	71365620	9	20	8	14	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71365761	71366925	8	23	15	18	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71366992	71368362	12	18	14	29	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71368499	71371558	19	23	29	34	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71371668	71375129	26	41	31	41	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71375236	71376353	26	19	37	41	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005791	42520	71376583	71376996	11	25	34	50	MPHOSPH10	10199	chr2	+	M-phase phosphoprotein 10
CDS	NM_005795	4326	188216647	188211126	2	2	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188216841	188216688	1	1	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188223790	188217059	1	2	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188223939	188223856	3	3	1	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188225325	188223999	1	2	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188228103	188225478	3	5	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188243667	188228229	0	2	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188245194	188243758	4	1	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188245404	188245306	1	1	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188247900	188245514	2	1	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005795	4326	188250272	188248032	2	1	0	0	CALCRL	10203	chr2	-	calcitonin receptor like receptor
CDS	NM_005805	57811	162175384	162223989	10	56	12	36	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162203339	162223989	0	1	0	0	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162224060	162224295	19	48	29	43	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162224064	162224295	0	1	0	0	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162224414	162226618	23	67	17	63	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162226688	162227683	25	53	24	62	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162227833	162241975	14	71	21	88	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162242082	162247615	26	85	25	113	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162247689	162251589	21	52	32	86	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162251714	162265348	30	57	17	65	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005805	57811	162265410	162267813	21	78	29	96	PSMD14	10213	chr2	+	proteasome 26S subunit, non-ATPase 14
CDS	NM_005813	14831	37481347	37480493	6	8	3	12	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37483805	37481432	5	6	7	8	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37486726	37484072	6	5	3	5	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37487366	37486824	4	9	3	7	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37494573	37484072	1	0	0	0	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37494573	37487527	5	0	6	3	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37496758	37494679	9	5	7	5	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37499523	37496830	4	4	1	5	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37501564	37499575	6	3	9	5	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37502910	37501840	8	4	10	3	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37505009	37502987	13	18	4	8	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37506889	37502987	1	0	0	0	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37506889	37505132	5	7	3	7	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37509685	37507072	6	4	5	9	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37513320	37509762	9	8	5	2	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37516499	37513512	8	2	4	7	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37518011	37516656	5	2	1	3	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37520276	37518142	6	7	4	2	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37543380	37520414	12	3	1	5	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005813	14831	37551824	37520414	0	1	0	1	PRKD3	23683	chr2	-	protein kinase D3
CDS	NM_005843	7612	152980280	152977316	5	4	3	4	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152982740	152980449	9	6	3	6	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152988628	152980449	0	0	0	1	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152988628	152982893	2	8	1	7	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152989687	152988682	5	15	12	7	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152989916	152989774	8	5	5	6	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	152992023	152989998	4	9	2	5	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153000341	152992117	7	17	5	4	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153001402	153000527	12	8	1	2	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153002461	153001471	0	1	0	0	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153003676	153001471	6	3	1	2	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153004538	153003822	4	8	2	1	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153004739	153004636	4	3	2	2	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153006659	153004814	5	3	3	1	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005843	7612	153032117	153006743	11	6	6	1	STAM2	10254	chr2	-	signal transducing adaptor molecule 2
CDS	NM_005876	32534	220283328	220342725	1	0	0	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220290752	220313468	0	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220300087	220309375	0	0	4	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220302216	220309375	1	0	0	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220308781	220309375	18	0	16	2	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220308947	220309383	1	0	0	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220309464	220309547	25	0	15	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220309464	220309604	2	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220309706	220312696	5	0	3	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220309883	220312696	16	0	12	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220313993	220315858	25	0	26	2	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220316001	220316347	55	1	56	5	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220316001	220326604	1	0	2	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220316529	220326604	51	0	43	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220325567	220326604	3	0	2	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220325718	220326604	13	0	39	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220326022	220326604	6	0	9	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220326133	220326604	1	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220326779	220327020	99	1	136	4	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220327108	220329155	119	0	182	5	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220329330	220331896	23	0	8	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220329330	220331940	0	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220332156	220333300	23	0	13	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220333458	220333581	38	0	10	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220333770	220333878	32	0	9	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220334101	220336590	19	0	20	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220334101	220336594	1	0	0	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220336709	220336949	28	0	18	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220337053	220337612	29	0	16	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220337818	220338226	30	0	10	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220338349	220338450	27	0	19	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220338625	220341592	21	0	11	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220341704	220341999	28	0	6	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220342167	220342411	30	0	13	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220342507	220342627	39	0	9	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220342827	220343866	45	0	15	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220343912	220344505	1	0	3	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220343923	220344505	31	0	21	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220344582	220344684	42	0	27	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220344862	220345393	34	0	26	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220345419	220346026	30	1	27	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220345419	220346034	0	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220346178	220346360	46	0	20	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220346402	220347506	47	0	18	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220347574	220347820	24	0	12	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220349794	220350068	19	0	13	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220350199	220352916	28	0	30	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220351797	220352916	2	0	0	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220353032	220353220	31	0	17	1	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220353032	220353500	0	0	1	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220353387	220353500	23	0	19	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220353622	220353776	16	0	19	0	SPEG	10290	chr2	+	SPEG complex locus
CDS	NM_005876	32534	220353943	220354058	45	0	29	1	SPEG	10290	chr2	+	SPEG complex locus
